Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Should tough decisions and cuts need to be made, we will involve the legislature in the decision-making process so that we can make informed decisions affecting the citizens of our state. (5/5)",193,2020-06-30 19:30:25,Twitter for iPhone,18,1,GovChrisSununu,1278048264416264195,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"Over the coming months, I will continue to advocate Congress for another funding appropriation. As it is written, we cannot using existing #CARESAct funds to backfill revenue shortfalls.

I implore Congress - do your job, get to work, and provide more relief for states. (4/5)",276,2020-06-30 19:30:25,Twitter for iPhone,35,3,GovChrisSununu,1278048260855382016,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"I’ve instructed Commissioners to take action to help limit the financial shortfall — halting discretionary spending, taking a pause on upcoming capital projects. I have told them to tighten their belts until we can at least see what additional federal funding may come in. (3/5)",278,2020-06-30 19:30:24,Twitter for iPhone,27,1,GovChrisSununu,1278048259194466311,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"NH will not be covering our losses by raising taxes or kicking the can down the road, saddling future generations with liabilities. The last thing we should do in the middle of a pandemic is raise taxes on our citizens &amp; businesses when they are struggling to make ends meet (2/5)",284,2020-06-30 19:30:23,Twitter for iPhone,48,3,GovChrisSununu,1278048255574781960,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"THREAD: Due to #COVID19, our revenues as a state are far lower than projected in the last budget. We face a significant revenue shortfall - to the tune of $538 million.

We will need to make up for this shortfall, and it will require tough decisions.",274,2020-06-30 19:30:22,Twitter for iPhone,43,14,GovChrisSununu,1278048250885558273,,816282120767291392,False,https://t.co/ZTim0IJ1Qk,en,June,Q2
"We continue to monitor the financial conditions of NH's 26 hospitals, and today we're announcing grants from the Emergency Healthcare System Relief Fund to eight additional hospitals.",207,2020-06-30 19:20:08,Twitter for iPhone,35,14,GovChrisSununu,1278045674777595904,,816282120767291392,False,https://t.co/e4VUHbU6UR,en,June,Q2
"These organizations are primarily smaller medical practices that had to temporarily shut their doors for a period of time due to #COVID19, and are now in need of funding as they begin to reopen. Those receiving grants will be notified within the next few days. (2/2)",266,2020-06-30 19:18:58,Twitter for iPhone,9,2,GovChrisSununu,1278045382371676160,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"THREAD: When we announced the long-term care funding, we also announced additional funding for the Emergency Healthcare System Relief Fund. Today we're announcing that 134 organizations will be receiving grants totaling approximately $8.8 million.",271,2020-06-30 19:18:58,Twitter for iPhone,11,5,GovChrisSununu,1278045380140204035,,816282120767291392,False,https://t.co/0XEmoD5Hr0,en,June,Q2
Today we're announcing the first 68 long-term care facilities that are being awarded nearly $10.8 million in grants to assist with financial challenges that have arisen due to #COVID19. Organizations receiving grants will be notified within the next few days.,283,2020-06-30 19:17:41,Twitter for iPhone,15,5,GovChrisSununu,1278045059934498824,,816282120767291392,False,https://t.co/orthIJKyBS,en,June,Q2
"Effective July 15, the moratorium on utility shut-offs will sunset. Those unable to pay their utility bills can call 2-1-1 or visit  to apply for assistance to help with utility payments. This program will also help pay past due utilities.",286,2020-06-30 19:09:30,Twitter for iPhone,11,17,GovChrisSununu,1278042999449100288,,816282120767291392,False,https://t.co/9BCHjirgCC,en,June,Q2
"The program goes live today and offers:

➡️One-time grants for households that suffered a limited short-term loss of household income or increased expenses that threaten the family's ability to maintain its housing; and
➡️Short-term rental assistance",250,2020-06-30 19:06:37,Twitter for iPhone,9,3,GovChrisSununu,1278042273100464134,8.162821207672914e+17,816282120767291392,False,,en,June,Q2
"THREAD: As announced earlier this month, the moratorium on evictions and foreclosures ends tomorrow, July 1. To assist those who have struggled to pay rent, we have authorized $35M from #CARESAct funding. Call 2-1-1 or visit  to learn how to apply.",295,2020-06-30 19:06:37,Twitter for iPhone,20,14,GovChrisSununu,1278042271422844929,,816282120767291392,False,https://t.co/9BCHjirgCC,en,June,Q2
