Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Mask around your neck: Not useful.

Mask covering your mouth and nose: Useful.",102,2020-06-30 15:51:10,Twitter Media Studio,7726,1654,NYGovCuomo,1277993087290261504,,232268199,False,https://t.co/UQup44E0GL,en,June,Q2
"If you're traveling to New York from the following states you must self-quarantine for 14 days.

The states are: AL, AR, AZ, CA, FL, GA, IA, ID, LA, MS, NC, NV, SC, TN, TX, UT.",176,2020-06-30 15:28:49,Twitter Web App,104096,28922,NYGovCuomo,1277987460929159169,,232268199,False,,en,June,Q2
"Today's update on the numbers:

52,025 tests were performed yesterday. 524 tests came back positive (1.0% of total).

Total hospitalizations are at 891.

Sadly, there were 13 COVID fatalities yesterday.",226,2020-06-30 14:47:42,Twitter Web App,3636,624,NYGovCuomo,1277977112788398081,,232268199,False,https://t.co/iHDZjiB9nT,en,June,Q2
Wear. A. Mask.,38,2020-06-30 14:19:01,Twitter Web App,30939,6906,NYGovCuomo,1277969897008447489,,232268199,False,https://t.co/cruhuzNjVI,en,June,Q2
"Carl Reiner, Bronx born and bred, made TV comedy that endures to this day. He made America laugh — a true gift. 

New York extends our condolences to his family and many friends.",202,2020-06-30 14:10:34,Twitter Web App,10717,1195,NYGovCuomo,1277967767933575169,,232268199,False,https://t.co/Xmou8kabLI,en,June,Q2
"Fireworks are dangerous and illegal.

The @nyspolice will launch a detail to prevent illegal fireworks from being brought into NYS from Pennsylvania.",149,2020-06-29 16:11:43,Twitter Web App,4516,571,NYGovCuomo,1277635870456242176,,232268199,False,,en,June,Q2
"If President Trump wants Americans to take COVID seriously, there’s one easy thing he can do. 

Mr. President, put on a mask.",149,2020-06-29 16:02:23,Twitter Web App,32606,5697,NYGovCuomo,1277633523428589568,,232268199,False,https://t.co/qxGw9I302t,en,June,Q2
"Today's update on the numbers:

46,428 tests were performed yesterday. 391 tests came back positive (0.84% of total).

Total hospitalizations fell to 853.

Sadly, there were 7 COVID fatalities yesterday.",227,2020-06-29 15:43:47,Twitter Web App,4477,699,NYGovCuomo,1277628841029185536,,232268199,False,https://t.co/tnh3XuOeKm,en,June,Q2
"Wake up America.

COVID is getting worse not better.

The White House is in denial.",83,2020-06-29 15:41:46,Twitter Web App,165965,34145,NYGovCuomo,1277628333447135234,,232268199,False,,en,June,Q2
In New York City holding a briefing. Watch Live:,72,2020-06-29 15:34:02,Periscope,1764,449,NYGovCuomo,1277626385058525184,,232268199,False,https://t.co/Fwk7tgSVFj,en,June,Q2
I will be holding a briefing and making an announcement at 11:30am. Watch here:,103,2020-06-29 14:31:55,Twitter Web App,1963,300,NYGovCuomo,1277610756666785797,,232268199,False,https://t.co/Fq5qEEPt23,en,June,Q2
