Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Will you chip in a little today?

Your contribution will help us pay for Facebook ads, yard signs, and billboards to help get our message out to as many West Virginians as possible.

Donate if you can and share this tweet with your friends!",264,2020-06-24 19:21:47,Twitter Web App,14,8,JimJusticeWV,1275871764002885635,,3167789983,False,https://t.co/cHhzNQ1vkL,en,June,Q2
"“This was absolutely the correct decision and it’s exciting beyond belief because it means we’ll be able to bring in thousands of jobs and countless opportunities for our hard-working West Virginians"" - Governor @JimJusticeWV #WVGov",256,2020-06-15 18:03:28,Twitter Web App,12,3,JimJusticeWV,1272590562516963335,,3167789983,False,https://t.co/WTxIfqoj7n,en,June,Q2
"Thank you to all the West Virginians who supported me and our campaign. Every single one of you, whether you voted for me or not, I am grateful for the opportunity to serve as your Governor, and I look forward to earning your vote this November! #WVGov",276,2020-06-10 11:24:07,Twitter Web App,62,19,JimJusticeWV,1270678123235938304,,3167789983,False,https://t.co/DiaUbnNXk4,en,June,Q2
Governor @JimJusticeWV is thanking friends and supporters right now! Please join his invitation-only teleconference address by dialing: 1-855-821-1345 #WVGov,181,2020-06-10 00:01:00,TweetDeck,13,1,JimJusticeWV,1270506211083870208,,3167789983,False,https://t.co/izk8EeFQai,en,June,Q2
ALERT: Governor @JimJusticeWV will address supporters and friends at 8:00 p.m. tonight. You can join the call right now by dialing: 1-855-821-1345 #WVGov #WVGOP,184,2020-06-09 23:55:00,TweetDeck,7,0,JimJusticeWV,1270504701017153536,,3167789983,False,https://t.co/qp5DB500Fy,en,June,Q2
Polls just closed across West Virginia! You’re invited to join Governor @JimJusticeWV for a special invitation-only telephone address at 8:00 p.m. Governor Justice looks forward to thanking his supports! Dial-in at 8:00 PM tonight: 1-855-821-1345,270,2020-06-09 23:40:00,TweetDeck,7,0,JimJusticeWV,1270500926126567425,,3167789983,False,https://t.co/FYHeRZXeAG,en,June,Q2
It’s Primary Election Day! Polls are open from 6:30 am to 7:30 pm today. If you need help locating your precinct go to,166,2020-06-09 12:05:44,Twitter for iPhone,3338,1856,JimJusticeWV,1270326211391168513,,3167789983,False,https://t.co/Gd35WLg8wY,en,June,Q2
Tomorrow is Primary Election Day! Polls are open from 6:30 AM to 7:30 PM. If you need help locating your precinct the link below can help.,186,2020-06-09 02:55:06,Twitter for iPhone,37,17,JimJusticeWV,1270187636439822336,,3167789983,False,https://t.co/3fRJvCUFTa,en,June,Q2
"Early in-person voting is underway across West Virginia! Listen to what these hardworking West Virginians have to say about Governor Justice's leadership and moving the state forward. You can vote early in-person for Governor Justice through Saturday, June 6, 2020. #WVGov",296,2020-06-04 18:20:45,Twitter Web App,10,2,JimJusticeWV,1268608645589164033,,3167789983,False,https://t.co/r2y5i5Ffqy,en,June,Q2
"Early in-person voting is underway across West Virginia! Governor @JimJusticeWV is the only candidate endorsed by @realDonaldTrump, endorsed by @WV4Life, and rated ""A"" and endorsed by the @NRA. Find your county's early voting locations at:  #WVGov",294,2020-06-02 16:08:37,Twitter Web App,11,4,JimJusticeWV,1267850616874905600,,3167789983,False,https://t.co/B8bup2QrXx,en,June,Q2
