Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Today, I signed Executive Order No. 50, which extends the State of Emergency in Tennessee to Aug. 29, and promotes regulatory flexibility and social distancing measures.

Read more:",229,2020-06-29 19:38:23,Twitter Web App,486,261,GovBillLee,1277687878341050370,,1084924525232513025,False,https://t.co/6oO2FAhQfI,en,June,Q2
"The Tennessee Business Relief Program is on track to distribute $200 million in relief payments to 28,000+ small businesses affected by this economic crisis.

For payment amounts, eligibility info, and program FAQs, visit . @TNDeptofRevenue",287,2020-06-29 18:30:00,TweetDeck,44,20,GovBillLee,1277670669421932545,,1084924525232513025,False,https://t.co/cJlS3oJKRb,en,June,Q2
".@SBAgov's Economic Injury Disaster Loan (EIDL) continues to offer relief for Tennessee's small businesses and non-profits facing the financial impact of COVID-19. For more information, visit .

Apply here:",277,2020-06-29 17:05:00,Twitter Media Studio,33,16,GovBillLee,1277649278895153155,,1084924525232513025,False,https://t.co/KC3Jr7Zvpv,en,June,Q2
Announcing the appointment of Dr. Logan C. Hampton of @thelanecollege to the State Capitol Commission. I thank him for accepting this role and his willingness to serve his fellow Tennesseans.,216,2020-06-25 17:43:11,Twitter Web App,70,13,GovBillLee,1276209336595943426,,1084924525232513025,False,https://t.co/9hkz2K4p8J,en,June,Q2
"Thanks to @JackDaniels_US and @SLTennessee for working with our Economic Recovery Group to provide free testing to employees and community members.

Interested in on-site testing? Visit .",235,2020-06-24 19:11:12,Twitter for iPhone,66,18,GovBillLee,1275869100481413121,,1084924525232513025,False,https://t.co/9xNx6Bn9Io,en,June,Q2
"28,000+ small businesses across the state are expected to qualify for the Tennessee Business Relief Program, a $200 million economic relief package for those facing the costly impact of COVID-19.

Learn more at .",259,2020-06-24 16:00:00,Twitter Media Studio,63,20,GovBillLee,1275820983811702786,,1084924525232513025,False,https://t.co/ckf8SmDIOT,en,June,Q2
"New from @TNDeptofHealth: 705,000+ #COVID19 tests have been conducted across Tennessee since March.

Free testing is available Monday - Friday at your local county health department, even if you don't have traditional symptoms.",277,2020-06-23 19:56:59,Twitter Web App,37,17,GovBillLee,1275518233383251969,,1084924525232513025,False,https://t.co/77jGlCcX21,en,June,Q2
"NEW @OppInsights data shows Tennessee’s economic recovery efforts paying off in consumer confidence and recovery for restaurant, hotel, apparel, and general merchandise spending.",227,2020-06-23 18:19:39,Twitter Web App,164,25,GovBillLee,1275493737368616961,,1084924525232513025,False,https://t.co/wxyU047zLh,en,June,Q2
"Today's media briefing starts at 10:30 AM CT / 11:30 AM ET.

ASL Interpretation: 
Facebook Live:",167,2020-06-23 15:15:00,TweetDeck,15,5,GovBillLee,1275447269932756993,,1084924525232513025,False,https://t.co/OqjgFEwvVK,en,June,Q2
"The Tennessee Business Relief Program will distribute $200 million in federal funds among 28,000+ small businesses affected by this economic crisis.

To learn more, visit .",219,2020-06-22 19:30:00,Twitter Media Studio,50,25,GovBillLee,1275149054964633601,,1084924525232513025,False,https://t.co/ckf8SmDIOT,en,June,Q2
Fatherhood has been the blessing of a lifetime. Wishing a Happy #FathersDay to all the Tennessee dads.,126,2020-06-21 14:11:04,Twitter Web App,403,50,GovBillLee,1274706404402700289,,1084924525232513025,False,https://t.co/TiUBLEp16x,en,June,Q2
"On this 155th Anniversary of #Juneteenth, we recognize the end of slavery in the United States on June 19, 1865. I signed a Juneteenth proclamation to honor this day as it represents the promise of a free and just society that is guaranteed for every Tennessean.",286,2020-06-19 16:21:49,Twitter Web App,421,112,GovBillLee,1274014533145763840,,1084924525232513025,False,https://t.co/5AHRpkVr8y,en,June,Q2
"This pandemic has created both a health and economic crisis in TN, presenting our state with immense budgetary challenges. I thank the General Assembly for their work to position our state in a way that we can weather challenges and maintain a sound, fiscally responsible budget.",279,2020-06-19 14:31:22,Twitter Web App,183,26,GovBillLee,1273986738499850241,,1084924525232513025,False,,en,June,Q2
"We have passed the strongest pro-life law in our state’s history and I am grateful to @ltgovmcnally, @CSexton25, @SenJohnson, @WilliamLamberth and members of our General Assembly for making the heartbeat bill law.",213,2020-06-19 14:28:33,Twitter Web App,862,145,GovBillLee,1273986028890710016,1.084924525232513e+18,1084924525232513025,False,,en,June,Q2
"One of the most important things we can do to be pro-family is to protect the rights of the most vulnerable in our state, and there is none more vulnerable than the unborn.",172,2020-06-19 14:28:33,Twitter Web App,2371,346,GovBillLee,1273986027938603008,,1084924525232513025,False,,en,June,Q2
"NEW: Tennessee’s Long-Term Care Facilities Make Substantial Progress in COVID-19 Testing

@TNDeptofHealth @T_E_M_A @TNMilitaryDept",156,2020-06-18 21:47:09,Twitter Web App,31,6,GovBillLee,1273734017439973377,,1084924525232513025,False,https://t.co/7kCBW1BiQ1,en,June,Q2
"Today's briefing starts at 3:00 PM CT / 4:00 PM ET.

ASL Interpretation: 
Facebook Live:",159,2020-06-18 19:45:00,TweetDeck,10,3,GovBillLee,1273703277436141568,,1084924525232513025,False,https://t.co/vwZRVG05qt,en,June,Q2
"Introducing the TN Strong Mask Movement, a partnership with our Economic Recovery Group, and 30+ flagship brands to get more masks into the hands of Tennessee residents.

Learn more at .",233,2020-06-18 19:13:38,Twitter Web App,346,85,GovBillLee,1273695384272068609,,1084924525232513025,False,https://t.co/mdF7JaZigU,en,June,Q2
