Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
We must continue to protect ourselves and one another if we want to reopen our economy safely and limit the spread of this dangerous virus. I believe we can do that – it takes all of us. Learn more about today’s announcement here:  3/3,258,2020-06-26 18:26:32,Twitter Web App,47,8,GovJanetMills,1276582633850322945,1.0837953190270894e+18,1083795319027089408,False,https://t.co/G6swXJLPVf,en,June,Q2
"Maine continues to have relatively low case counts, which is a product of our collective efforts, but COVID-19 is not gone. This pandemic is not over. Maine is not immune from what we are seeing happening in other states. We must remain vigilant. 2/",249,2020-06-26 18:25:56,Twitter Web App,70,12,GovJanetMills,1276582483589427203,1.0837953190270894e+18,1083795319027089408,False,,en,June,Q2
"Today, I was proud to announce that we have approved almost $9 million in federal grant awards to nearly 100 Maine municipalities to support local COVID-19 public health, education, and prevention efforts. 1/",208,2020-06-26 18:25:41,Twitter Web App,138,20,GovJanetMills,1276582420343435264,,1083795319027089408,False,,en,June,Q2
"Nothing would be more devastating to our economy than a significant surge in the virus that sickens and kills more people and jeopardizes our health care capacity. By taking good care of ourselves and others, we can continue to reopen safely. 3/3",246,2020-06-24 20:44:01,Twitter Web App,80,4,GovJanetMills,1275892459273195520,1.0837953190270894e+18,1083795319027089408,False,,en,June,Q2
"The increasing, and in some instances record high, number of COVID-19 cases in other states are cautionary tales for Maine as we continue our reopening, monitor the prevalence of the virus here, and look towards our economic recovery. 2/",237,2020-06-24 20:43:46,Twitter Web App,57,5,GovJanetMills,1275892395377225728,1.0837953190270894e+18,1083795319027089408,False,,en,June,Q2
"These reopenings represent a positive step forward for Maine and our economy, but Maine people and businesses must remain vigilant. 1/",158,2020-06-24 20:43:21,Twitter Web App,76,10,GovJanetMills,1275892289584295942,,1083795319027089408,False,https://t.co/7mpl1E3DyP,en,June,Q2
"If we continue to protect ourselves and one another by taking these steps, we can reopen our economy in a safe way and limit the spread of this dangerous virus. Read today's announcement here:",216,2020-06-15 18:31:40,Twitter Web App,83,14,GovJanetMills,1272597659769909248,1.0837953190270894e+18,1083795319027089408,False,https://t.co/ZASbq18AVI,en,June,Q2
"As we reopen restaurants for indoor dining &amp; other businesses in those areas as I announced today, we remain vigilant. Businesses must strictly follow health protocols &amp; all people should wear face coverings, stay 6 feet apart whenever possible &amp; frequently wash their hands. 2/",290,2020-06-15 18:31:05,Twitter Web App,91,18,GovJanetMills,1272597514877714432,1.0837953190270894e+18,1083795319027089408,False,,en,June,Q2
"Maine people and businesses have worked hard to mitigate the spread of COVID-19, and the stabilization of cases and hospitalizations in York, Cumberland, and Androscoggin counties help demonstrate that. But this pandemic is not over. 1/",236,2020-06-15 18:28:01,Twitter Web App,213,29,GovJanetMills,1272596740416270337,,1083795319027089408,False,,en,June,Q2
"It is my hope that by creating layers of protection to reduce the risk of transmission of the virus this plan will protect public health, establish Maine as a safe place to visit, and allow tourists to come to Maine to support our small businesses.  3/3",276,2020-06-08 19:05:41,Twitter Web App,67,4,GovJanetMills,1270069505801084928,1.0837953190270894e+18,1083795319027089408,False,https://t.co/e93zqwZRVO,en,June,Q2
"That is why today, I unveiled an alternative to the 14-day quarantine requirement for people entering Maine. The plan, called Keep Maine Healthy, aims to protect the health of Maine people &amp; visitors while allowing the opportunity for people to visit Maine. 2/",264,2020-06-08 19:04:59,Twitter Web App,71,9,GovJanetMills,1270069330600845312,1.0837953190270894e+18,1083795319027089408,False,,en,June,Q2
