Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
Yesterday marked the 100 year anniversary of the Negro Leagues. I have a poster signed by Buck O'Neill and other NBL icons in my office. I recommend everyone visit the Negro Leagues Baseball Museum in KC to learn about the important contributions the NBL made to our country.,299,2020-06-30 17:30:28,Twitter Web App,384,40,GovLauraKelly,1278018076710187010,,1040058893907513344,False,https://t.co/IAYZwicWET,en,June,Q2
"Health officials in Kansas agree - masks are safe, effective, and are proven to mitigate disease spread. Thanks to Dr. Steinshouer and @KWCH12 for sharing this important information, so we can keep Kansas open for business.",247,2020-06-30 14:26:37,Twitter Web App,600,118,GovLauraKelly,1277971808252092421,,1040058893907513344,False,https://t.co/KdtebgDmNl,en,June,Q2
"Starting July 3, I will issue an Executive Order requiring masks be worn in indoor public spaces, and at any outdoor gathering in which social distancing cannot be maintained. This step will keep Kansans healthy, and keep Kansas open for business.",271,2020-06-29 22:11:51,Twitter Web App,7377,1591,GovLauraKelly,1277726498993078272,,1040058893907513344,False,https://t.co/PrA33xRJeJ,en,June,Q2
Accenture has a wealth of experience when it comes to assisting states with COVID-related programs. Accenture will help us continue on the proactive steps we are taking to improve response times for Kansans who need help from @KansasDOL officials.,271,2020-06-29 18:17:23,Twitter Web App,79,21,GovLauraKelly,1277667494363369473,,1040058893907513344,False,https://t.co/T94Jj0K7XB,en,June,Q2
"This mobile testing unit is great news for our state. My administration and @KDHE officials will continue our efforts to break down barriers to testing access for vulnerable Kansans, so we can track the full scale and scope of this virus.",262,2020-06-29 15:03:01,Twitter Web App,131,23,GovLauraKelly,1277618580515966976,,1040058893907513344,False,https://t.co/kgoHqCjY5H,en,June,Q2
"Masks are a simple and effective way to reduce the spread of COVID-19, and to help get our economy back on track. Every Kansan should take this easy, and necessary, step to protect our friends, family, and neighbors.",240,2020-06-28 00:13:12,Twitter for iPhone,894,170,GovLauraKelly,1277032261918117888,,1040058893907513344,False,https://t.co/Ynn46lAr7V,en,June,Q2
We know that high speed internet is essential for Kansas to compete in the 21st century economy. That's why I joined governors from across the country to call for President Trump and other Congressional Leaders to invest in a national broadband strategy.,278,2020-06-26 21:19:39,Twitter Web App,489,63,GovLauraKelly,1276626202070061057,,1040058893907513344,False,https://t.co/UTjR3zyCmy,en,June,Q2
Feedback from the experts - teachers who are dealing with the challenges of distance learning every day - will help our administration ensure educators &amp; students have the tools they need to succeed. Thanks to all who participated in this discussion.,302,2020-06-26 18:37:51,Twitter Web App,74,14,GovLauraKelly,1276585481027936258,,1040058893907513344,False,https://t.co/nbzfU7iekz,en,June,Q2
"I will call back the State Finance Council tomorrow morning, and every morning until our Republican colleagues approve this certificate of indebtedness.",176,2020-06-25 20:55:35,Twitter Web App,314,60,GovLauraKelly,1276257758267019272,,1040058893907513344,False,https://t.co/LBZN6MoegD,en,June,Q2
"KS educators stepped up when schools were closed, &amp; continued to give our kids the education they deserve. Today Lt. Gov. Rogers, Rep. Cindy Holscher, and I spoke with teachers about the challenges of distance learning &amp; how this administration can support their work in the fall.",312,2020-06-25 16:28:20,Twitter Web App,297,42,GovLauraKelly,1276190499016257536,,1040058893907513344,False,https://t.co/mETUmRKG5v,en,June,Q2
Kansans have been through so much during this incredibly difficult time. I know some have struggled to get the services they need from the Department of Labor. My administration will use every resource at our disposal to improve services and get Kansans help.,283,2020-06-24 22:12:53,Twitter Web App,64,11,GovLauraKelly,1275914823059083271,,1040058893907513344,False,https://t.co/pwWHpH9ltC,en,June,Q2
"Mail-in ballots are easy to use, secure, and will help protect our state from further spread of COVID-19. I encourage all counties in Kansas to take the threat of the pandemic seriously and proactively send mail-in ballots to voters.",257,2020-06-24 20:39:53,Twitter Web App,682,143,GovLauraKelly,1275891417529925633,,1040058893907513344,False,https://t.co/0PkZAMjeUd,en,June,Q2
"ICYMI: Read my op-ed at The Community Voice @cvoiceks regarding the formation of my Commission on Racial Equity and Justice.

Read the full piece here:",199,2020-06-24 17:10:41,Twitter Web App,42,20,GovLauraKelly,1275838770890375169,,1040058893907513344,False,https://t.co/N5l47a3CNv,en,June,Q2
"Big news today - I joined @KDOTHQ Secretary Julie Lorenz and @SecretaryToland to break ground at the site of the upcoming Heartland Logistics Park in Shawnee. The project is a smart, long-term economic investment that will also contribute to our economic recovery.",288,2020-06-23 19:57:06,Twitter Web App,83,13,GovLauraKelly,1275518262898548737,,1040058893907513344,False,https://t.co/ar6EH7Xh3k,en,June,Q2
Today I spoke with representatives of Kansas’ manufacturing sector about our path to economic recovery and how we can bring more jobs to Kansas. They’ll be an important partner for my administration to get Kansans back to work.,251,2020-06-23 16:38:13,Twitter Web App,49,9,GovLauraKelly,1275468214206529536,,1040058893907513344,False,https://t.co/IrYgLNYIb2,en,June,Q2
"We can't get back to work and back to school unless every community adheres to the health and safety guidelines laid out in Phase 3 of the ""Ad Astra"" plan. Please wear a mask, socially distance, and wash your hands often.",245,2020-06-23 14:30:22,Twitter Web App,679,194,GovLauraKelly,1275436036747718657,,1040058893907513344,False,https://t.co/HPs0v0YlUI,en,June,Q2
Kansas' wind energy sector employs thousands and contributes significant capital investment to our state each year - &amp; its production only grows. Our position as a leader in renewable energy will be valuable as we overcome current economic challenges.,279,2020-06-22 21:51:21,Twitter Web App,96,14,GovLauraKelly,1275184628480053249,,1040058893907513344,False,https://t.co/Qgyd5f5ewT,en,June,Q2
The Executive Committee of the Strengthening People and Revitalizing Kansas (SPARK) Taskforce met today to approve proposed operating expenditures for the Recovery Office and SPARK Taskforce for the 2021 Fiscal Year. Watch a recording of the meeting here:,279,2020-06-22 20:31:13,Twitter Web App,12,3,GovLauraKelly,1275164458713784325,,1040058893907513344,False,https://t.co/7Sos12RPTL,en,June,Q2
"Today is the first day of Kansas’ “Call for the Count” campaign to increase participation in the #2020Census. This week, I challenge every Kansan to contact at least five coworkers, family members, or friends and urge them to complete their Census. Our communities depend on it.",278,2020-06-22 19:41:06,Twitter Web App,166,67,GovLauraKelly,1275151847834161155,,1040058893907513344,False,,en,June,Q2
"Being a parent is hard work, filled with unexpected challenges. Ted is the best partner I could have asked for while raising our two daughters. He is unfailingly patient, kind, and always supportive. Happy #FathersDay to Ted, and to all fathers and father figures in Kansas.",298,2020-06-21 13:59:49,Twitter for iPhone,740,14,GovLauraKelly,1274703571850846208,,1040058893907513344,False,https://t.co/K1XsnCl9Sg,en,June,Q2
"ICYMI: My administration is dedicated to protecting our seniors and others who are at a higher risk for COVID-19. Allowing more Kansans to apply online to renew their driver's license will help in our efforts to get our state back to school and back to work, safely.",290,2020-06-19 18:30:05,Twitter Web App,61,11,GovLauraKelly,1274046812001886208,,1040058893907513344,False,https://t.co/zbz51Dmp7g,en,June,Q2
"The importance of completing the #2020Census cannot be overstated. If 1% of Kansas' population is uncounted, we risk losing over $6 million in federal funding over the next 10 years. If you haven't yet, please take a moment to fill out your Census.",272,2020-06-19 15:51:14,Twitter Web App,134,63,GovLauraKelly,1274006835960446977,,1040058893907513344,False,https://t.co/Ykk6yDMZFP,en,June,Q2
"Further proof of Kansas’ place as a leader in wind energy production. This new expansion in Clark County will create jobs, capital investment, and benefit our environment.",195,2020-06-18 22:15:27,Twitter Web App,206,31,GovLauraKelly,1273741139011604481,,1040058893907513344,False,https://t.co/wFgJmPv55k,en,June,Q2
"Thank you to the the @SpiritAero workers, who in partnership w/ @vyaire_medical, have worked tirelessly to produce ventilators for COVID-19 patients.",173,2020-06-18 20:32:57,Twitter Web App,105,18,GovLauraKelly,1273715344172032001,,1040058893907513344,False,https://t.co/uTeQJ59bpQ,en,June,Q2
