Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"As a City we committed to doing absolutely everything within our control to protect our residents.

We also said our response would at all times be guided by evidence and public health advice.

That's why today our City passed a new bylaw mandating masks in indoor public spaces.",279,2020-06-30 20:54:51,Twitter Web App,148,24,joe_cressy,1278069512525484032,,416025003,False,,en,June,Q2
Wear a mask.,36,2020-06-30 20:41:31,Twitter for iPhone,90,9,joe_cressy,1278066157157847040,,416025003,False,https://t.co/mt2jqMuGII,en,June,Q2
"If we want to kick-start our economy, re-open our cities, get our workforce back on track, and tackle gender inequity — we need universal, affordable child care. Glad to see Council support my and @m_layton's motion calling for child care to be front and centre in our recovery.",302,2020-06-30 19:08:03,Twitter Web App,48,9,joe_cressy,1278042632392974342,,416025003,False,https://t.co/2chr7x0dpY,en,June,Q2
"In Toronto, we take care of each other. That means wearing a mask or face covering in all indoor public spaces.",135,2020-06-30 16:49:26,Twitter Web App,56,12,joe_cressy,1278007750694514691,,416025003,False,https://t.co/LCL8MxXg3d,en,June,Q2
"While our Medical Officer of Health &amp; City Solicitor agree that mandating masks is more effective &amp; appropriate at a Provincial level, in the City of Toronto we will not delay

We are also coordinating with other GTA public health units &amp; mayors on a coordinated regional approach",292,2020-06-30 14:41:26,Twitter Web App,15,2,joe_cressy,1277975537823055877,416025003.0,416025003,False,,en,June,Q2
"Toronto, Peel to make masks mandatory in indoor public spaces - The Globe and Mail",106,2020-06-30 13:52:56,Twitter for iPhone,59,13,joe_cressy,1277963332964593666,,416025003,False,https://t.co/BeMAFDVE81,en,June,Q2
"While the science of masks continues to evolve, it has become clear that the more we wear masks indoors, the more we prevent the spread of COVID-19.

Here is the new report from Toronto’s Medical Officer of Health to mandate masks in public indoor spaces",279,2020-06-30 13:48:22,Twitter for iPhone,21,6,joe_cressy,1277962183461138438,,416025003,False,https://t.co/3Grz6EnFn6,en,June,Q2
"As we learn more about COVID-19, it's clear that wearing masks or face coverings indoors can help to reduce virus spread. That's why it's time for Toronto to follow our Medical Officer of Health's advice on mandatory masks in indoor public spaces. My statement:",285,2020-06-30 13:08:08,Twitter Web App,90,24,joe_cressy,1277952057220218886,,416025003,False,https://t.co/CSn0gz6Ehj,en,June,Q2
"This morning at 9am I will be joining Mayor @JohnTory, our Medical Officer of Health @epdevilla and Deputy Mayor @Thompson_37 for an announcement on masks.",155,2020-06-30 10:32:57,Twitter for iPhone,131,21,joe_cressy,1277913005586612226,,416025003,False,,en,June,Q2
"This is an important step forward. While the science of masks continues to evolve, its increasingly clear that wearing masks in indoor public settings helps prevent virus spread. 

A clear and consistent approach across the entire GTA is necessary and timely. 

More to come soon.",304,2020-06-29 19:08:11,Twitter for iPhone,42,7,joe_cressy,1277680280694861824,,416025003,False,https://t.co/um2NyN4t3S,en,June,Q2
"A safe, regulated and legal supply. It’s an evidence-based and proven healthcare response to the deadly overdose crisis. 

Safe supply in Toronto. It’s time.",182,2020-06-29 16:50:45,Twitter for iPhone,99,18,joe_cressy,1277645693415456769,,416025003,False,https://t.co/qJG5fPubju,en,June,Q2
Toronto City Council is meeting virtually again today and tomorrow. You can tune in live here:,118,2020-06-29 13:33:15,Twitter Web App,25,9,joe_cressy,1277595992616062976,,416025003,False,https://t.co/zdaYnXnhIS,en,June,Q2
"After we get through this pandemic - and make no mistake, we will get through this - much will be written about what went wrong and when. 

When that happens, the story of cuts, turmoil, &amp; staff departures within Ontario’s public health system will be told",284,2020-06-28 23:34:20,Twitter for iPhone,341,114,joe_cressy,1277384870931677185,,416025003,False,https://t.co/IC80NWzgBh,en,June,Q2
Help keep our community safe and healthy - learn more from @TOPublicHealth about safely wearing a mask here:,156,2020-06-28 16:01:03,Hootsuite Inc.,14,8,joe_cressy,1277270799385350145,,416025003,False,https://t.co/yzAfoO3Wke,en,June,Q2
"Nobody will be safe until everyone is safe.

That’s the real meaning of “we’re all in this together”.",126,2020-06-28 12:17:42,Twitter for iPad,194,61,joe_cressy,1277214592377200642,,416025003,False,https://t.co/OFPVL4wpWb,en,June,Q2
The #Pride Parade is going virtual this year. Celebrate safely by following these tips from @TOPublicHealth and visiting  for virtual pride programming. #PrideTO,208,2020-06-28 11:15:12,Hootsuite Inc.,16,4,joe_cressy,1277198861157744640,,416025003,False,https://t.co/frRUYiAo6r,en,June,Q2
"Happy Pride, Toronto. We will march and celebrate together again. 

This year, join Toronto’s #VirtualPride and check out all the activities at",191,2020-06-28 11:07:51,Twitter for iPhone,81,8,joe_cressy,1277197010261721090,,416025003,False,https://t.co/wzvSE9uMZU,en,June,Q2
"Streets are for people. Parts of major roads in Toronto continue to be closed each weekend for people to be outside, get exercise and practise physical distancing. Find all of the #ActiveTO locations here:",253,2020-06-27 21:00:36,Hootsuite Inc.,43,3,joe_cressy,1276983792641683457,,416025003,False,https://t.co/C9zgE0UVrT,en,June,Q2
City extends ‘lifeline’ to Toronto music venue owners,77,2020-06-27 19:18:36,Twitter for iPhone,13,3,joe_cressy,1276958124738588672,416025003.0,416025003,False,https://t.co/tMY3qYjTKL,en,June,Q2
"Good news. More than 50 live music venues have now applied for the City of Toronto’s new live music venue tax class, which provides a 50% property tax rebate for grassroots live music venues. 

It’s not a silver bullet, but it’s an important big step.",276,2020-06-27 18:38:41,Twitter for iPhone,213,47,joe_cressy,1276948082031198208,,416025003,False,https://t.co/Rxj77KxTL3,en,June,Q2
"Earlier this week Toronto joined many communities around the province in Stage 2 of reopening. While this is good news, it's critical that we keep up with public health guidelines so we can continue to move forward. Learn more here:",280,2020-06-27 16:01:02,Hootsuite Inc.,14,6,joe_cressy,1276908407769960453,,416025003,False,https://t.co/e8KlfcWNO9,en,June,Q2
