Tweets,Month,Quarter,sampling
"Revelation given by Jesus Christ to Joseph Smith the Prophet on July 16, 1843:
""I tell you the truth and it is the truth. It has been told many times over and still is the truth.",January,Q1,22
"Championship Signing Day is upon us! I wanted to take this opportunity to thank the families of the fallen who are hurting - and I want to thank the players who give everything for our great National Football League!

",January,Q1,22
"But what if the President didn’t know this? What if he didn’t ask? Would he be impeached?
“President Trump should know better than to tweet that the Failing New York Times",January,Q1,22
"The following is a list of all the videos that have so far been released by the Islamic State (ISIS) and what they contain or suggest. The videos will be added to this page as they are released.
RT @",January,Q1,22
"The music industry is a really great place to be.
The music industry is a really great place to be.
Today is National Homebrewing Day. Find a local homebrew shop and support small businesses! #Hops",January,Q1,22
"The 2016 Presidential race is completely backfiring on the Republican Party.
The Trump Train has left the station. Today the Republican Party was a joke. Now it is a laughingstock!
The Democrats have now admitted that",January,Q1,22
"This is a conversation between a clown and a guy named Morpheus .
....This is Morpheus. You just had a GREAT time. No one will believe you anymore. It was a GREAT time. Now you have people",January,Q1,22
"You can always play these games again.
Great job Dianne Feinstein. The Wall Street Journal just called it and I think everyone knows it. Many people will know her by her phony story about my not calling her by her real",January,Q1,22
"Two weeks ago the National Football League released a statement denouncing the vile and disgusting attack on a journalist at a Trump campaign rally. The statement stated that the perpetrators were ""deeply troubled"" by the vicious and cowardly attack on a",January,Q1,22
"Download raw source

Delivered-To: john.podesta@gmail.com Received: by 10.25.24.74 with SMTP id z9csp146250lfi; Wed, 21",January,Q1,22
"The image of President Donald J. Trump leading a massive rally of Republican Party supporters has been shown to be Fake News by the same people that said the following about the Women's March on Washington:
The image has been widely",January,Q1,22
"Patti Smith, a Republican former prosecutor from Pennsylvania is running for Congress to fight for Pennsylvania's working families. She will help us get back to work and defeat the radical left Democrats who have lost our Great State.

",January,Q1,22
"The United States is in talks with several European countries on a plan to resettle refugees from the Middle East and Africa. (Photo: Carlos Barria, AP) Story Highlights Germany, France, Italy, United Kingdom and Spain",January,Q1,22
"If this is true, it means that the Democrats are going to win the House in the 2016 elections and that is that. If this is true, it means that the Democrats are going to win the House in the 2016 elections",January,Q1,22
"NEW YORK (Reuters Health) - Men and women with mild to moderate Alzheimer's disease are more likely to have been exposed to elevated levels of organic compounds than are people without the disease, according to a study published online March 7",January,Q1,22
"The FBI and U.S. Capitol Police are investigating after a man with a gun was seen running from a department complex. (Published Friday, July 21, 2017)

The NYPD is investigating after a stranger brandished",January,Q1,22
"Google is going to give you a really good spot to launch from. In fact, it will be one of the best. It will be next to New York and Washington DC.
The Democrats want to destroy us. They",January,Q1,22
"It looks like the Seattle Seahawks might have gotten a little lucky this year.
The Seattle Seahawks have signed defensive end Charles Johnson to a contract through the 2025 season.  The deal is for $1.8 million guaranteed",January,Q1,22
"2013 Virginia General Assembly
This is a bill that will make Virginia the deadliest state in America. We will never let our great Second Amendment rights slip through our fingers. It is being trampled on like cancer by the Obama Administration",January,Q1,22
"Police in Nevada are looking for a burglar who broke into a home and stole a weapon.
6 out of 10 Americans say they are satisfied or very satisfied with their lives. I am doing just as well as any President",January,Q1,22
"The rise in the number of people dying from the flu is alarming doctors and politicians alike, but it is not the total disaster that many believe it to be.
The United States should not be complacent about our ability to",January,Q1,22
"Democrats are terrified of Donald Trump. This is not a new fear. In fact Hillary Clinton did that as well. We are better than this.
The Dems are doing everything in their power to try and defeat @Pete",January,Q1,22
"The United States is on high alert after a phone call between President Trump and Prime Minister Abe of Japan.
President Trump spoke with Prime Minister Abe of Japan this morning to wish him continued success on the counter-ISIL offensive",January,Q1,22
This is a big one for me. I am so happy to announce that @SenatorTimScott (@timshels) will be the new Attorney General of the United States. Tim is a fighter and winner who will always,January,Q1,22
"THE RESEARCH OF THE WORLD'S GREATEST LOS ANGELES GAY COMMUNITY!
The American people are disgusted by the Orlando shootings. If this weren’t happening many of these people would be in",January,Q1,22
David is an amazing guy who I know is doing a great job for the State of Arizona. He is Strong on Crime and the Second Amendment. David was a great Senator and I am proud to have worked with him on so,January,Q1,22
"Frequently Asked Questions Regarding the United States Court of Appeals for the 4th Circuit.
From the Presidential Proclamation:
Thank you!
Catch me on @FoxNews tomorrow at 9:00 A.M.",January,Q1,22
"The Florida Supreme Court on Monday upheld the death sentence against a man wrongly convicted of the 1991 rape and murder of a University of North Carolina student.
The 9-0 decision by the 7-0 Florida Supreme Court ruled that",January,Q1,22
"Republican presidential candidate Donald Trump speaks during the Final 2016 2016 Republican National Convention at the Quicken Loans Arena in Cleveland Ohio U.S. on August 19, 2016. Photo: JIM WATSON/European Pressphoto Agency",January,Q1,22
The Government has been told by the High Court that the EUJoint Terrorism Taskforce isn’t qualified to ’deal with terrorism” and that it’s time for the Home Secretary to fire them.,January,Q1,22
"The following are statistics provided by the International Monetary Fund (IMF):
In 2013, China produced $106.7 Trillion Dollars of goods. It's merchandise exports – which are the main source of China's economic strength",January,Q1,22
"The Power of the Open Source Definition

by Dave Weigel

The New York Times

February 9, 2017

The New York Times

The Daily Signal

The Washington Free Beacon

The",January,Q1,22
"Forgotten Heroes: A Conversation with General Wesley Clark

Retired four-star general and former Chairman of the Joint Chiefs of Staff describes the threat and role of China in the South China Sea and the need for U.",January,Q1,22
This week a very interesting commentator (who should be very well known in the field) tweeted at me about a study he had done showing that people who have had a very bad experience are far more likely to have a very good,January,Q1,22
"How do you explain to a child that he or she is a nuisance and that she must be controlled and less athletic than a dog?
It is an ancient and very sad tradition in Russia. Dogs would be kept in pens",January,Q1,22
"The UCSF–New Orleans Medical Center is warning residents to be vigilant right now because a small amount of a potentially deadly Ebola virus has been found in their water supply.
This isn’t the first time this week",January,Q1,22
"There are so many options for keeping yourself safe and your loved ones safe from the Antifa! I am proud to announce that I am increasing the number of National Guardsmen on the job in DC to keep America Safe!
",January,Q1,22
"The U.S. Department of Justice (DOJ) released a detailed list of figures that proves the Trump campaign colluded with Russia, including the leaking of the content of their discussions.
The list is shocking and must",January,Q1,22
"Twitter CEO Jack Dorsey speaks during the Global Consumer Electronics Show (CES) in Las Vegas, Tuesday, Feb. 15, 2017. (AP Photo/John Locher)

Twitter CEO Jack Dorsey is to",January,Q1,22
Congressional Republicans are taking the controversial practice of holding secret town halls to a whole new level. This morning hundreds of Republican lawmakers from both parties gathered for a closed-door meeting in the basement of the Capitol. They were given,January,Q1,22
AUSTIN (KXAN) -- It's a story that's been around for decades. A Texas police officer goes on a shooting rampage. The suspect is killed. The officer is arrested. The suspect is fired.,January,Q1,22
"The Nationals have re-signed lefty Tanner Roark to a one-year contract. He'll give them an innings eater at just under a season of MLB service time.
Yesterday the Associated Press ran an article with the",January,Q1,22
"WE'RE LOOKING TO BARELY TOUCH OLD PEOPLE'S CURES!
The Republican Party is in deep trouble!
THE VAST RIGHT WING OF THE IMPOSTUATE DEMOCRATS",January,Q1,22
"The Phoenix Suns have reached a one-year deal with free agent forward Earl Watson. The deal is for $2M and applies retroactive to the Suns first day of free agency on Friday, March 8th.
The",January,Q1,22
"The Russian Ministry of Defence has confirmed a Russian Su-34 jet fighter was involved in the downing of a Ukrainian military transport plane over the border.
The Su-34 jet is Russian and has been supplied to Russia by",January,Q1,22
"The next president of the United States will be a descendant of slaves.
What the Clintons have done to our Country is something you won’t ’t find in the Old West or ’slavery�",January,Q1,22
"We've all heard the tales about how amazing the trails in Glacier National Park are but we have one more thing to share with you.
Today is National Toilet Training Day! It's FREE! GIVE NOW! It",January,Q1,22
"The inability to control the spread of Ebola is a threat to the world. Our response and capacity to contain and ultimately eliminate this disease is second to none. As President Trump said today, ""We will get it done.""
",January,Q1,22
"Thousands of people attended a vigil for Heather Heyer in Manhattan on Saturday night.
A vigil for Heather Heyer was cancelled after one woman said, ""She was a lovely lady. I love you!"" The woman was quickly",January,Q1,22
"In the wake of the horrific mass shooting in Las Vegas, Nevada, Governor Brian Sandoval of Nevada issued the following statement:

""I am sickened by the despicable act that was just committed in Las Vegas. The",January,Q1,22
The following is excerpted from Proving My Point: How Our Political Process Can Make America Great Again by Van Jones. Copyright © 2016 by Van Jones. Excerpted by permission of the publisher. Support Van Jones and make,January,Q1,22
The Florida chess star who was killed in a freak snowfall that swept through the resort town of Brevard has been identified as 23-year-old Aleksandr Nikiforuk. He was from the nearby town of,January,Q1,22
"In an attempt to catch up with the competence of Hillary Clinton the Democrat Party has decided to put on yet another circus show in Cleveland.
The Democratic National Convention in Cleveland is one of the most ineffectual events that has",January,Q1,22
"The AMD Radeon R9 Fury X is an incredible new graphics card from one of the most innovative companies in the graphics industry. Designed from the ground up to offer amazing performance while also being exceptionally light, the Fury X features a",January,Q1,22
"In the aftermath of the horrific Las Vegas shooting, the Republican National Committee (RNC) is doing their best to downplay or even deny that the Las Vegas shooting was the work of a foreign power. CNN reported that the",January,Q1,22
"I am the only one that can fix this epidemic. It is heavily weighted towards the African American community but even I can no longer keep up with the crazy. We need to get tough and tough fast!

Can someone",January,Q1,22
The American people are smarter than the Fake News that is the New York Times and the Washington Post. They know that they are being Rigged and they are waking up to the problem. The American people are finally demanding to know,January,Q1,22
"I would like to thank all of the great people of Cambridge Massachusetts for being there with me today! #KILLTHEVIRGIN
The Cambridge Mayor's Office has just notified me that they will not be moving the",January,Q1,22
"Like this: Like Loading...
Petition targets 'crooked' VA Secretary Bob McDonald for hospital he closed in Virginia. Think he didn’t pay his bill?
Petition targeting 'crooked' VA Secretary",January,Q1,22
"I woke up this morning to a wonderful ""HELLO"" from my friend @SenTomCotton. He is a Great fighter for the Great State of Arkansas. Tom is tough as nails and will never let our way",January,Q1,22
The state Department of Corrections will be able to send inmates to California more cheaply and more efficiently than ever before through a pilot program that will see fewer prisoners sent to California per inmate than at any point in the last 33 years.,January,Q1,22
"In a speech to Congress on Wednesday, President Trump called for a total and complete shutdown of all Muslims entering the U.S. until our country can figure out what the hell is going on.
A total and complete shutdown",January,Q1,22
"This is a conversation between a guy with a gun and a guy who looks like he's been shot in the butt .
a guy with a gun and a guy who looks like he's been shot in the butt .
",January,Q1,22
"The police had found no evidence that Mr. Trump committed a crime. But the White House seized on the story in an attempt to delegitimize the Special Counsel Probe.
Thank you to all of the Record Shifting Radio",January,Q1,22
"What you get for helping us bring affordable prescription drugs under Medicare and Medicaid is a 1:1 market share increase for these programs than the private sector would bring.
The Senate just gave a giant win to Big Pharma and Big",January,Q1,22
"DALLAS — Dallas police shot and killed a mentally ill young man who was holding a gun and trying to run through the city with it, authorities said on Saturday.
The man, 19-year-old Micah",January,Q1,22
"Bharat Mata ki Jai!
One of the great things about the Bharat Mata Ki Jai is that the movement has spread far and wide and is such a huge and powerful movement and such a great success.",January,Q1,22
The American people believe that our politics are under siege. That our trade deals are destroying our manufacturing industries. That our military spending is unwarranted and dangerous. That our Federal Government should immediately close the Nation's largest and most critical,January,Q1,22
"Travis Scott is the only Republican running to defeat Pelosi/Chávez. He is Strong on Crime the Economy the Border and our Great Vets! Get out and Vote for him!
.@MickGarc",January,Q1,22
"This story is about

The Chevrolet Bolt EV is an electric car that will be available nationally in late 2017.
President Trump has done a GREAT job on Manufacturing and I am proud to have him as our new MILEST",January,Q1,22
"The Canadian Press


SALEM -- Two men who crashed their pickup truck into the front yard of a home in the Seattle neighborhood of Lakewood were shot and killed by police, authorities said.
The men, both",January,Q1,22
"I was going to post a link to this blog entry, but it seems to be so long and repetitive that you'll just have to take my word for it. If you want to read the really long stuff, that's",January,Q1,22
The most significant action the FBI took in the Hillary Clinton email investigation was to re-open their investigation after the election. This is a classic witch hunt and should never have happened. We must find the DNC and others who worked,January,Q1,22
The US is sending hundreds of troops to what it says is a local law enforcement crisis. They are not there to protect the citizens of Minnesota. They are there to protect the corrupt and incompetent people running the place. Who knows,January,Q1,22
Victors of the #DumpTrump movement are already attacking and smearing people who speak out against his illegal &amp; criminal Impeachment. It is up to us to spread the word &amp; let our voice,January,Q1,22
I'm sure you have heard about this. A young man who had been arrested many times for the same crime by the same agents who tortured and killed him in Afghanistan was then released by the Obama Administration. He then returned to,January,Q1,22
"The Last Sleepyhead is a feature-length documentary film by Lucian Wintrich and Evan McMullin.
I will never forget the look on the stoic faces of those gathered in the great Hallowed Grounds",January,Q1,22
"The Trump administration has been sending mixed messages about this, helping China but seemingly not so much so as to dissuade India from pursuing its own development goals.
India has been making major inroads in areas including clean energy,",January,Q1,22
"Medical Marijuana in the United States?
​Last night I was watching a really good documentary about how poorly States are doing at regulating Cannabis. The people running the States are failing the people of their Constitutions!
It",January,Q1,22
John Kasich is not a good negotiator. He voted against the Trade Deal that saved thousands of good paying factory jobs in Indiana. He is weak on Crime and will go far further than any President before him in bringing back our jobs,January,Q1,22
"You must sign in or register to continue reading content.

— In the wake of the mass shooting in Las Vegas and the threat of more mass shootings, we strongly condemn the destruction and violence that has broken out in many",January,Q1,22
"In this photo provided by the U.S. Fish and Wildlife Service, an African Grey parrot is housed in its enclosure at the Smithsonian National Zoo in Washington D.C., U.S., on Saturday, June 29",January,Q1,22
"With the 2017 NFL Draft just around the corner, we thought it would be a good time to take a look back at some of the draft's more surprising and/or underappreciated selections. Enjoy!
1.",January,Q1,22
"The US has been accused of 'surrendering' on its support for Saudi Arabia in the Gulf crisis.
The US has always supported Saudi Arabia. I have called on Saudi Arabia to stand with its friends in the Gulf",January,Q1,22
"The market for public land has literally exploded in the last decade. Over half of the landmass in the U.S. is in public ownership and use. These lands are critical to our lives, and will not be available",January,Q1,22
"The Trump administration is considering ending the Deferred Action for Childhood Arrivals (DACA) program that protects young immigrants who were brought to the United States illegally as children from deportation.
A source close to the White House.",January,Q1,22
"Race to the Top: How Government Should Lead Instead of the States

Race to the Top is a $4.9 Billion experiment in government-run education that is killing parents and students across America.
It is the",January,Q1,22
"SHARE

By of the

Madison — Gov. Scott Walker wants the state to reimburse $335,000 to a police chief in Wisconsin who was forced to resign after graphic video surfaced showing him forcefully dragging a black man",January,Q1,22
"The US and Russia have been at loggerheads over Syria and Ukraine. They are at loggerheads over Syria and Ukraine. They are at loggerheads over a whole host of issues including Crimea , Afghanistan and many others. Russia has",January,Q1,22
The Democratic National Committee has admitted that it was hacked by Russia and that the email hacks were done by the Trump campaign. The DNC has been shamed and embarrassed into silence and now admits it was the DNC who stole the election,January,Q1,22
"Bernie Sanders supporters once again refused to go home after the Vermont senator won the New Hampshire primary.
🇺🇸 ‘’ @Jim_Jordan  So good to see that the Fake News @",January,Q1,22
"Democrats in Congress are doing everything in their power to sabotage the President's signature legislative accomplishment.
I was just told that the lawyers for the Obama Administration wasted no time in moving the D.C. graduation on Friday to a",January,Q1,22
