Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Over the past 3+ years, businesses here and around the world have committed to creating 100,000 new jobs in Indiana over the next several years - an all-time state record! 2020 has brought new challenges for us all, but we have remained committed to getting #BackOnTrack.",295,2020-06-30 21:00:51,Twitter Web App,34,10,GovHolcomb,1278071020533026817,,4919082864,False,https://t.co/SdatBAYtlN,en,June,Q2
Click here to see the executive order:,62,2020-06-30 19:17:12,Twitter Web App,14,5,GovHolcomb,1278044937918001155,4919082864.0,4919082864,False,https://t.co/PQqVIpSmXO,en,June,Q2
"These professionals must register with the Indiana Professional Licensing Agency at . These professionals will be able to assist in screenings, telemedicine and other basic procedures to allow regularly licensed medical professionals to be on the frontline.",280,2020-06-30 19:17:12,Twitter Web App,15,4,GovHolcomb,1278044937028763654,4919082864.0,4919082864,False,https://t.co/qODfqqsFVG,en,June,Q2
"➡️ medical professionals who retired or became inactive in the last five years

➡️ medical professionals who hold licenses in other states

➡️ certain medical students and graduates",181,2020-06-30 19:17:12,Twitter Web App,13,4,GovHolcomb,1278044936206761985,4919082864.0,4919082864,False,,en,June,Q2
"Customers &amp; utility companies are encouraged to establish payment plans now to avoid later discontinuations of service.

The EO extends the temporary licensing of the following health care workers who don't currently hold an active license to practice for an additional 30 days:",282,2020-06-30 19:17:12,Twitter Web App,16,3,GovHolcomb,1278044935405568000,4919082864.0,4919082864,False,,en,June,Q2
"Utilities regulated by the Indiana Utility Regulatory Commission must follow the order issued Monday by the commission prohibiting service disconnections through Aug. 14. Under Executive Order 20-33, non-regulated utility companies must also extend service until Aug. 14.",271,2020-06-30 19:17:12,Twitter Web App,26,10,GovHolcomb,1278044934663266304,4919082864.0,4919082864,False,,en,June,Q2
"Hoosiers struggling to pay rent due to the impact of #COVID19 may be eligible for rental assistance. Applications for the $25 million Indiana #COVID19 Rental Assistance Program will be accepted online beginning at 9 a.m. ET on Monday, July 13 at .",270,2020-06-30 19:17:11,Twitter Web App,35,17,GovHolcomb,1278044933476233217,4919082864.0,4919082864,False,https://t.co/dxqyvxi1ma,en,June,Q2
"The prohibition on evictions from rental properties and the prohibition on filing foreclosures are both extended through July 31. Renters, homeowners, lending institutions and landlords are encouraged to establish payment plans to avoid later evictions or foreclosures.",269,2020-06-30 19:17:11,Twitter Web App,52,11,GovHolcomb,1278044932687757312,4919082864.0,4919082864,False,,en,June,Q2
"Today I signed Executive Order 20-33 to extend the prohibition on evictions, foreclosures, and the disconnection of utility services.",133,2020-06-30 19:17:11,Twitter Web App,542,86,GovHolcomb,1278044932003987464,,4919082864,False,,en,June,Q2
"For more information, please visit .

Hands Free Indiana is a partnership between the @INDOT, @IndStatePolice, @IndianaCJI, @INBMV, @INconstructors, @intrucking and @ACECIndiana.",201,2020-06-29 13:55:45,Twitter Web App,15,7,GovHolcomb,1277601651856216064,4919082864.0,4919082864,False,https://t.co/7BAILfrleQ,en,June,Q2
"However, following the initial education campaign, drivers found in violation of the hands free while driving law can be subject to fine. Beginning in July 2021, drivers may also have points assessed against their driver’s licenses for violating the law.",254,2020-06-29 13:55:44,Twitter Web App,15,3,GovHolcomb,1277601651101229061,4919082864.0,4919082864,False,,en,June,Q2
"During the first few months with the Hands Free While Driving law in effect, @IndStatePolice will focus on educating drivers on the new law and safety benefits of going hands free.",180,2020-06-29 13:55:44,Twitter Web App,15,4,GovHolcomb,1277601650371420160,4919082864.0,4919082864,False,,en,June,Q2
"Requiring drivers to put smartphones &amp; other devices away &amp; focus on driving is proven to reduce crashes and deaths. According to the @NHTSAgov, states that have passed hands-free driving laws have seen a nearly 20% decrease in traffic deaths in the 2 years after passing the law.",288,2020-06-29 13:55:44,Twitter Web App,14,2,GovHolcomb,1277601649574502400,4919082864.0,4919082864,False,,en,June,Q2
"Across the U.S., serious traffic crashes and fatalities have sharply increased in recent years due in large part to distracted driving. In 2019, @IndianaCJI reported that distracted driving from mobile devices was a factor in at least 1,263 crashes and 3 fatal crashes.",269,2020-06-29 13:55:44,Twitter Web App,11,2,GovHolcomb,1277601648685301761,4919082864.0,4919082864,False,,en,June,Q2
"The law permits the use of voice-operated or hands-free technology such as speakerphone, Bluetooth or headset.",110,2020-06-29 13:55:44,Twitter Web App,16,1,GovHolcomb,1277601647934480385,4919082864.0,4919082864,False,,en,June,Q2
"Once the law takes effect, drivers on Indiana roads will be prohibited from having a mobile device in their hands while their vehicles are moving, with the exception of dialing 911 in an emergency.",197,2020-06-29 13:55:44,Twitter Web App,12,2,GovHolcomb,1277601647196282880,4919082864.0,4919082864,False,,en,June,Q2
This law is about protecting those who travel our roads and those who build and maintain them by preventing as many crashes as possible through smart education and enforcement.,176,2020-06-29 13:55:43,Twitter Web App,12,2,GovHolcomb,1277601646374158337,4919082864.0,4919082864,False,,en,June,Q2
"As drivers, we all have a responsibility to our fellow Hoosiers to limit eye and hand distractions that can result in tragic injuries and deaths.",145,2020-06-29 13:55:43,Twitter Web App,12,2,GovHolcomb,1277601645568970753,4919082864.0,4919082864,False,,en,June,Q2
The effort to make Indiana’s roads safer was a key piece of my 2020 legislative agenda and was approved by the Indiana General Assembly with overwhelming bipartisan support. I signed the measure into law on March 18.,216,2020-06-29 13:55:43,Twitter Web App,21,3,GovHolcomb,1277601644818071552,4919082864.0,4919082864,False,,en,June,Q2
"I am reminding drivers that beginning Wednesday, Indiana law will prohibit drivers holding mobile devices, such as smartphones and tablets, in their hands while driving to reduce distracted driving and improve safety on Hoosier roadways.",261,2020-06-29 13:55:43,Twitter Web App,541,300,GovHolcomb,1277601643178217473,,4919082864,False,https://t.co/DbSFDwxFlp,en,June,Q2
"I’m thrilled the President signed an executive order focusing on skill-based hiring for federal agencies. In Indiana, we've partnered with @JoinSkillful to encourage skills-based hiring. Employers will be able to fill open positions faster &amp; increase diversity.",265,2020-06-26 19:59:32,Twitter for iPhone,2123,451,GovHolcomb,1276606040436551682,,4919082864,False,,en,June,Q2
"Earlier this month, I launched #Indiana’s “Rapid Recovery for a Better Future” initiative &amp; dedicated $50 million in CARES Act funding to help Hoosiers recover from the economic impacts of #COVID19.

➡️",230,2020-06-26 14:25:47,Twitter for iPhone,32,6,GovHolcomb,1276522047108263936,4919082864.0,4919082864,False,https://t.co/d98A5wVxid,en,June,Q2
"Learn more:

➡️ American Workforce Policy Advisory Board: 

➡️ Indiana’s workforce development initiative, #NextLevelJobs:",169,2020-06-26 14:25:46,Twitter for iPhone,26,5,GovHolcomb,1276522045703172097,4919082864.0,4919082864,False,https://t.co/I19vz7d1VG,en,June,Q2
I‘m so pleased to partner with the Administration &amp; our nation’s top leaders on the American Workforce Policy Advisory Board to share Hoosier successes &amp; develop a strategy to empower the American workforce to better meet today’s challenges.,249,2020-06-26 14:25:46,Twitter for iPhone,38,8,GovHolcomb,1276522044046409731,4919082864.0,4919082864,False,,en,June,Q2
"Today I’m attending the 6th meeting of the American Workforce Policy Advisory Board at the @WhiteHouse.   

Now more than ever, as #Indiana &amp; the country grapple with the economic impacts of #COVID19, I remain focused on investing in people &amp; their potential.",267,2020-06-26 14:25:45,Twitter for iPhone,841,185,GovHolcomb,1276522039906578433,,4919082864,False,,en,June,Q2
Looking forward to joining @IvankaTrump and @SecretaryRoss for the American Workforce Policy Board in Washington D.C. to discuss innovative ideas to expand pathways for our nation’s workers.,190,2020-06-25 21:44:16,Twitter for iPhone,1554,313,GovHolcomb,1276270005890490371,,4919082864,False,,en,June,Q2
"In the meantime, if they have not done so already, renters should speak with their property manager if they are unable to make their payments. Additional resources can be found in the state’s Coronavirus Eviction &amp; Foreclosure Prevention Guide.",273,2020-06-24 21:12:54,Twitter Web App,10,3,GovHolcomb,1275899727389876224,4919082864.0,4919082864,False,https://t.co/EueGRKUtAk,en,June,Q2
"Approximately 12,000 Indiana households could be helped. Payments will be made directly to the landlord, and the landlord must agree to participate.

Applications will be accepted online beginning at 9 a.m. on Monday, July 13 at .",253,2020-06-24 21:12:54,Twitter Web App,18,6,GovHolcomb,1275899726509101064,4919082864.0,4919082864,False,https://t.co/j3TajWYf9s,en,June,Q2
"To be eligible, renters must meet the following criteria:

➡️ Lost their job or part of their income due to #COVID19

➡️ Current household income, including unemployment, is less than the household income on March 6

➡️ Have not received rental assistance from another source",275,2020-06-24 21:12:54,Twitter Web App,5,3,GovHolcomb,1275899725703757827,4919082864.0,4919082864,False,,en,June,Q2
"Rental assistance through this program is available to residents in all Indiana counties except Marion, where a local $15 million CARES Act-funded program will provide aid to Marion County renters.",197,2020-06-24 21:12:54,Twitter Web App,6,3,GovHolcomb,1275899724944596992,4919082864.0,4919082864,False,,en,June,Q2
"The program will provide up to $500 in assistance for four months, totaling a maximum of $2,000 in assistance to eligible renters to help cover past and ongoing rent payments or late fees.",188,2020-06-24 21:12:53,Twitter Web App,5,2,GovHolcomb,1275899724189614091,4919082864.0,4919082864,False,,en,June,Q2
"This has been a challenging time for Hoosiers, &amp; the economic impacts of #COVID19 has left some renters in a tough spot. The #COVID19 Rental Assistance Program will support our renters, improve our state’s housing stability &amp; help prevent evictions as the state gets #BackOnTrack.",288,2020-06-24 21:12:53,Twitter Web App,10,2,GovHolcomb,1275899723426250752,4919082864.0,4919082864,False,,en,June,Q2
"Today I announced the Indiana #COVID19 Rental Assistance Program, which will use $25 million in federal CARES Act funding to help Hoosiers struggling to pay rent due to the impact of #COVID19.",192,2020-06-24 21:12:53,Twitter Web App,180,46,GovHolcomb,1275899722633527297,,4919082864,False,,en,June,Q2
,23,2020-06-24 18:29:04,Twitter Media Studio,14,3,GovHolcomb,1275858495448002563,,4919082864,False,https://t.co/unSpbaHt8f,en,June,Q2
"📽️ In 15 minutes, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).

➡️ Watch livestream: 
⬇️ Twitter live",237,2020-06-24 18:15:11,Twitter for iPhone,5,4,GovHolcomb,1275855000644837379,,4919082864,False,https://t.co/MBjDjM2gTr,en,June,Q2
"📽️ In one hour, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).

➡️ Watch livestream: 
⬇️ Twitter live",235,2020-06-24 17:30:12,Twitter for iPhone,19,7,GovHolcomb,1275843681657016320,,4919082864,False,https://t.co/MBjDjM2gTr,en,June,Q2
Thanks to @RepWalorski and the @WaysMeansCmte Worker and Family Support Subcommittee for allowing @FSSAIndiana’s @confectionsmd to highlight the great work being done in our state to ensure essential childcare is available during the #COVID19 pandemic.,276,2020-06-24 16:31:20,Twitter Web App,23,2,GovHolcomb,1275828868658663426,,4919082864,False,https://t.co/cCsTQMjjVn,en,June,Q2
"Traditional public school corporations, public charter schools, accredited non-public schools, higher education institutions, and other education-related entities are eligible to apply.

The deadline is Friday, July 17. To apply, click here:",265,2020-06-22 19:51:47,Twitter Web App,20,1,GovHolcomb,1275154534927646720,4919082864.0,4919082864,False,https://t.co/mNb2MthOxU,en,June,Q2
"In a collaboration among the Governor’s Office, @EducateIN, the @HigherEdIN and the Indiana State Board of Education, the state expects to award dozens of grants. There is no minimum or maximum threshold, however grants may not be funded at the full amount requested.",267,2020-06-22 19:51:46,Twitter Web App,16,1,GovHolcomb,1275154534130757632,4919082864.0,4919082864,False,,en,June,Q2
➡️ Educator Capacity – Support partnerships between higher education and PK-12 to develop professional development and curriculum opportunities as educators throughout Indiana continue to build expertise in remote learning.,223,2020-06-22 19:51:46,Twitter Web App,13,0,GovHolcomb,1275154533337964545,4919082864.0,4919082864,False,,en,June,Q2
"➡️ Device Availability – Address the need for access to digital learning devices to support remote learning for students in PK-12.

➡️ Connectivity – Develop comprehensive community-level and regional-level solutions to address gaps in internet connectivity for remote learning.",278,2020-06-22 19:51:46,Twitter Web App,13,1,GovHolcomb,1275154532557819906,4919082864.0,4919082864,False,,en,June,Q2
"The $61.6 million Indiana received in Governor’s Emergency Education Relief (GEER) funding, provided though the federal CARES Act, will be focused on three areas:",162,2020-06-22 19:51:46,Twitter Web App,16,1,GovHolcomb,1275154531672678400,4919082864.0,4919082864,False,,en,June,Q2
Our Governor’s Emergency Education Relief funds will help meet technology needs and grow educator development while working to reduce the disparities between districts.,168,2020-06-22 19:51:46,Twitter Web App,19,2,GovHolcomb,1275154530796265473,4919082864.0,4919082864,False,,en,June,Q2
"Teachers, administrators and superintendents have faced this pandemic with innovative solutions to ensure our students continue to receive the best education possible.",167,2020-06-22 19:51:45,Twitter Web App,29,1,GovHolcomb,1275154530049634305,4919082864.0,4919082864,False,,en,June,Q2
"Today I announced Indiana PK-12 schools and higher education institutions can now apply for a needs-based, competitive $61.6 million grant program providing funding to improve remote learning.",192,2020-06-22 19:51:45,Twitter Web App,278,51,GovHolcomb,1275154529303044096,,4919082864,False,,en,June,Q2
