Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"I signed legislation today that paves the way for Chicago casino to alleviate city pension costs and provide hundreds of millions of dollars to invest in hospitals and universities across the state.

Read my full statement on SB 516:",282,2020-06-30 21:03:54,Twitter Web App,240,39,GovPritzker,1278071787637612545,,1084817523378454529,False,https://t.co/c6W6iUAg0S,en,June,Q2
It’s also my honor to name our state’s first honorary poet laureate. John Prine leaves behind an unparalleled musical legacy and was beloved by family and millions of fans who hope that in Heaven he finds Paradise waitin’ just as he longed for.,268,2020-06-30 19:31:37,Twitter Web App,1031,255,GovPritzker,1278048565659648000,1.0848175233784545e+18,1084817523378454529,False,https://t.co/5RSoDCrgrZ,en,June,Q2
"Illinois has been home to many talented poets like Carl Sandburg, Sandra Cisneros, and Gwendolyn Brooks who all used their words to inspire readers across the world. 

Today, I'm excited to announce the search committee that will recommend our next state poet laureate.",293,2020-06-30 19:31:36,Twitter Web App,303,42,GovPritzker,1278048562140545025,,1084817523378454529,False,https://t.co/goLEvBpcbk,en,June,Q2
"Take it from @ILAttyGeneral: ""Even a taste of what this virus can do will convince you not to let your guard down just yet.""

Keep doing your part: Wear a mask. Practice social distancing &amp; good hygiene.

We can defeat this virus if we're #AllInIllinois.",284,2020-06-30 15:35:08,Twitter Web App,492,98,GovPritzker,1277989050109112321,,1084817523378454529,False,https://t.co/yWPCrhHztZ,en,June,Q2
Black trans lives matter.,25,2020-06-29 20:45:07,Twitter for iPhone,10397,1448,GovPritzker,1277704675500920832,,1084817523378454529,False,,en,June,Q2
"If we want to set an example, now is the time. Our children are watching. #WearAMask #AllInIllinois",123,2020-06-29 18:00:27,Twitter for iPhone,2250,261,GovPritzker,1277663235018305537,,1084817523378454529,False,https://t.co/0puAedXwjx,en,June,Q2
"While Illinois recognizes the fundamental right to access reproductive health care, too many states do not. 

I'm glad the Supreme Court has removed this undue burden on women's ability to make decisions for their families. 

We need to trust women, not put them in danger.",297,2020-06-29 15:30:08,Twitter for iPhone,1584,166,GovPritzker,1277625407639076864,,1084817523378454529,False,https://t.co/80EfHh788a,en,June,Q2
"Our work to affirm LGBTQ Illinoisans becomes even more urgent when the federal government hands down policy decisions that undermine people’s basic humanity. In Illinois, LGBTQ rights are civil rights that we will always fight to protect.",262,2020-06-27 20:45:10,Twitter for iPhone,428,62,GovPritzker,1276979909928370177,,1084817523378454529,False,https://t.co/NJZ7eeIXCe,en,June,Q2
"There’s a reason we’ve required face coverings in public since May 1. It reduces your risk of getting the virus.

While other states are moving backward to battle a second wave, you have the power to keep Illinois moving forward. Wear a mask. #AllInIllinois",281,2020-06-27 17:45:18,Twitter Web App,4144,1130,GovPritzker,1276934646329212936,,1084817523378454529,False,https://t.co/lQOaDk4ShR,en,June,Q2
Heartbreaking news from our capital city. I send my condolences to the families of the victims of today’s fatal shooting and the employees at Bunn-O-Matic in Springfield. My staff and I continue to monitor the situation and offer our support.,266,2020-06-27 00:48:34,Twitter for iPhone,374,49,GovPritzker,1276678775393181698,,1084817523378454529,False,https://t.co/4yd5XnuRhT,en,June,Q2
Unprecended tragedy is testing our nation. But I believe that we will come out of this stronger than ever before. America must unite — because divided we fall.,183,2020-06-26 19:30:01,Twitter for iPhone,130,32,GovPritzker,1276598611154001922,,1084817523378454529,False,https://t.co/WZHWPvHcEI,en,June,Q2
"Five years ago, the Supreme Court made marriage equality the law of the land.

As someone who worked to pass it here in Illinois, I know that our work isn't finished until we secure full equality and justice for every American.

Happy #PrideMonth, everyone!",281,2020-06-26 18:01:05,Twitter for iPhone,996,123,GovPritzker,1276576228720414720,,1084817523378454529,False,https://t.co/0KmuKmf30m,en,June,Q2
"In the middle of a pandemic that has taken more than 126,000 American lives, @realDonaldTrump is trying to take healthcare away from 20 million Americans.

Filing your legal brief in the middle of the night won't hide the fact that it's downright shameful.",280,2020-06-26 15:45:16,Twitter for iPhone,1865,597,GovPritzker,1276542052172529670,,1084817523378454529,False,https://t.co/YQVRpw3JB2,en,June,Q2
"Mientras avanzamos, es importante que todos continúen haciendo su parte: mantener 6 pies de distancia física, lavarnos las manos regularmente y usar una cubierta para la cara en público.

Si queremos seguir avanzando, tenemos que hacerlo juntos.

Hay que ser #AllInIllinois.",274,2020-06-26 01:09:18,Twitter Web App,17,5,GovPritzker,1276321606667841538,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Para tener cuidado, anuncimos una nueva herramienta de evaluación de riesgos a nivel de condado para ayudar a las personas, las familias y los grupos comunitarios a informar sus elecciones sobre las actividades que eligen hacer. Encuéntrelo aquí:",270,2020-06-26 01:09:18,Twitter Web App,11,2,GovPritzker,1276321605791158272,1.0848175233784545e+18,1084817523378454529,False,https://t.co/bZiOxvqM86,en,June,Q2
Nuestra tasa de positividad de casos ha bajado un 89% desde su pico de hace casi 3 meses. Las hospitalizaciones de pacientes con COVID han caído un 65% desde un máximo hace 8 semanas. Las muertes relacionadas con COVID por día han disminuido un 65% desde un máximo hace 6 semanas.,280,2020-06-26 01:09:18,Twitter Web App,9,0,GovPritzker,1276321604998479874,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Como resultado, hemos reducido significativamente nuestra tasa de positividad, hospitalizaciones y uso de camas en la UCI, y hemos visto una disminución dramática en las muertes de COVID-19.",190,2020-06-26 01:09:18,Twitter Web App,6,0,GovPritzker,1276321604235034625,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Aquí, hemos restaurando gradualmente las actividades comerciales y de manera muy deliberada, guiada por el consejo de los médicos. Los habitantes de Illinois siguen las mitigaciones que cada uno podemos hacer, como usar máscaras, mantener 6 pies de distancia y lavarnos las manos.",280,2020-06-26 01:09:17,Twitter Web App,3,0,GovPritzker,1276321603463372801,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Hemos visto lo que sucedió en otros estados que han permitido que la política o el pensamiento corto influye decisiones. Muchos estados ahora están viendo aumentos en los casos y hospitalizaciones, y son obligados a retroceder y quedarse en casa, esa no es el caso en Illinois.",277,2020-06-26 01:09:17,Twitter Web App,2,0,GovPritzker,1276321602653872128,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Pero quiero ser claro: el virus no ha desaparecido, y no tengo miedo de proteger a la gente de Illinois moviendo una región a una fase anterior si vemos un aumento.

Nuestro estado no será uno de los que no toma medidas en respuesta a un regreso a un pico.",256,2020-06-26 01:09:17,Twitter Web App,3,0,GovPritzker,1276321601668161536,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Mañana, Illinois pasa a la Fase 4.

Pasar a la Fase 4 tan temprano nunca fue un hecho.

Es debido a la gente de Illinois que estamos viendo una trayectoria de éxito donde otras partes del país no lo están.",229,2020-06-26 01:09:17,Twitter Web App,87,16,GovPritzker,1276321600120541185,,1084817523378454529,False,https://t.co/BwqV9qlS6V,en,June,Q2
"As we move forward, it’s critical that everyone continues to do their part: maintaining 6 ft of physical distance, washing our hands regularly and wearing a face covering in public. 

If we want to keep moving forward, we have to do it together. 

Let's be #AllInIllinois.",272,2020-06-25 21:15:12,Twitter Web App,510,92,GovPritzker,1276262691250876418,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"To keep safety top of mind, we're announcing a new county-level risk assessment tool to help individuals, families and community groups inform their choices about personal and family gatherings, as well as what activities they choose to do. Find it here:",279,2020-06-25 21:15:11,Twitter Web App,314,50,GovPritzker,1276262690038710274,1.0848175233784545e+18,1084817523378454529,False,https://t.co/rstbQ7fnlJ,en,June,Q2
Covid-related deaths per day are down 65% from a high six weeks ago.,92,2020-06-25 21:15:11,Twitter Web App,283,39,GovPritzker,1276262688352538626,1.0848175233784545e+18,1084817523378454529,False,https://t.co/4WOrTCBYfT,en,June,Q2
Hospitalizations of covid patients have dropped 65% from a high eight weeks ago.,104,2020-06-25 21:15:11,Twitter Web App,284,35,GovPritzker,1276262686817386501,1.0848175233784545e+18,1084817523378454529,False,https://t.co/mgvTMdIs72,en,June,Q2
Our case positivity rate is down 89% from its peak of nearly three months ago.,102,2020-06-25 21:15:10,Twitter Web App,327,46,GovPritzker,1276262685315907592,1.0848175233784545e+18,1084817523378454529,False,https://t.co/nj485BdBDC,en,June,Q2
"As a result, we have significantly reduced our positivity rate, hospitalizations, and ICU bed use, and we’ve seen dramatic declines in COVID-19 deaths.",151,2020-06-25 21:15:10,Twitter Web App,226,24,GovPritzker,1276262684254707713,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Here, we have been gradually restoring business and leisure activities in a highly deliberate manner, guided by doctors’ advice. And Illinoisans are following the mitigations that we can each do ourselves, like wearing masks, keeping 6 ft. apart &amp; washing our hands frequently.",281,2020-06-25 21:15:09,Twitter Web App,260,30,GovPritzker,1276262682270801920,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"We’ve seen what’s happened in other states that have allowed politics or short-term thinking to drive decision-making. Many states are now seeing surges in cases and hospitalizations, and they’re being forced to move backward and stay at home – that’s not the story in Illinois.",278,2020-06-25 21:15:09,Twitter Web App,390,29,GovPritzker,1276262680437895175,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"But I want to be clear: the virus hasn’t gone away, and I’m not afraid to protect the people of Illinois by moving a region back to an earlier phase if we see a surge.

Ours will not be one of the states that takes no action in response to a return to a peak.",259,2020-06-25 21:15:08,Twitter Web App,1173,130,GovPritzker,1276262678072262658,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Tomorrow, Illinois moves into Phase 4.

Moving to Phase 4 this early was never a given. 

It’s because of the people of Illinois that we’re seeing a trajectory of relative success where other parts of the country are not.",245,2020-06-25 21:15:08,Twitter Web App,3460,655,GovPritzker,1276262675534827528,,1084817523378454529,False,https://t.co/0zAzZD2dPZ,en,June,Q2
The Pritzker Administration Holds a COVID-19 Press Conference,85,2020-06-25 19:28:21,Twitter Media Studio,135,21,GovPritzker,1276235803367288837,,1084817523378454529,False,https://t.co/rhECdtTDS6,en,June,Q2
"Now isn't the time to let up. 

Every action we take - wearing a mask, social distancing, washing your hands - can help save a neighbor's life. 

We have to be ALL IN if we want to continue the progress we've made. 

#AllInIllinois",256,2020-06-24 23:10:17,Twitter for iPhone,783,147,GovPritzker,1275929266585305094,,1084817523378454529,False,https://t.co/x4iTGkgVIh,en,June,Q2
This work has never been more urgent – the disadvantages that persist when our communities are left out of opportunity demand ambitious efforts to bring them to a close.,169,2020-06-24 19:47:28,Twitter for iPhone,73,7,GovPritzker,1275878225365827584,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"We saw firsthand what it means when a small business that had to close its doors has no online shop, what it means when an elderly couple has no safe way to get medical advice at a distance, what it means when a child has no ability to access homework assignments online.",271,2020-06-24 19:47:27,Twitter for iPhone,72,6,GovPritzker,1275878223843393537,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"The unacceptable consequences of disparities in broadband access were clear before the COVID-19 pandemic – and over the last few months, we’ve seen them multiply right in front of our eyes.",189,2020-06-24 19:47:27,Twitter for iPhone,27,4,GovPritzker,1275878222564114432,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Connect Illinois is about the right of all our communities to access health care, education, and economic opportunity – because in the 21st century, all those rights are tied to digital connectivity.",199,2020-06-24 19:47:27,Twitter for iPhone,23,4,GovPritzker,1275878221268029440,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"I’m proud to be here in Geneseo to announce the first $50 million in funding – matched and then some for a more than $115 million impact – to 18 partners to increase broadband infrastructure for over 26,000 schools, homes and farms.",256,2020-06-24 19:47:26,Twitter for iPhone,500,67,GovPritzker,1275878218793463815,,1084817523378454529,False,https://t.co/m3b1nDiLvA,en,June,Q2
Governor Pritzker Announces a Broadband Expansion Initiative,84,2020-06-24 18:26:28,Twitter Media Studio,237,41,GovPritzker,1275857841161732097,,1084817523378454529,False,https://t.co/RvdhbJLx9N,en,June,Q2
Estamos construyendo sobre los mismos objetivos que hemos impulsado desde el comienzo de mi administración: crear una camino de aprendizaje de alta calidad desde la cuna hasta la carrera.,187,2020-06-23 20:16:06,Twitter Web App,6,0,GovPritzker,1275523042307948547,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Para ayudar a los distritos obtener los materiales que necesitan para reabrir de manera segura a un precio asequible, hemos asegurado varios acuerdos de compra con los distritos K-12 para que obtengan lo que necesitan a precios más competitivos que comprarlos por su cuenta.",274,2020-06-23 20:16:05,Twitter Web App,8,0,GovPritzker,1275523041389359112,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Illinois estará allí para ellos de todas las formas posibles.  @ReadyIllinois proporcionará máscaras de tela a cada estudiante, maestro y miembro del personal en cada distrito escolar público de Illinois, más de 2.5 millones de máscaras, sin costo alguno para los distritos.",274,2020-06-23 20:16:05,Twitter Web App,0,0,GovPritzker,1275523040047218689,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Tengo fe en que miramos hacia el otoño, nuestros maestros, profesores y administradores continuarán haciendo lo que mejor saben hacer: dedicar sus días a garantizar que cada estudiante en este estado reciba la educación que se merecen.",235,2020-06-23 20:16:05,Twitter Web App,1,0,GovPritzker,1275523038562451457,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Es importante tener en cuenta que esta guía puede cambiar. Si hay una reversión dramática de las métricas de salud locales o una segunda ola del virus durante el año escolar, las escuelas y los distritos deben prepararse para la posibilidad de regresar a la instrucción remota.",277,2020-06-23 20:16:04,Twitter Web App,1,0,GovPritzker,1275523037652271105,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"Estas pautas se alinean con los requisitos de la Fase 4, incluido el uso de cubiertas faciales, un límite de reunión de 50 personas, distanciamiento social siempre que sea posible y aumento de las limpiezas y desinfecciones en toda la escuela, incluidas las pruebas de síntomas.",278,2020-06-23 20:16:04,Twitter Web App,0,0,GovPritzker,1275523036758847488,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"A medida que regresamos al aprendizaje en persona en la Fase 4, mi administración anuncia nuevas orientaciones que se centran en mantener a los estudiantes, maestros y familias saludables y seguros.",248,2020-06-23 20:16:04,Twitter Web App,20,7,GovPritzker,1275523034426769408,,1084817523378454529,False,https://t.co/OQeI2l6PHO,en,June,Q2
"In short, we are building on the same goals we’ve pushed since the beginning of my administration: creating a pipeline of high-quality learning from cradle to career.",166,2020-06-23 20:15:13,Twitter Web App,52,2,GovPritzker,1275522822564188163,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"To help school districts obtain the supplies they need to reopen safely at an affordable price, we've secured several joint purchase agreements that K-12 districts can use to obtain safety supplies at prices more competitive than purchasing on their own.",254,2020-06-23 20:15:13,Twitter Web App,59,2,GovPritzker,1275522820391526406,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"The state of Illinois will be there for them in every way possible. @ReadyIllinois will provide cloth masks to every student, teacher &amp; staff member in every public school district in Illinois – over 2.5 million masks – at no cost to the districts.",252,2020-06-23 20:15:12,Twitter Web App,39,4,GovPritzker,1275522816163659783,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"I have every faith that as we look ahead to the fall, our teachers, professors and administrators will continue to do what they do best – dedicating their days to ensuring every student in this state receives the education they deserve.",236,2020-06-23 20:15:11,Twitter Web App,29,2,GovPritzker,1275522811772260355,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"It’s important to note that this guidance is subject to adjustment. If we see a dramatic reversal of local health metrics or a second wave of the virus during the school year, schools and districts must also prepare for the potential need to return to remote instruction.",271,2020-06-23 20:15:10,Twitter Web App,40,0,GovPritzker,1275522810119585799,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"These guidelines align with the broader requirements of Phase 4, including wearing masks or face coverings, a 50-person gathering limit in one space, social distancing wherever possible and an increase in schoolwide cleanings and disinfections, including symptom checks.",270,2020-06-23 20:15:10,Twitter Web App,29,4,GovPritzker,1275522808945270786,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"As we return to in-person learning in Phase 4, my administration is announcing new guidance that focuses on keeping students, teachers and families healthy and safe.",214,2020-06-23 20:15:09,Twitter Web App,364,85,GovPritzker,1275522806940405766,,1084817523378454529,False,https://t.co/OQeI2l6PHO,en,June,Q2
Governor Pritzker Gives a COVID-19 Update,65,2020-06-23 19:26:40,Twitter Media Studio,132,37,GovPritzker,1275510602983714818,,1084817523378454529,False,https://t.co/szDh2VvN9F,en,June,Q2
"I want to wish our state's finest public servant the happiest of birthdays. Jesse, you continue to inspire and set an example for all of us to follow. Today is your day. Cheers to you, Jesse!",215,2020-06-23 16:31:26,Twitter Web App,582,49,GovPritzker,1275466505782734849,,1084817523378454529,False,https://t.co/kJyK1nAbbk,en,June,Q2
"The economic impact of the pandemic has made our work to create jobs more urgent than ever before. 

I'm glad to see @amazon bringing 2,000 jobs to Matteson &amp; Markham – all of which start at $15 an hour or more on day one. Illinois is happy to have you.",281,2020-06-22 21:33:19,Twitter Web App,395,60,GovPritzker,1275180088053714944,,1084817523378454529,False,https://t.co/iZiPsMuYR1,en,June,Q2
"Gun violence is a symptom of a larger problem: systemic disinvestment in Black &amp; brown communities. 

I am committed to investing in them and ending this broken cycle that leads to tragic consequences. 

Lives depend on it.",227,2020-06-22 19:00:53,Twitter Web App,607,50,GovPritzker,1275141728073396224,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
"My heart is with the victims of gun violence and their families who are suffering from Chicago's most violent weekend this year. Illinois senselessly lost five innocent children, and another 12 were hurt.",228,2020-06-22 19:00:53,Twitter Web App,413,59,GovPritzker,1275141725615464453,,1084817523378454529,False,https://t.co/Lkq9zjVV5Q,en,June,Q2
"Science and data are the overarching guardrails for how Illinois will keep moving forward. 

By continuing to wear face coverings and following the guidance from health experts we can continue to safely reopen our economy and move forward together.",248,2020-06-22 17:20:53,Twitter Web App,228,28,GovPritzker,1275116563117588482,1.0848175233784545e+18,1084817523378454529,False,,en,June,Q2
