Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"#COVID19 is on the rise.

We flattened the curve once, we can do it again.

We can crush this pandemic. We can get past this. But we have to be tougher and we have to do it TOGETHER.

Wear your mask. Practice physical distancing. Do your part.

Your actions will save lives.",274,2020-06-30 20:24:32,Twitter for iPhone,20443,4093,GavinNewsom,1278061880896978945,,11347122,False,,en,June,Q2
"During this pandemic, CA has housed over 14,000 homeless individuals in hotels across our state.

Now -- we’re leading the nation by expanding that program and making it permanent.",204,2020-06-30 20:12:31,Twitter for iPhone,5142,953,GavinNewsom,1278058856967401472,,11347122,False,https://t.co/ZF5YzoEYIA,en,June,Q2
TUNE IN NOW for a #COVID19 update.,58,2020-06-30 19:09:44,Twitter for iPhone,341,69,GavinNewsom,1278043058542542854,,11347122,False,https://t.co/J22QDFO8vn,en,June,Q2
Tune in shortly for a #COVID19 update.,62,2020-06-30 19:03:32,Twitter for iPhone,385,51,GavinNewsom,1278041499477790720,,11347122,False,https://t.co/d5lsJPJnJU,en,June,Q2
"CA’s response to #COVID19 is based on science.

That’s why we asked counties that are experiencing high transmission and positivity rates to close down bars &amp; toggle back re-openings.

We will continue to monitor counties across the state &amp; take appropriate action when necessary.",288,2020-06-29 20:07:13,Twitter for iPhone,10939,1634,GavinNewsom,1277695134574899200,,11347122,False,,en,June,Q2
TUNE IN for a #COVID19 update.,54,2020-06-29 19:06:55,Twitter for iPhone,446,98,GavinNewsom,1277679962967834625,,11347122,False,https://t.co/E7NPo3zfE1,en,June,Q2
"An incredible victory against the latest attempt to effectively eliminate access to abortion.

A woman’s right to choose is a constitutional right -- and today, the Supreme Court once again affirmed that.",228,2020-06-29 16:41:57,Twitter for iPhone,8013,1064,GavinNewsom,1277643479821152261,,11347122,False,https://t.co/CoOGJACpIx,en,June,Q2
"Week ahead reminder:
- #COVID19 has not gone away.
- Wash your hands.
- Practice physical distancing.
- Wear a mask.
- TAKE THIS SERIOUSLY.",139,2020-06-29 01:45:32,Twitter for iPhone,36785,10870,GavinNewsom,1277417890241634305,,11347122,False,,en,June,Q2
"NEW: Due to the rising spread of #COVID19, CA is ordering bars to close in Fresno, Imperial, Kern, Kings, Los Angeles, San Joaquin, and Tulare, while recommending they close in Contra Costa, Riverside, Sacramento, San Bernardino, Santa Barbara, Santa Clara, Stanislaus, &amp; Ventura.",284,2020-06-28 19:17:19,Twitter for iPhone,59568,18432,GavinNewsom,1277320192188575747,,11347122,False,,en,June,Q2
"Never been a more urgent election --  and CA Democrats have never been more energized, united and ready to elect our next President.

At this moment in history, I’m proud that our Delegation will be chaired by those who reflect the diversity and dynamism of our great state.",298,2020-06-28 18:55:23,Twitter for iPhone,2628,394,GavinNewsom,1277314670185988096,,11347122,False,https://t.co/34Yez36ztg,en,June,Q2
Be kind. Wear a mask.,45,2020-06-27 16:03:53,Twitter for iPhone,37351,4362,GavinNewsom,1276909123632693248,,11347122,False,https://t.co/ssyMvxA9Vu,en,June,Q2
"Love connects every single one of us. For that to be denied simply because you love someone of the same sex is just wrong.

In 2004, we defied the law and began marrying same sex couples in SF.

5 years ago today, we saw that become the law of the land. 🏳️‍🌈",282,2020-06-26 23:59:33,Twitter for iPhone,2262,301,GavinNewsom,1276666442058887168,,11347122,False,https://t.co/kj7Yr4WejN,en,June,Q2
Don’t be selfish. Wear a mask.,30,2020-06-26 20:00:01,Twitter for iPhone,144141,27896,GavinNewsom,1276606160666103808,,11347122,False,,en,June,Q2
"NEW: Yesterday CA conducted over 76k #COVID19 tests.

Positivity rate: 5.7% over 7 days.

That rate in Imperial County, however, is at 23%. Hospitals there are overwhelmed.

So today we’re working with the county to reinstate a stay at home order.

We have to take this seriously.",280,2020-06-26 19:40:31,Twitter for iPhone,14192,3849,GavinNewsom,1276601251291992064,,11347122,False,,en,June,Q2
TUNE IN NOW.,36,2020-06-26 19:06:11,Twitter for iPhone,378,73,GavinNewsom,1276592614087811073,,11347122,False,https://t.co/rYQ2G5ZjKj,en,June,Q2
"Listen to @SarahKSilverman -- but please DON’T lick people’s teeth.

Please DO wear a mask.",115,2020-06-25 21:04:31,Twitter for iPhone,13571,3234,GavinNewsom,1276260004320776193,,11347122,False,https://t.co/pqXCWUz2SV,en,June,Q2
"Dr. Fauci is right -- this isn’t about politics. It’s about SCIENCE.

Wearing a mask will help slow the spread of #COVID19.",147,2020-06-25 20:08:37,Twitter for iPhone,11683,2449,GavinNewsom,1276245936369307648,,11347122,False,https://t.co/J0AuLfPXIp,en,June,Q2
"Yesterday CA conducted over 100k #COVID19 tests.

Positivity rate:
- 5.1% over 14 days
- 5.6% over 7 days

Yesterday we had a high of 7,149 new cases.

Today, that dropped to 5,349--still higher than it should be.

CA -- WEAR A MASK. Wash your hands. Practice physical distancing.",280,2020-06-25 19:22:51,Twitter for iPhone,7731,2072,GavinNewsom,1276234421310373888,,11347122,False,,en,June,Q2
Tune in now for a #COVID19 update.,58,2020-06-25 19:00:19,Twitter for iPhone,241,52,GavinNewsom,1276228747604094976,,11347122,False,https://t.co/EPREgkbrLd,en,June,Q2
Your actions can literally save lives. Wear your mask.,78,2020-06-25 17:06:43,Twitter for iPhone,4993,1206,GavinNewsom,1276200161727770624,,11347122,False,https://t.co/vAPeLr6lWR,en,June,Q2
#COVID19 has not gone away. Do your part to slow the spread. Wear a mask.,97,2020-06-24 23:39:29,Twitter for iPhone,6304,2002,GavinNewsom,1275936616528281601,,11347122,False,https://t.co/9cfKJ3GFHl,en,June,Q2
"Wear your mask. 

This isn’t about politics. It’s about SCIENCE. 

Protect others. Protect yourself. Help slow the spread of #COVID19.",134,2020-06-24 18:32:35,Twitter for iPhone,95902,22076,GavinNewsom,1275859382891241472,,11347122,False,,en,June,Q2
"In the last 14 days, CA has conducted 1,052,101 tests with a #COVID19 positivity rate of 5.1%.

This is an increase that we are tracking very closely.

Californians need to remain vigilant and act responsibly.

Wear a face covering. Wash your hands. Practice physical distancing.",279,2020-06-24 18:19:29,Twitter for iPhone,8569,2273,GavinNewsom,1275856083488251911,,11347122,False,,en,June,Q2
Tune in now.,36,2020-06-24 18:01:38,Twitter for iPhone,304,77,GavinNewsom,1275851593242599424,,11347122,False,https://t.co/uil7iIUbko,en,June,Q2
"List of things you should do today:
- wear a mask
- wash your hands
- practice physical distancing

Your actions can literally save lives.",138,2020-06-23 21:42:19,Twitter for iPhone,21945,5114,GavinNewsom,1275544742768463872,,11347122,False,,en,June,Q2
"#COVID19 can spread up to 26 feet if you sneeze.

6 feet if you cough.

4.5 feet if you exhale.

Please. WEAR YOUR MASK.

#YourActionsSaveLives",143,2020-06-23 19:39:41,Twitter for iPhone,63285,22021,GavinNewsom,1275513881612304384,,11347122,False,,en,June,Q2
DAILY REMINDER: WEAR YOUR MASK.,31,2020-06-23 16:41:06,Twitter for iPhone,115485,24488,GavinNewsom,1275468936138522625,,11347122,False,,en,June,Q2
Tune in now for a #COVID19 update.,58,2020-06-22 19:47:28,Twitter for iPhone,384,84,GavinNewsom,1275153449785520128,,11347122,False,https://t.co/wvR0e25wpK,en,June,Q2
"Wear your mask.

Help slow the spread of #COVID19. 

Just do it.",88,2020-06-22 13:35:51,Twitter for iPhone,16078,5701,GavinNewsom,1275059931897421833,,11347122,False,https://t.co/ZvCmkQAWrL,en,June,Q2
❤️,26,2020-06-21 21:14:20,Twitter for iPhone,4734,206,GavinNewsom,1274812922443649030,,11347122,False,https://t.co/8XzZkI0DTs,en,June,Q2
