Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
Yesterday marked the 100 year anniversary of the Negro Leagues. I have a poster signed by Buck O'Neill and other NBL icons in my office. I recommend everyone visit the Negro Leagues Baseball Museum in KC to learn about the important contributions the NBL made to our country.,299,2020-06-30 17:30:28,Twitter Web App,384,40,GovLauraKelly,1278018076710187010,,1040058893907513344,False,https://t.co/IAYZwicWET,en,June,Q2,"['yesterday', 'marked', '100', 'year', 'anniversary', 'negro', 'leagues', 'poster', 'signed', 'buck', 'oneill', 'nbl', 'icons', 'office', 'recommend', 'everyone', 'visit', 'negro', 'leagues', 'baseball', 'museum', 'kc', 'learn', 'important', 'contributions', 'nbl', 'country']"
"Health officials in Kansas agree - masks are safe, effective, and are proven to mitigate disease spread. Thanks to Dr. Steinshouer and @KWCH12 for sharing this important information, so we can keep Kansas open for business.",247,2020-06-30 14:26:37,Twitter Web App,600,118,GovLauraKelly,1277971808252092421,,1040058893907513344,False,https://t.co/KdtebgDmNl,en,June,Q2,"['health', 'officials', 'kansas', 'agree', 'masks', 'safe', 'effective', 'proven', 'mitigate', 'disease', 'spread', 'thanks', 'dr', 'steinshouer', '@kwch12', 'sharing', 'important', 'information', 'kansas', 'business']"
"Starting July 3, I will issue an Executive Order requiring masks be worn in indoor public spaces, and at any outdoor gathering in which social distancing cannot be maintained. This step will keep Kansans healthy, and keep Kansas open for business.",271,2020-06-29 22:11:51,Twitter Web App,7377,1591,GovLauraKelly,1277726498993078272,,1040058893907513344,False,https://t.co/PrA33xRJeJ,en,June,Q2,"['starting', 'july', '3', 'issue', 'executive', 'order', 'requiring', 'masks', 'worn', 'indoor', 'public', 'spaces', 'outdoor', 'gathering', 'social', 'distancing', 'cannot', 'maintained', 'step', 'kansans', 'healthy', 'kansas', 'business']"
Accenture has a wealth of experience when it comes to assisting states with COVID-related programs. Accenture will help us continue on the proactive steps we are taking to improve response times for Kansans who need help from @KansasDOL officials.,271,2020-06-29 18:17:23,Twitter Web App,79,21,GovLauraKelly,1277667494363369473,,1040058893907513344,False,https://t.co/T94Jj0K7XB,en,June,Q2,"['accenture', 'wealth', 'experience', 'comes', 'assisting', 'states', 'covidrelated', 'programs', 'accenture', 'help', 'continue', 'proactive', 'steps', 'taking', 'improve', 'response', 'times', 'kansans', 'help', '@kansasdol', 'officials']"
"This mobile testing unit is great news for our state. My administration and @KDHE officials will continue our efforts to break down barriers to testing access for vulnerable Kansans, so we can track the full scale and scope of this virus.",262,2020-06-29 15:03:01,Twitter Web App,131,23,GovLauraKelly,1277618580515966976,,1040058893907513344,False,https://t.co/kgoHqCjY5H,en,June,Q2,"['mobile', 'testing', 'unit', 'great', 'news', 'state', 'administration', '@kdhe', 'officials', 'continue', 'efforts', 'break', 'barriers', 'testing', 'access', 'vulnerable', 'kansans', 'track', 'full', 'scale', 'scope', 'virus']"
"Masks are a simple and effective way to reduce the spread of COVID-19, and to help get our economy back on track. Every Kansan should take this easy, and necessary, step to protect our friends, family, and neighbors.",240,2020-06-28 00:13:12,Twitter for iPhone,894,170,GovLauraKelly,1277032261918117888,,1040058893907513344,False,https://t.co/Ynn46lAr7V,en,June,Q2,"['masks', 'simple', 'effective', 'reduce', 'spread', 'covid19', 'help', 'economy', 'track', 'kansan', 'take', 'easy', 'necessary', 'step', 'protect', 'friends', 'family', 'neighbors']"
We know that high speed internet is essential for Kansas to compete in the 21st century economy. That's why I joined governors from across the country to call for President Trump and other Congressional Leaders to invest in a national broadband strategy.,278,2020-06-26 21:19:39,Twitter Web App,489,63,GovLauraKelly,1276626202070061057,,1040058893907513344,False,https://t.co/UTjR3zyCmy,en,June,Q2,"['high', 'speed', 'internet', 'essential', 'kansas', 'compete', '21st', 'century', 'economy', 'joined', 'governors', 'across', 'country', 'call', 'president', 'trump', 'congressional', 'leaders', 'invest', 'national', 'broadband', 'strategy']"
Feedback from the experts - teachers who are dealing with the challenges of distance learning every day - will help our administration ensure educators &amp; students have the tools they need to succeed. Thanks to all who participated in this discussion.,302,2020-06-26 18:37:51,Twitter Web App,74,14,GovLauraKelly,1276585481027936258,,1040058893907513344,False,https://t.co/nbzfU7iekz,en,June,Q2,"['feedback', 'experts', 'teachers', 'dealing', 'challenges', 'distance', 'learning', 'help', 'administration', 'ensure', 'educators', 'students', 'tools', 'succeed', 'thanks', 'participated', 'discussion']"
"I will call back the State Finance Council tomorrow morning, and every morning until our Republican colleagues approve this certificate of indebtedness.",176,2020-06-25 20:55:35,Twitter Web App,314,60,GovLauraKelly,1276257758267019272,,1040058893907513344,False,https://t.co/LBZN6MoegD,en,June,Q2,"['call', 'state', 'finance', 'council', 'tomorrow', 'morning', 'morning', 'republican', 'colleagues', 'approve', 'certificate', 'indebtedness']"
"KS educators stepped up when schools were closed, &amp; continued to give our kids the education they deserve. Today Lt. Gov. Rogers, Rep. Cindy Holscher, and I spoke with teachers about the challenges of distance learning &amp; how this administration can support their work in the fall.",312,2020-06-25 16:28:20,Twitter Web App,297,42,GovLauraKelly,1276190499016257536,,1040058893907513344,False,https://t.co/mETUmRKG5v,en,June,Q2,"['ks', 'educators', 'stepped', 'schools', 'closed', 'continued', 'give', 'kids', 'education', 'deserve', 'lt', 'gov', 'rogers', 'rep', 'cindy', 'holscher', 'spoke', 'teachers', 'challenges', 'distance', 'learning', 'administration', 'support', 'work', 'fall']"
