Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"I signed legislation today that paves the way for Chicago casino to alleviate city pension costs and provide hundreds of millions of dollars to invest in hospitals and universities across the state.

Read my full statement on SB 516:",282,2020-06-30 21:03:54,Twitter Web App,240,39,GovPritzker,1278071787637612545,,1084817523378454529,False,https://t.co/c6W6iUAg0S,en,June,Q2,"['signed', 'legislation', 'paves', 'chicago', 'casino', 'alleviate', 'city', 'pension', 'costs', 'provide', 'hundreds', 'millions', 'dollars', 'invest', 'hospitals', 'universities', 'across', 'stateread', 'full', 'statement', 'sb', '516']"
It’s also my honor to name our state’s first honorary poet laureate. John Prine leaves behind an unparalleled musical legacy and was beloved by family and millions of fans who hope that in Heaven he finds Paradise waitin’ just as he longed for.,268,2020-06-30 19:31:37,Twitter Web App,1031,255,GovPritzker,1278048565659648000,1.0848175233784544e+18,1084817523378454529,False,https://t.co/5RSoDCrgrZ,en,June,Q2,"['honor', 'name', 'states', 'honorary', 'poet', 'laureate', 'john', 'prine', 'leaves', 'behind', 'unparalleled', 'musical', 'legacy', 'beloved', 'family', 'millions', 'fans', 'hope', 'heaven', 'finds', 'paradise', 'waitin', 'longed']"
"Illinois has been home to many talented poets like Carl Sandburg, Sandra Cisneros, and Gwendolyn Brooks who all used their words to inspire readers across the world. 

Today, I'm excited to announce the search committee that will recommend our next state poet laureate.",293,2020-06-30 19:31:36,Twitter Web App,303,42,GovPritzker,1278048562140545025,,1084817523378454529,False,https://t.co/goLEvBpcbk,en,June,Q2,"['illinois', 'home', 'talented', 'poets', 'carl', 'sandburg', 'sandra', 'cisneros', 'gwendolyn', 'brooks', 'used', 'words', 'inspire', 'readers', 'across', 'world', 'excited', 'announce', 'search', 'committee', 'recommend', 'next', 'state', 'poet', 'laureate']"
"Take it from @ILAttyGeneral: ""Even a taste of what this virus can do will convince you not to let your guard down just yet.""

Keep doing your part: Wear a mask. Practice social distancing &amp; good hygiene.

We can defeat this virus if we're #AllInIllinois.",284,2020-06-30 15:35:08,Twitter Web App,492,98,GovPritzker,1277989050109112321,,1084817523378454529,False,https://t.co/yWPCrhHztZ,en,June,Q2,"['take', '@ilattygeneral', 'taste', 'virus', 'convince', 'guard', 'yetkeep', 'part', 'wear', 'mask', 'practice', 'social', 'distancing', 'good', 'hygienewe', 'defeat', 'virus', '#allinillinois']"
Black trans lives matter.,25,2020-06-29 20:45:07,Twitter for iPhone,10397,1448,GovPritzker,1277704675500920832,,1084817523378454529,False,,en,June,Q2,"['black', 'trans', 'lives', 'matter']"
"If we want to set an example, now is the time. Our children are watching. #WearAMask #AllInIllinois",123,2020-06-29 18:00:27,Twitter for iPhone,2250,261,GovPritzker,1277663235018305537,,1084817523378454529,False,https://t.co/0puAedXwjx,en,June,Q2,"['set', 'example', 'timeour', 'children', 'watching', '#wearamask#allinillinois']"
"While Illinois recognizes the fundamental right to access reproductive health care, too many states do not. 

I'm glad the Supreme Court has removed this undue burden on women's ability to make decisions for their families. 

We need to trust women, not put them in danger.",297,2020-06-29 15:30:08,Twitter for iPhone,1584,166,GovPritzker,1277625407639076864,,1084817523378454529,False,https://t.co/80EfHh788a,en,June,Q2,"['illinois', 'recognizes', 'fundamental', 'access', 'reproductive', 'health', 'care', 'states', 'glad', 'supreme', 'court', 'removed', 'undue', 'burden', 'womens', 'ability', 'decisions', 'families', 'trust', 'women', 'put', 'danger']"
"Our work to affirm LGBTQ Illinoisans becomes even more urgent when the federal government hands down policy decisions that undermine people’s basic humanity. In Illinois, LGBTQ rights are civil rights that we will always fight to protect.",262,2020-06-27 20:45:10,Twitter for iPhone,428,62,GovPritzker,1276979909928370177,,1084817523378454529,False,https://t.co/NJZ7eeIXCe,en,June,Q2,"['work', 'affirm', 'lgbtq', 'illinoisans', 'becomes', 'urgent', 'federal', 'government', 'hands', 'policy', 'decisions', 'undermine', 'peoples', 'basic', 'humanity', 'illinois', 'lgbtq', 'rights', 'civil', 'rights', 'fight', 'protect']"
"There’s a reason we’ve required face coverings in public since May 1. It reduces your risk of getting the virus.

While other states are moving backward to battle a second wave, you have the power to keep Illinois moving forward. Wear a mask. #AllInIllinois",281,2020-06-27 17:45:18,Twitter Web App,4144,1130,GovPritzker,1276934646329212936,,1084817523378454529,False,https://t.co/lQOaDk4ShR,en,June,Q2,"['theres', 'reason', 'required', 'face', 'coverings', 'public', 'may', '1', 'reduces', 'risk', 'viruswhile', 'states', 'moving', 'backward', 'battle', 'second', 'wave', 'power', 'illinois', 'moving', 'forward', 'wear', 'mask', '#allinillinois']"
Heartbreaking news from our capital city. I send my condolences to the families of the victims of today’s fatal shooting and the employees at Bunn-O-Matic in Springfield. My staff and I continue to monitor the situation and offer our support.,266,2020-06-27 00:48:34,Twitter for iPhone,374,49,GovPritzker,1276678775393181698,,1084817523378454529,False,https://t.co/4yd5XnuRhT,en,June,Q2,"['heartbreaking', 'news', 'capital', 'city', 'send', 'condolences', 'families', 'victims', 'todays', 'fatal', 'shooting', 'employees', 'bunnomatic', 'springfield', 'staff', 'continue', 'monitor', 'situation', 'offer', 'support']"
Unprecended tragedy is testing our nation. But I believe that we will come out of this stronger than ever before. America must unite — because divided we fall.,183,2020-06-26 19:30:01,Twitter for iPhone,130,32,GovPritzker,1276598611154001922,,1084817523378454529,False,https://t.co/WZHWPvHcEI,en,June,Q2,"['unprecended', 'tragedy', 'testing', 'nation', 'believe', 'stronger', 'america', 'unite', 'divided', 'fall']"
"Five years ago, the Supreme Court made marriage equality the law of the land.

As someone who worked to pass it here in Illinois, I know that our work isn't finished until we secure full equality and justice for every American.

Happy #PrideMonth, everyone!",281,2020-06-26 18:01:05,Twitter for iPhone,996,123,GovPritzker,1276576228720414720,,1084817523378454529,False,https://t.co/0KmuKmf30m,en,June,Q2,"['five', 'supreme', 'court', 'marriage', 'equality', 'law', 'landas', 'someone', 'worked', 'pass', 'illinois', 'work', 'isnt', 'finished', 'secure', 'full', 'equality', 'justice', 'americanhappy', '#pridemonth', 'everyone']"
"In the middle of a pandemic that has taken more than 126,000 American lives, @realDonaldTrump is trying to take healthcare away from 20 million Americans.

Filing your legal brief in the middle of the night won't hide the fact that it's downright shameful.",280,2020-06-26 15:45:16,Twitter for iPhone,1865,597,GovPritzker,1276542052172529670,,1084817523378454529,False,https://t.co/YQVRpw3JB2,en,June,Q2,"['middle', 'pandemic', 'taken', '126000', 'american', 'lives', '@realdonaldtrump', 'trying', 'take', 'healthcare', 'away', '20', 'million', 'americansfiling', 'legal', 'brief', 'middle', 'night', 'wont', 'hide', 'fact', 'downright', 'shameful']"
"Mientras avanzamos, es importante que todos continúen haciendo su parte: mantener 6 pies de distancia física, lavarnos las manos regularmente y usar una cubierta para la cara en público.

Si queremos seguir avanzando, tenemos que hacerlo juntos.

Hay que ser #AllInIllinois.",274,2020-06-26 01:09:18,Twitter Web App,17,5,GovPritzker,1276321606667841538,1.0848175233784544e+18,1084817523378454529,False,,en,June,Q2,"['mientras', 'avanzamos', 'es', 'importante', 'que', 'todos', 'continúen', 'haciendo', 'su', 'parte', 'mantener', '6', 'pies', 'de', 'distancia', 'física', 'lavarnos', 'las', 'manos', 'regularmente', 'usar', 'una', 'cubierta', 'para', 'la', 'cara', 'en', 'públicosi', 'queremos', 'seguir', 'avanzando', 'tenemos', 'que', 'hacerlo', 'juntoshay', 'que', 'ser', '#allinillinois']"
"Para tener cuidado, anuncimos una nueva herramienta de evaluación de riesgos a nivel de condado para ayudar a las personas, las familias y los grupos comunitarios a informar sus elecciones sobre las actividades que eligen hacer. Encuéntrelo aquí:",270,2020-06-26 01:09:18,Twitter Web App,11,2,GovPritzker,1276321605791158272,1.0848175233784544e+18,1084817523378454529,False,https://t.co/bZiOxvqM86,en,June,Q2,"['para', 'tener', 'cuidado', 'anuncimos', 'una', 'nueva', 'herramienta', 'de', 'evaluación', 'de', 'riesgos', 'nivel', 'de', 'condado', 'para', 'ayudar', 'las', 'personas', 'las', 'familias', 'los', 'grupos', 'comunitarios', 'informar', 'sus', 'elecciones', 'sobre', 'las', 'actividades', 'que', 'eligen', 'hacer', 'encuéntrelo', 'aquí']"
Nuestra tasa de positividad de casos ha bajado un 89% desde su pico de hace casi 3 meses. Las hospitalizaciones de pacientes con COVID han caído un 65% desde un máximo hace 8 semanas. Las muertes relacionadas con COVID por día han disminuido un 65% desde un máximo hace 6 semanas.,280,2020-06-26 01:09:18,Twitter Web App,9,0,GovPritzker,1276321604998479874,1.0848175233784544e+18,1084817523378454529,False,,en,June,Q2,"['nuestra', 'tasa', 'de', 'positividad', 'de', 'casos', 'ha', 'bajado', 'un', '89', 'desde', 'su', 'pico', 'de', 'hace', 'casi', '3', 'meses', 'las', 'hospitalizaciones', 'de', 'pacientes', 'con', 'covid', 'han', 'caído', 'un', '65', 'desde', 'un', 'máximo', 'hace', '8', 'semanas', 'las', 'muertes', 'relacionadas', 'con', 'covid', 'por', 'día', 'han', 'disminuido', 'un', '65', 'desde', 'un', 'máximo', 'hace', '6', 'semanas']"
