kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,2,citys,1,new,3,help,3,hs,3,news,2,big,8
learn,2,torontost,1,cases,3,bring,2,could,3,call,2,across,8
year,2,@okladoc,1,workers,3,masks,2,testing,3,guidelines,2,fight,8
continue,2,gems,1,send,3,beds,2,pandemic,3,face,2,todays,8
working,2,tonights,1,working,3,safety,2,help,3,shoulder,2,thanks,8
able,2,votes,1,watch,3,coming,2,summer,3,critical,2,distancing,8
marks,2,civil,1,service,3,give,2,complete,3,continue,2,tomorrow,8
opportunity,2,cork,1,commissioner,2,earlier,2,street,3,perry,2,without,8
provincial,2,20,1,33,2,visit,2,guidance,3,please,2,information,8
ford,2,coordinating,1,insurers,2,end,2,nurses,3,vote,2,visit,8
party,2,skating,1,community,2,neighbors,2,full,2,highly,2,lives,8
health,2,founders,1,officials,2,forward,2,miss,2,id,2,times,7
home,2,salmon,1,healthy,2,use,2,isnt,2,coverings,2,join,7
stamp,2,representing,1,increase,2,great,2,education,2,lead,2,ensure,7
house,2,commitment,1,life,2,#stayhomefornevada,2,2,2,think,2,family,7
welcome,2,neighbours,1,thanks,2,essential,2,china,2,june,2,provide,7
january,2,@natgovfit,1,email,2,briefing,2,nevadans,2,todays,2,face,7
financial,2,@repderekkilmer,1,least,2,provide,2,wear,2,proud,2,critical,7
dr,2,wellpaying,1,address,2,theres,2,proud,2,auditor,2,2020,7
aid,2,program,1,focus,2,family,2,thanks,2,still,2,education,7
flu,2,sound,1,county,2,needed,2,click,2,joni,2,local,7
alongside,2,passenger,1,symptoms,2,supplies,2,support,2,wearing,2,testing,7
start,2,@jackposobiec,1,councillor_matlow@torontoca,2,executive,2,americans,2,important,2,next,7
students,2,working,1,costs,2,helping,2,tomorrow,2,taking,2,safety,7
important,2,inspire,1,governor,2,please,2,family,2,hoosier,2,school,7
effect,2,school,1,eviction,2,ca,2,supporting,2,ensure,2,housing,7
52,2,colleagues,1,receive,2,texans,2,ensure,2,helping,2,level,7
loss,2,terminal,1,#alpolitics,2,community,2,governor,2,easy,2,police,6
expected,1,happy,1,immediately,2,individuals,2,una,2,jail,2,medical,6
extend,1,hear,1,unprecedented,2,spoke,2,dedication,2,tested,2,month,6
behalf,1,fringe,1,vote,2,injury,2,individuals,2,indiana,2,year,6
rightly,1,quit,1,contain,2,heroes,2,steps,2,hes,2,important,6
told,1,china,1,#ontariospirit,2,woods,2,across,2,help,2,taking,6
quality,1,middle,1,#teamkentucky,2,fully,2,trust,2,justice,2,communities,6
downtown,1,union,1,vulnerable,2,nation,2,along,2,november,2,travel,6
forms,1,gov,1,briefing,2,month,2,visit,2,services,2,updates,6
record,1,area,1,fund,2,press,2,remarkable,2,restaurants,2,announced,6
300000,1,super,1,leave,2,ways,2,throughout,2,believe,2,country,6
equitycentric,1,response,1,issued,2,condolences,2,continue,2,population,1,great,6
coronavirus,1,airport,1,cover,2,vice,2,big,2,fair,1,best,6
ifill,1,orca,1,latest,2,fight,2,friday,2,testing,1,able,6
may,1,nation,1,6,2,payments,2,essential,2,take,1,emergency,6
signed,1,@asu,1,close,2,goal,2,surgeries,2,@nestatefair,1,mask,6
settlement,1,#alpolitics,1,credit,2,information,2,presidential,2,month,1,life,6
offices,1,improves,1,may,2,pay,2,pipkins,2,staters,1,students,6
fight,1,economies,1,level,2,tough,2,filed,2,lowest,1,receive,6
urban,1,conversation,1,ensure,2,navajo,2,weekly,2,floyd,1,protect,6
heavy,1,taking,1,department,2,able,2,experience,2,womb,1,briefing,6
million,1,update,1,reading,2,protects,2,initial,2,12,1,feel,6
seek,1,project,1,force,2,making,2,mass,2,fight,1,crisis,6
agreement,1,amendment,1,facilities,2,consider,2,facilities,2,theresas,1,councillor_matlow@torontoca,5
arizonas,1,four,1,testing,2,mexico,2,tools,2,@agellison,1,forward,5
encourage,1,understand,1,due,2,april,2,industry,2,babies,1,million,5
somethings,1,share,1,tried,2,business,2,ready,2,beginning,1,number,5
youd,1,interesting,1,without,2,washington,2,regent,2,nancy,1,cases,5
ahead,1,enjoy,1,gop,2,16,2,access,2,months,1,children,5
elections,1,cedarvale,1,medical,2,without,2,fund,2,office,1,signed,5
