Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Should tough decisions and cuts need to be made, we will involve the legislature in the decision-making process so that we can make informed decisions affecting the citizens of our state. (5/5)",193,2020-06-30 19:30:25,Twitter for iPhone,18,1,GovChrisSununu,1278048264416264195,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['tough', 'decisions', 'cuts', 'involve', 'legislature', 'decisionmaking', 'process', 'informed', 'decisions', 'affecting', 'citizens', 'state', '55']"
"Over the coming months, I will continue to advocate Congress for another funding appropriation. As it is written, we cannot using existing #CARESAct funds to backfill revenue shortfalls.

I implore Congress - do your job, get to work, and provide more relief for states. (4/5)",276,2020-06-30 19:30:25,Twitter for iPhone,35,3,GovChrisSununu,1278048260855382016,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['coming', 'months', 'continue', 'advocate', 'congress', 'another', 'funding', 'appropriation', 'written', 'cannot', 'using', 'existing', '#caresact', 'funds', 'backfill', 'revenue', 'shortfallsi', 'implore', 'congress', 'job', 'work', 'provide', 'relief', 'states', '45']"
"I’ve instructed Commissioners to take action to help limit the financial shortfall — halting discretionary spending, taking a pause on upcoming capital projects. I have told them to tighten their belts until we can at least see what additional federal funding may come in. (3/5)",278,2020-06-30 19:30:24,Twitter for iPhone,27,1,GovChrisSununu,1278048259194466311,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['ive', 'instructed', 'commissioners', 'take', 'action', 'help', 'limit', 'financial', 'shortfall', 'halting', 'discretionary', 'spending', 'taking', 'pause', 'upcoming', 'capital', 'projects', 'told', 'tighten', 'belts', 'least', 'additional', 'federal', 'funding', 'may', '35']"
"NH will not be covering our losses by raising taxes or kicking the can down the road, saddling future generations with liabilities. The last thing we should do in the middle of a pandemic is raise taxes on our citizens &amp; businesses when they are struggling to make ends meet (2/5)",284,2020-06-30 19:30:23,Twitter for iPhone,48,3,GovChrisSununu,1278048255574781960,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['nh', 'covering', 'losses', 'raising', 'taxes', 'kicking', 'road', 'saddling', 'future', 'generations', 'liabilities', 'thing', 'middle', 'pandemic', 'raise', 'taxes', 'citizens', 'businesses', 'struggling', 'ends', 'meet', '25']"
"THREAD: Due to #COVID19, our revenues as a state are far lower than projected in the last budget. We face a significant revenue shortfall - to the tune of $538 million.

We will need to make up for this shortfall, and it will require tough decisions.",274,2020-06-30 19:30:22,Twitter for iPhone,43,14,GovChrisSununu,1278048250885558273,,816282120767291392,False,https://t.co/ZTim0IJ1Qk,en,June,Q2,"['thread', 'due', '#covid19', 'revenues', 'state', 'lower', 'projected', 'budget', 'face', 'significant', 'revenue', 'shortfall', 'tune', '538', 'millionwe', 'shortfall', 'require', 'tough', 'decisions']"
"We continue to monitor the financial conditions of NH's 26 hospitals, and today we're announcing grants from the Emergency Healthcare System Relief Fund to eight additional hospitals.",207,2020-06-30 19:20:08,Twitter for iPhone,35,14,GovChrisSununu,1278045674777595904,,816282120767291392,False,https://t.co/e4VUHbU6UR,en,June,Q2,"['continue', 'monitor', 'financial', 'conditions', 'nhs', '26', 'hospitals', 'announcing', 'grants', 'emergency', 'healthcare', 'system', 'relief', 'fund', 'eight', 'additional', 'hospitals']"
"These organizations are primarily smaller medical practices that had to temporarily shut their doors for a period of time due to #COVID19, and are now in need of funding as they begin to reopen. Those receiving grants will be notified within the next few days. (2/2)",266,2020-06-30 19:18:58,Twitter for iPhone,9,2,GovChrisSununu,1278045382371676160,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['organizations', 'primarily', 'smaller', 'medical', 'practices', 'temporarily', 'shut', 'doors', 'period', 'due', '#covid19', 'funding', 'begin', 'reopen', 'receiving', 'grants', 'notified', 'within', 'next', 'days', '22']"
"THREAD: When we announced the long-term care funding, we also announced additional funding for the Emergency Healthcare System Relief Fund. Today we're announcing that 134 organizations will be receiving grants totaling approximately $8.8 million.",271,2020-06-30 19:18:58,Twitter for iPhone,11,5,GovChrisSununu,1278045380140204035,,816282120767291392,False,https://t.co/0XEmoD5Hr0,en,June,Q2,"['thread', 'announced', 'longterm', 'care', 'funding', 'announced', 'additional', 'funding', 'emergency', 'healthcare', 'system', 'relief', 'fund', 'announcing', '134', 'organizations', 'receiving', 'grants', 'totaling', 'approximately', '88', 'million']"
Today we're announcing the first 68 long-term care facilities that are being awarded nearly $10.8 million in grants to assist with financial challenges that have arisen due to #COVID19. Organizations receiving grants will be notified within the next few days.,283,2020-06-30 19:17:41,Twitter for iPhone,15,5,GovChrisSununu,1278045059934498824,,816282120767291392,False,https://t.co/orthIJKyBS,en,June,Q2,"['announcing', '68', 'longterm', 'care', 'facilities', 'awarded', 'nearly', '108', 'million', 'grants', 'assist', 'financial', 'challenges', 'arisen', 'due', '#covid19', 'organizations', 'receiving', 'grants', 'notified', 'within', 'next', 'days']"
"Effective July 15, the moratorium on utility shut-offs will sunset. Those unable to pay their utility bills can call 2-1-1 or visit  to apply for assistance to help with utility payments. This program will also help pay past due utilities.",286,2020-06-30 19:09:30,Twitter for iPhone,11,17,GovChrisSununu,1278042999449100288,,816282120767291392,False,https://t.co/9BCHjirgCC,en,June,Q2,"['effective', 'july', '15', 'moratorium', 'utility', 'shutoffs', 'sunset', 'unable', 'pay', 'utility', 'bills', 'call', '211', 'visit', 'apply', 'assistance', 'help', 'utility', 'payments', 'program', 'help', 'pay', 'past', 'due', 'utilities']"
"The program goes live today and offers:

➡️One-time grants for households that suffered a limited short-term loss of household income or increased expenses that threaten the family's ability to maintain its housing; and
➡️Short-term rental assistance",250,2020-06-30 19:06:37,Twitter for iPhone,9,3,GovChrisSununu,1278042273100464134,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['program', 'goes', 'live', 'offersonetime', 'grants', 'households', 'suffered', 'limited', 'shortterm', 'loss', 'household', 'income', 'increased', 'expenses', 'threaten', 'familys', 'ability', 'maintain', 'housing', 'andshortterm', 'rental', 'assistance']"
"THREAD: As announced earlier this month, the moratorium on evictions and foreclosures ends tomorrow, July 1. To assist those who have struggled to pay rent, we have authorized $35M from #CARESAct funding. Call 2-1-1 or visit  to learn how to apply.",295,2020-06-30 19:06:37,Twitter for iPhone,20,14,GovChrisSununu,1278042271422844929,,816282120767291392,False,https://t.co/9BCHjirgCC,en,June,Q2,"['thread', 'announced', 'earlier', 'month', 'moratorium', 'evictions', 'foreclosures', 'ends', 'tomorrow', 'july', '1', 'assist', 'struggled', 'pay', 'rent', 'authorized', '35m', '#caresact', 'funding', 'call', '211', 'visit', 'learn', 'apply']"
I’m holding a press conference today at 3 PM to provide a #COVID19 update. Hope you’ll tune-in.,95,2020-06-30 18:22:44,Twitter VIT App for iOS,28,8,GovChrisSununu,1278031230248857607,,816282120767291392,False,,en,June,Q2,"['holding', 'press', 'conference', '3', 'provide', '#covid19', 'update', 'hope', 'youll', 'tunein']"
"Instead of rolling up their sleeves and passing bills that were in the best interests of students and expectant moms, the Democrats chose to play politics in what can only be described as an election year headline-grabbing political stunt.",239,2020-06-29 20:39:08,Twitter for iPhone,49,11,GovChrisSununu,1277703169779343365,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['instead', 'rolling', 'sleeves', 'passing', 'bills', 'best', 'interests', 'students', 'expectant', 'moms', 'democrats', 'chose', 'play', 'politics', 'described', 'election', 'year', 'headlinegrabbing', 'political', 'stunt']"
"Senate Democrats chose to spend time today moving forward with their partisan agenda while simultaneously killing important, bipartisan legislation like student debt relief and pregnancy protections in the workplace. (1/2)",246,2020-06-29 20:39:08,Twitter for iPhone,69,33,GovChrisSununu,1277703167669669893,,816282120767291392,False,https://t.co/sNywabD8dV,en,June,Q2,"['senate', 'democrats', 'chose', 'spend', 'moving', 'forward', 'partisan', 'agenda', 'simultaneously', 'killing', 'important', 'bipartisan', 'legislation', 'student', 'debt', 'relief', 'pregnancy', 'protections', 'workplace', '12']"
This bill will close a critical loophole and protect students from sexual assault at the hands of those in a position of authority over the victim.,147,2020-06-29 20:28:30,Twitter for iPhone,21,6,GovChrisSununu,1277700492257345537,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['bill', 'close', 'critical', 'loophole', 'protect', 'students', 'sexual', 'assault', 'hands', 'position', 'authority', 'victim']"
Earlier this month I called on the Senate to quit playing politics and get this bill done. Ensuring there is proper justice for victims of sexual assault is paramount. (1/2),197,2020-06-29 20:28:29,Twitter for iPhone,43,14,GovChrisSununu,1277700489724002304,,816282120767291392,False,https://t.co/SCkOzh33bs,en,June,Q2,"['earlier', 'month', 'called', 'senate', 'quit', 'playing', 'politics', 'bill', 'ensuring', 'proper', 'justice', 'victims', 'sexual', 'assault', 'paramount', '12']"
"The #NHARNG is hiring, providing qualified individuals with the opportunity to live in New Hampshire, learn at one of our local colleges and universities while earning a 100% tuition waiver, and serve the Granite State. For more information, visit",271,2020-06-29 13:59:09,Twitter Web App,34,21,GovChrisSununu,1277602510069542920,,816282120767291392,False,https://t.co/BYopzbFQIF,en,June,Q2,"['#nharng', 'hiring', 'providing', 'qualified', 'individuals', 'opportunity', 'live', 'new', 'hampshire', 'learn', 'local', 'colleges', 'universities', 'earning', '100', 'tuition', 'waiver', 'serve', 'granite', 'state', 'information', 'visit']"
"⚾️ Let’s play ball! Fun time kicking off the Portsmouth Little League season this morning! Thanks to Mayor Beckstead for the invite, it was a great, socially-distanced event!",198,2020-06-27 13:02:44,Twitter for iPhone,205,25,GovChrisSununu,1276863535142916099,,816282120767291392,False,https://t.co/9Uvhn2NcUm,en,June,Q2,"['lets', 'play', 'ball', 'fun', 'kicking', 'portsmouth', 'little', 'league', 'season', 'morning', 'thanks', 'mayor', 'beckstead', 'invite', 'great', 'sociallydistanced', 'event']"
"Go get a #COVID19 test. 

Sign up for a test here:",74,2020-06-26 15:00:12,Twitter Web App,69,20,GovChrisSununu,1276530710900355072,,816282120767291392,False,https://t.co/5dTj3EbKYd,en,June,Q2,"['#covid19', 'test', 'sign', 'test']"
"Thanks for all you do, Spc. Stella! #603Pride",69,2020-06-26 13:26:59,Twitter for iPhone,38,6,GovChrisSununu,1276507249117184001,,816282120767291392,False,https://t.co/LykivzmGTC,en,June,Q2,"['thanks', 'spc', 'stella', '#603pride']"
"🏁START YOUR ENGINES

@NASCAR is BACK at the @NHMS this August for the Foxwoods Resort Casino 301!",121,2020-06-26 00:09:04,Twitter for iPhone,92,21,GovChrisSununu,1276306446687354885,,816282120767291392,False,https://t.co/hXPZMl68eZ,en,June,Q2,"['start', 'engines@nascar', '@nhms', 'august', 'foxwoods', 'resort', 'casino', '301']"
I’ll be live on @WMUR9 tonight at 5:30 answering your #COVID19 questions.,98,2020-06-25 20:37:01,Twitter for iPhone,11,2,GovChrisSununu,1276253084210155522,,816282120767291392,False,https://t.co/ZzCKlGnCFg,en,June,Q2,"['live', '@wmur9', 'tonight', '530', 'answering', '#covid19', 'questions']"
"With this funding, over 22,000 children and their families in these programs will be reassured that their child care program will receive support to stabilize their operations and continue providing these critical child care services. (2/2)",240,2020-06-25 19:20:08,Twitter Web App,10,2,GovChrisSununu,1276233735961223169,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['funding', '22000', 'children', 'families', 'programs', 'reassured', 'child', 'care', 'program', 'receive', 'support', 'stabilize', 'operations', 'continue', 'providing', 'critical', 'child', 'care', 'services', '22']"
"THREAD: On May 15th I announced $25 million in #CARESAct Funds for our early childhood care and education system. On Monday, DHHS will notify 590 child care programs of their awards - totaling $15 million for family childcare, after school and recreation programs, &amp; summer camps.",284,2020-06-25 19:20:08,Twitter Web App,29,6,GovChrisSununu,1276233734933618689,,816282120767291392,False,,en,June,Q2,"['thread', 'may', '15th', 'announced', '25', 'million', '#caresact', 'funds', 'early', 'childhood', 'care', 'education', 'system', 'monday', 'dhhs', 'notify', '590', 'child', 'care', 'programs', 'awards', 'totaling', '15', 'million', 'family', 'childcare', 'school', 'recreation', 'programs', 'summer', 'camps']"
"Today we're also announcing $1.5 million in #CARESAct commitments to @VolunteerNH, which has done amazing work to connect Granite Staters seeking to help those in need. 

NH's commitment to service runs deeps, and we're proud to further strengthen that commitment today.",294,2020-06-25 19:18:02,Twitter Web App,20,12,GovChrisSununu,1276233209198645250,,816282120767291392,False,https://t.co/3KDkwsBxGz,en,June,Q2,"['announcing', '15', 'million', '#caresact', 'commitments', '@volunteernh', 'amazing', 'work', 'connect', 'granite', 'staters', 'seeking', 'help', 'nhs', 'commitment', 'service', 'runs', 'deeps', 'proud', 'strengthen', 'commitment']"
Eligible self-employed businesses will be able to start applying on July 6th. The application period will end on July 17th. (8/8),129,2020-06-25 19:16:22,Twitter Web App,11,2,GovChrisSununu,1276232786433671171,8.162821207672914e+17,816282120767291392,False,,en,June,Q2,"['eligible', 'selfemployed', 'businesses', 'able', 'start', 'applying', 'july', '6th', 'application', 'period', 'end', 'july', '17th', '88']"
