Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
I'll be on @CNNSitRoom soon. Watch live:,64,2020-06-30 21:01:12,Twitter Web App,17,8,johncarneyde,1278071108281999366,,237770636,False,https://t.co/LGe7BtDaQr,en,June,Q2,"['@cnnsitroom', 'soon', 'watch', 'live']"
Subtítulos en Español:,46,2020-06-30 17:54:37,Twitter Web App,4,1,johncarneyde,1278024155913428992,237770636.0,237770636,False,https://t.co/sONOuLRjmi,en,June,Q2,"['subtítulos', 'en', 'español']"
"WATCH NOW: I am giving a COVID-19 briefing joined by Dr. Karyl Rattay, Director of the Delaware Division of Public Health, and Mike Jackson, Director of the Delaware Office of Management &amp; Budget.

➡️ View the livestream here:",254,2020-06-30 17:54:37,Twitter Web App,6,3,johncarneyde,1278024155007516672,,237770636,False,https://t.co/NcsWuLmnaL,en,June,Q2,"['watch', 'giving', 'covid19', 'briefing', 'joined', 'dr', 'karyl', 'rattay', 'director', 'delaware', 'division', 'public', 'health', 'mike', 'jackson', 'director', 'delaware', 'office', 'management', 'budget', 'view', 'livestream']"
Investment in these areas will help us close the opportunity gap in public schools in Delaware and across the country and support the students and educators who need our help the most.,184,2020-06-29 20:27:59,Twitter Web App,16,1,johncarneyde,1277700361256665088,237770636.0,237770636,False,,en,June,Q2,"['investment', 'areas', 'help', 'close', 'opportunity', 'gap', 'public', 'schools', 'delaware', 'across', 'country', 'support', 'students', 'educators', 'help']"
We will advocate for additional funding for broadband technology and new support for children living in poverty and students who are still learning English.,156,2020-06-29 20:27:59,Twitter Web App,22,3,johncarneyde,1277700360581394435,237770636.0,237770636,False,,en,June,Q2,"['advocate', 'additional', 'funding', 'broadband', 'technology', 'new', 'support', 'children', 'living', 'poverty', 'students', 'still', 'learning', 'english']"
"As we continue to cope with the impacts of COVID-19 ─ and plan for the safe reopening of school buildings this fall ─ we will work with 
@srebeducation to place a specific focus on issues of equity.",198,2020-06-29 20:27:58,Twitter Web App,4,0,johncarneyde,1277700359843168257,237770636.0,237770636,False,,en,June,Q2,"['continue', 'cope', 'impacts', 'covid19', 'plan', 'safe', 'reopening', 'school', 'buildings', 'fall', 'work', '@srebeducation', 'place', 'specific', 'focus', 'issues', 'equity']"
"This has been a difficult and unusual several months, to be sure. But that doesn’t change the fundamental truth that all children deserve a world-class public education. It’s our responsibility to deliver on that promise.",221,2020-06-29 20:27:58,Twitter Web App,6,0,johncarneyde,1277700359188865024,237770636.0,237770636,False,,en,June,Q2,"['difficult', 'unusual', 'several', 'months', 'change', 'fundamental', 'truth', 'children', 'deserve', 'worldclass', 'public', 'education', 'responsibility', 'deliver', 'promise']"
"If we hope to seriously address the systemic issues around race and poverty in this country, we have to commit to the hard work of strengthening public schools for all children.",201,2020-06-29 20:27:58,Twitter Web App,73,16,johncarneyde,1277700358177988609,,237770636,False,https://t.co/fRL60h6rpP,en,June,Q2,"['hope', 'seriously', 'address', 'systemic', 'issues', 'race', 'poverty', 'country', 'commit', 'hard', 'work', 'strengthening', 'public', 'schools', 'children']"
"DEADLINE EXTENDED: The deadline for nominations for the Compassionate Champion Award has been extended to July 31.

The Compassionate Champion Award highlights individuals and organizations that provide trauma-informed services in DE.

Submit a nomination:",304,2020-06-29 19:33:38,Twitter Web App,2,0,johncarneyde,1277686683870334980,,237770636,False,https://t.co/wAWYyDMyMG,en,June,Q2,"['deadline', 'extended', 'deadline', 'nominations', 'compassionate', 'champion', 'award', 'extended', 'july', '31the', 'compassionate', 'champion', 'award', 'highlights', 'individuals', 'organizations', 'provide', 'traumainformed', 'services', 'desubmit', 'nomination']"
"29 de junio: Estas son las novedades semanales sobre el coronavirus en Delaware.

Para obtener más información, ingrese en",170,2020-06-29 17:22:31,Twitter Web App,5,0,johncarneyde,1277653689642168322,,237770636,False,https://t.co/ljwwQYsJFW,en,June,Q2,"['29', 'de', 'junio', 'estas', 'son', 'las', 'novedades', 'semanales', 'sobre', 'el', 'coronavirus', 'en', 'delawarepara', 'obtener', 'más', 'información', 'ingrese', 'en']"
