Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"I am grateful for the diligent work of our State Board of Education to address the upcoming school year. It is imperative we implement a plan which allows for a safe return to school for students, instructors and administrators.",252,2020-06-29 20:05:34,Twitter Web App,87,16,GovHerbert,1277694721805086720,,60688326,False,https://t.co/J5cYyhk6mx,en,June,Q2,"['grateful', 'diligent', 'work', 'state', 'board', 'education', 'address', 'upcoming', 'school', 'year', 'imperative', 'implement', 'plan', 'allows', 'safe', 'return', 'school', 'students', 'instructors', 'administrators']"
Very proud of our heroic firefighters who are saving lives and property under extreme conditions.,121,2020-06-29 02:07:54,Twitter for iPhone,415,17,GovHerbert,1277423518909513729,,60688326,False,https://t.co/e5up5smEOi,en,June,Q2,"['proud', 'heroic', 'firefighters', 'saving', 'lives', 'property', 'extreme', 'conditions']"
We also are carefully monitoring the fire in Saratoga Springs and are concerned for those in the area. All Utahns in the vicinity of the fires are asked to follow direction from local public safety officers.,207,2020-06-29 01:35:57,Twitter for iPhone,139,6,GovHerbert,1277415478051233792,,60688326,False,,en,June,Q2,"['carefully', 'monitoring', 'fire', 'saratoga', 'springs', 'concerned', 'area', 'utahns', 'vicinity', 'fires', 'asked', 'follow', 'direction', 'local', 'public', 'safety', 'officers']"
"I greatly appreciate the diligent work of first responders in combating the #TraverseFire and #KnollsFire. Visiting with the response team in Lehi, I was impressed by their preparedness and composure despite the challenge of containment.",261,2020-06-29 01:32:27,Twitter for iPhone,243,12,GovHerbert,1277414595947159552,,60688326,False,https://t.co/GrNicJWoxJ,en,June,Q2,"['greatly', 'appreciate', 'diligent', 'work', 'responders', 'combating', '#traversefire', '#knollsfire', 'visiting', 'response', 'team', 'lehi', 'impressed', 'preparedness', 'composure', 'despite', 'challenge', 'containment']"
"Most of Utah is under a #RedFlagWarning for fire today. High temps, high winds, low humidity &amp; drought conditions mean a small spark could become a catastrophe. Let’s all exercise extreme caution and stay safe.",214,2020-06-28 16:04:11,Twitter Web App,759,135,GovHerbert,1277271586307883010,,60688326,False,,en,June,Q2,"['utah', '#redflagwarning', 'fire', 'high', 'temps', 'high', 'winds', 'low', 'humidity', 'drought', 'conditions', 'mean', 'spark', 'could', 'become', 'catastrophe', 'lets', 'exercise', 'extreme', 'caution', 'stay', 'safe']"
"Heartfelt gratitude to rapid, heroic work by fire crews pushing back wildfire on steep terrain in dark &amp; windy conditions to protect life &amp; property. #lehifire",167,2020-06-28 16:03:58,Twitter Web App,430,30,GovHerbert,1277271533702938627,,60688326,False,,en,June,Q2,"['heartfelt', 'gratitude', 'rapid', 'heroic', 'work', 'fire', 'crews', 'pushing', 'wildfire', 'steep', 'terrain', 'dark', 'windy', 'conditions', 'protect', 'life', 'property', '#lehifire']"
(A previous version of this tweet incorrectly listed 1st Lt. Allen’s rank. It has since been corrected.),104,2020-06-27 00:08:24,Twitter Web App,22,0,GovHerbert,1276668668970102785,60688326.0,60688326,False,,en,June,Q2,"['previous', 'version', 'tweet', 'incorrectly', 'listed', '1st', 'lt', 'allens', 'rank', 'corrected']"
"As we welcome home @USAirForce 1st Lt. Allen to be laid to rest, I am filled with gratitude for his selfless service. We will miss his eagerness to lift others up and strengthen those in need. We could not be more proud of how he represented Utah to the rest of the world.",296,2020-06-27 00:08:24,Twitter Web App,422,40,GovHerbert,1276668667468509184,,60688326,False,https://t.co/GY6dWE3CGO,en,June,Q2,"['welcome', 'home', '@usairforce', '1st', 'lt', 'allen', 'laid', 'rest', 'filled', 'gratitude', 'selfless', 'service', 'miss', 'eagerness', 'lift', 'strengthen', 'could', 'proud', 'represented', 'utah', 'rest', 'world']"
"I wholeheartedly agree with Utah’s faith leaders. If you love your neighbor, you ought to do what you can to protect them. Please wear face coverings when out in public and follow common sense health guidelines.",236,2020-06-25 02:11:30,Twitter for iPhone,425,56,GovHerbert,1275974872347209729,,60688326,False,https://t.co/80Ai78NfwO,en,June,Q2,"['wholeheartedly', 'agree', 'utahs', 'faith', 'leaders', 'love', 'neighbor', 'ought', 'protect', 'please', 'wear', 'face', 'coverings', 'public', 'follow', 'common', 'sense', 'health', 'guidelines']"
No one is more eager to see a return to normal life than I am. But we need to prepare ourselves for a lengthy effort to keep ourselves safe by taking common sense precautions—especially through mask wearing—so that we can stay open. #StayStrongUtah,248,2020-06-24 22:44:34,Twitter Web App,113,14,GovHerbert,1275922795029909505,60688326.0,60688326,False,,en,June,Q2,"['eager', 'return', 'normal', 'life', 'prepare', 'lengthy', 'effort', 'safe', 'taking', 'common', 'sense', 'precautionsespecially', 'mask', 'wearingso', 'stay', '#staystrongutah']"
