Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"It’s on all of us to stop the spread of this virus. Putting on a mask when you leave the house and following the three Ws are easy, effective ways to protect yourself and your loved ones.",211,2020-06-30 16:06:20,Twitter Web App,1827,472,NC_Governor,1277996902575939584,,813792250497028102,False,https://t.co/rvU5mxPDyy,en,June,Q2,"['stop', 'spread', 'virus', 'putting', 'mask', 'leave', 'house', 'following', 'ws', 'easy', 'effective', 'ways', 'protect', 'loved', 'ones']"
"If we wear our masks during this pause and not open everything immediately like the Legislature wants, it will be easier to move our economy forward. Texas is having to go backward.",205,2020-06-27 21:06:09,Twitter Web App,3981,732,NC_Governor,1276985189869277186,,813792250497028102,False,https://t.co/F4cgJmz8me,en,June,Q2,"['wear', 'masks', 'pause', 'immediately', 'legislature', 'wants', 'easier', 'move', 'economy', 'forward', 'texas', 'backward']"
"It’s 5 PM. Face coverings are now required in North Carolina. 

We can stop the spread of this virus, but we need your help. Wear a mask, save lives.",173,2020-06-26 21:06:20,Twitter Web App,8831,2193,NC_Governor,1276622848023580673,,813792250497028102,False,https://t.co/uhUttY40tG,en,June,Q2,"['5', 'face', 'coverings', 'required', 'north', 'carolina', 'stop', 'spread', 'virus', 'help', 'wear', 'mask', 'save', 'lives']"
"North Carolina’s face covering requirement starts at 5 PM today.

If we all work together and wear our masks, we can get trends going back in the right direction, protect our loved ones and get more North Carolinians back to work and school.",241,2020-06-26 15:15:58,Twitter Web App,14581,4413,NC_Governor,1276534677411594244,,813792250497028102,False,,en,June,Q2,"['north', 'carolinas', 'face', 'covering', 'requirement', 'starts', '5', 'todayif', 'work', 'together', 'wear', 'masks', 'trends', 'direction', 'protect', 'loved', 'ones', 'north', 'carolinians', 'work', 'school']"
"The science is overwhelming — face coverings significantly reduce the spread of COVID-19. 

We’re thankful to have the business community helping us lead this charge to keep North Carolinians safe.",221,2020-06-25 19:09:28,Twitter Web App,1434,275,NC_Governor,1276231050029654017,,813792250497028102,False,https://t.co/z4AvZlNEgJ,en,June,Q2,"['science', 'overwhelming', 'face', 'coverings', 'significantly', 'reduce', 'spread', 'covid19', 'thankful', 'business', 'community', 'helping', 'lead', 'charge', 'north', 'carolinians', 'safe']"
"As schools have made the switch to remote learning, this pandemic has shown just how critical having access to technology at home is to our students. Thank you to the @Panthers and @Lenovo for helping us bridge the digital divide in our state.",267,2020-06-25 18:47:32,Twitter Web App,395,75,NC_Governor,1276225529583206400,,813792250497028102,False,https://t.co/ErS1Xhnnaw,en,June,Q2,"['schools', 'switch', 'remote', 'learning', 'pandemic', 'shown', 'critical', 'access', 'technology', 'home', 'students', 'thank', '@panthers', '@lenovo', 'helping', 'bridge', 'digital', 'divide', 'state']"
"""As a North Carolinian, I like to think that we look out for each other. That's why I follow the 3 W's: I wash my hands, I wait 6 feet from other people, and I wear a mask."" - @chefandthef Vivian Howard.",227,2020-06-25 15:01:06,Twitter Media Studio,1518,286,NC_Governor,1276168546112999425,,813792250497028102,False,https://t.co/8Fu3nAxugW,en,June,Q2,"['north', 'carolinian', 'think', 'follow', '3', 'ws', 'wash', 'hands', 'wait', '6', 'feet', 'people', 'wear', 'mask', '@chefandthef', 'vivian', 'howard']"
"Right now, the data is showing that we need to hit the pause button on reopening. But if we all work together and wear face coverings, we can protect our loved ones and get our trends back in the right direction to restore our economy and beat this virus.",303,2020-06-24 20:20:01,Twitter Web App,6679,1431,NC_Governor,1275886418603249665,,813792250497028102,False,https://t.co/iW0MuUYGQ8,en,June,Q2,"['data', 'showing', 'hit', 'pause', 'button', 'reopening', 'work', 'together', 'wear', 'face', 'coverings', 'protect', 'loved', 'ones', 'trends', 'direction', 'restore', 'economy', 'beat', 'virus']"
Our state appreciates everything that @AtriumHealth and other hospitals and medical systems are doing right now to reach our communities and provide the care they need day in and day out.,187,2020-06-24 19:24:54,Twitter Web App,260,37,NC_Governor,1275872546827710465,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['state', 'appreciates', '@atriumhealth', 'hospitals', 'medical', 'systems', 'reach', 'communities', 'provide', 'care']"
"Thank you to Dennis Taylor, President of @NCNA, and all of the nurses across our state. You are heroes every day, but what you’re doing right now is above and beyond. We are grateful to have you on the front lines.",214,2020-06-24 19:19:35,Twitter Web App,262,35,NC_Governor,1275871207624146947,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['thank', 'dennis', 'taylor', 'president', '@ncna', 'nurses', 'across', 'state', 'heroes', 'beyond', 'grateful', 'front', 'lines']"
"Already, North Carolinians have come together to get us through this. Supporting health care workers, small business owners, front line workers. Reaching out to those most in need of a helping hand. Looking out for our neighbors who may be having a hard time right now.",269,2020-06-24 19:14:19,Twitter Web App,277,29,NC_Governor,1275869885747298305,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['north', 'carolinians', 'together', 'supporting', 'health', 'care', 'workers', 'business', 'owners', 'front', 'line', 'workers', 'reaching', 'helping', 'hand', 'looking', 'neighbors', 'may', 'hard']"
"As we watch the trends during this pause, we hope to be able to ease restrictions on playgrounds, museums and gyms on July 17, when this order expires. I know this virus has been very difficult for business owners who are anxious to open their doors. We want them to open safely.",279,2020-06-24 19:13:55,Twitter Web App,351,58,NC_Governor,1275869782492020738,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['watch', 'trends', 'pause', 'hope', 'able', 'ease', 'restrictions', 'playgrounds', 'museums', 'gyms', 'july', '17', 'order', 'expires', 'virus', 'difficult', 'business', 'owners', 'anxious', 'doors', 'safely']"
"I urge everyone to be a leader in wearing face coverings. I encourage businesses to be strong in enforcing it. Slowing the spread helps our economy, and these face coverings do that.",182,2020-06-24 19:13:30,Twitter Web App,636,142,NC_Governor,1275869678330613762,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['urge', 'everyone', 'leader', 'wearing', 'face', 'coverings', 'encourage', 'businesses', 'strong', 'enforcing', 'slowing', 'spread', 'helps', 'economy', 'face', 'coverings']"
"We’re adding this new requirement because we don’t want to go backward. We want to stabilize our numbers so we can continue to safely ease restrictions, and most importantly, get our children back in school.",207,2020-06-24 19:13:19,Twitter Web App,442,76,NC_Governor,1275869632960872455,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['adding', 'new', 'requirement', 'backward', 'stabilize', 'numbers', 'continue', 'safely', 'ease', 'restrictions', 'importantly', 'children', 'school']"
"One important point here. Required face coverings not only cause zero harm to our economy — they in fact help our economy by making it safer to shop, do business, and keep our small businesses running.",201,2020-06-24 19:13:07,Twitter Web App,987,320,NC_Governor,1275869582134255616,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['important', 'point', 'required', 'face', 'coverings', 'cause', 'zero', 'harm', 'economy', 'fact', 'help', 'economy', 'making', 'safer', 'shop', 'business', 'businesses', 'running']"
"Overwhelming evidence that is growing by the week shows that wearing a face covering can greatly reduce the spread of COVID-19, especially from people who have it and don’t know it yet. This is a simple way to control this virus while we protect ourselves &amp; the people around us.",283,2020-06-24 19:12:59,Twitter Web App,527,150,NC_Governor,1275869548760178695,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['overwhelming', 'evidence', 'growing', 'week', 'shows', 'wearing', 'face', 'covering', 'greatly', 'reduce', 'spread', 'covid19', 'especially', 'people', 'simple', 'control', 'virus', 'protect', 'people']"
"There are exceptions including people with medical conditions and children under 11, people who are at home and people who are walking or otherwise exercising outside when not within six feet of others.",202,2020-06-24 19:12:19,Twitter Web App,275,72,NC_Governor,1275869382477045761,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['exceptions', 'people', 'medical', 'conditions', 'children', '11', 'people', 'home', 'people', 'walking', 'otherwise', 'exercising', 'outside', 'within', 'six', 'feet']"
"They will be required for all employees and customers of retail businesses and restaurants as well as workers in manufacturing, construction, meat processing and agriculture settings.",183,2020-06-24 19:12:05,Twitter Web App,496,157,NC_Governor,1275869321420472325,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['required', 'employees', 'customers', 'retail', 'businesses', 'restaurants', 'workers', 'manufacturing', 'construction', 'meat', 'processing', 'agriculture', 'settings']"
"The other important decision is requiring face coverings when people are out in public. People must wear face coverings when in public places, indoors or outdoors, where physical distancing of 6 feet from other people who aren’t in the same household or residence isn’t possible.",279,2020-06-24 19:11:51,Twitter Web App,1071,471,NC_Governor,1275869264898031617,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['important', 'decision', 'requiring', 'face', 'coverings', 'people', 'public', 'people', 'wear', 'face', 'coverings', 'public', 'places', 'indoors', 'outdoors', 'physical', 'distancing', '6', 'feet', 'people', 'arent', 'household', 'residence', 'isnt', 'possible']"
"This is not where we planned to be, or wanted to be. But it is one of two important decisions that we need to make to effectively fight this disease.",149,2020-06-24 19:11:31,Twitter Web App,307,38,NC_Governor,1275869180185673729,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['planned', 'wanted', 'important', 'decisions', 'effectively', 'fight', 'disease']"
"It’s clear that our numbers will keep us from moving ahead into the next phase of easing restrictions. So today, I'm announcing that North Carolina will pause and continue our Safer At Home Phase 2 for another three weeks.",222,2020-06-24 19:11:19,Twitter Web App,1159,416,NC_Governor,1275869127954051080,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['clear', 'numbers', 'moving', 'ahead', 'next', 'phase', 'easing', 'restrictions', 'announcing', 'north', 'carolina', 'pause', 'continue', 'safer', 'home', 'phase', '2', 'another', 'weeks']"
"The numbers we see are a stark warning, and I'm concerned. As we have watched and studied and dissected these numbers in recent weeks, that concern has grown. Since the beginning of this pandemic, I’ve been clear that data and science would lead the way.",254,2020-06-24 19:11:00,Twitter Web App,226,32,NC_Governor,1275869050955055106,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['numbers', 'stark', 'warning', 'concerned', 'watched', 'studied', 'dissected', 'numbers', 'recent', 'weeks', 'concern', 'grown', 'beginning', 'pandemic', 'ive', 'clear', 'data', 'science', 'lead']"
Dr. Fauci cautioned that leaders in our state have to act to blunt the surge of cases. He also testified that the next couple of weeks are critical for our country in our fight against COVID-19.,194,2020-06-24 19:04:36,Twitter Web App,191,35,NC_Governor,1275867438308036615,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['dr', 'fauci', 'cautioned', 'leaders', 'state', 'act', 'blunt', 'surge', 'cases', 'testified', 'next', 'couple', 'weeks', 'critical', 'country', 'fight', 'covid19']"
"Testifying before Congress yesterday, Dr. Anthony Fauci said that North Carolina could see a “insidious increase in community spread, which will be much more difficult to contain as the community spread amplifies itself.""",221,2020-06-24 19:04:29,Twitter Web App,170,52,NC_Governor,1275867409656811521,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['testifying', 'congress', 'yesterday', 'dr', 'anthony', 'fauci', 'north', 'carolina', 'could', 'insidious', 'increase', 'community', 'spread', 'difficult', 'contain', 'community', 'spread', 'amplifies']"
"Doctors and health care experts have warned that hospital capacity can be overwhelmed in the blink of an eye. And once we see that capacity is gone, it can be too late to reverse the tide.",188,2020-06-24 19:03:51,Twitter Web App,130,26,NC_Governor,1275867250592022528,8.137922504970281e+17,813792250497028102,False,,en,June,Q2,"['doctors', 'health', 'care', 'experts', 'warned', 'hospital', 'capacity', 'overwhelmed', 'blink', 'eye', 'capacity', 'gone', 'late', 'reverse', 'tide']"
