Unnamed: 0,Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
42459,An incompetent political hack! Come back to Washington &amp; take care of our great American workers.,101,2020-04-18 3:50,Twitter for iPhone,121936,39512,realDonaldTrump,1.25e+18,,,False,https://t.co/FZ9mH92j0S,en,April,Q2,"['incompetent', 'political', 'hack', 'washington', 'take', 'care', 'great', 'american', 'workers']"
27596,"Important reminder:

It is illegal and highly dangerous to fly drones near wildfires. @azstateforestry",126,2020-06-09 16:27:45,Twitter Web App,92,20,dougducey,1.2703921478799688e+18,,20217019.0,False,https://t.co/DV6G3wYMU3,en,June,Q2,"['important', 'reminderit', 'illegal', 'highly', 'dangerous', 'fly', 'drones', 'near', 'wildfires', '@azstateforestry']"
16007,"Get today's update here:
🔗",49,2020-03-31 22:03:22,Twitter Web App,17,5,GovParsonMO,1.245109458021335e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,https://t.co/k6KQzhX4u9,en,March,Q1,"['todays', 'update']"
42234,"Today, I welcome the appointment of Karen Hogan as Canada’s new Auditor General - the second woman to be appointed to this role. I’d also like to thank Sylvain Ricard for the work he’s done as Interim Auditor General over the past 14 months.",265,2020-06-03 14:20,Twitter for iPhone,971,131,JustinTrudeau,1.27e+18,,,False,https://t.co/UHQiegStMw,en,June,Q2,"['welcome', 'appointment', 'karen', 'hogan', 'canadas', 'new', 'auditor', 'general', 'second', 'woman', 'appointed', 'role', 'id', 'thank', 'sylvain', 'ricard', 'work', 'hes', 'interim', 'auditor', 'general', 'past', '14', 'months']"
33359,"From what we know now, it takes substantial contact with someone who already has coronavirus to contract it. You don’t get it from a surface or very temporary contact.",167,2020-02-02 00:31:00,Twitter Web App,129,50,NYCMayor,1.2237657267937362e+18,,19834403.0,False,,en,February,Q1,"['takes', 'substantial', 'contact', 'someone', 'coronavirus', 'contract', 'surface', 'temporary', 'contact']"
38172,"Justin Trudeau is prioritizing his rich corporate friends over everyday Canadians. Meanwhile across the country, small businesses can’t afford his carbon tax and are struggling to stay afloat. More wasteful spending here:",269,2020-03-05 00:36:32,TweetDeck,398,145,andrewscheer,1.2353635302049956e+18,,256360738.0,False,https://t.co/g5Wvn58xOp,en,March,Q1,"['justin', 'trudeau', 'prioritizing', 'rich', 'corporate', 'friends', 'everyday', 'canadians', 'meanwhile', 'across', 'country', 'businesses', 'cant', 'afford', 'carbon', 'tax', 'struggling', 'stay', 'afloat', 'wasteful', 'spending']"
39148,"COVID-19 update for April 17, 2020. Check back daily for updates or visit",121,2020-04-17 23:34:57,Twitter for iPhone,156,30,fordnation,1.2512931010057134e+18,,2809959174.0,False,https://t.co/gMeZp5IKu5,en,April,Q2,"['covid19', 'update', 'april', '17', '2020', 'check', 'daily', 'updates', 'visit']"
29552,👀,25,2020-03-20 02:08:49,Twitter for iPhone,79849,8742,aoc,1.2408225739544123e+18,,138203134.0,False,https://t.co/l1jQnspP3B,en,March,Q1,[]
12686,"I look forward to @Lisa_c_levine serving Nevada’s higher education community as an @NSHE regent. She brings a wealth of experience. 

We miss Regent Lieberman every day and I am confident Lisa will continue his work as a champion for higher education.",275,2020-05-29 19:32:32,Twitter for iPhone,53,9,GovSisolak,1.266452385758503e+18,,1.080586433088258e+18,False,https://t.co/jLArk2doYi,en,May,Q2,"['forward', '@lisa_c_levine', 'serving', 'nevadas', 'higher', 'education', 'community', '@nshe', 'regent', 'brings', 'wealth', 'experience', 'miss', 'regent', 'lieberman', 'confident', 'lisa', 'continue', 'work', 'champion', 'higher', 'education']"
31866,"This is a beginning. It builds on six years spent ending stop and frisk, establishing Neighborhood Policing, reducing arrests, investing in Cure Violence and reducing the jail population its lowest level since World War II.

You will see and feel more change. I promise you that.",279,2020-06-07 19:57:04,Twitter for iPhone,160,38,NYCMayor,1.2697200482283192e+18,19834403.0,19834403.0,False,,en,June,Q2,"['beginning', 'builds', 'six', 'spent', 'ending', 'stop', 'frisk', 'establishing', 'neighborhood', 'policing', 'reducing', 'arrests', 'investing', 'cure', 'violence', 'reducing', 'jail', 'population', 'lowest', 'level', 'world', 'war', 'iiyou', 'feel', 'change', 'promise']"
8710,"Active cases in Oklahoma and Tulsa Counties, the two largest in our state, make up less than 0.03% of the population in their respective counties.",170,2020-05-29 20:14:54,Twitter Web App,41,6,GovStitt,1.2664630452173906e+18,8.652108776786862e+17,8.652108776786862e+17,False,https://t.co/pk0OXQYUJr,en,May,Q2,"['active', 'cases', 'oklahoma', 'tulsa', 'counties', 'largest', 'state', 'less', '003', 'population', 'respective', 'counties']"
1702,"1/3 I want to extend my condolences to the Northern Arapaho Tribe and to the families of the four individuals that passed away last night due to COVID-19. These deaths highlight the insidious nature of the illness,",214,2020-04-21 21:59:17,Twitter Web App,71,13,GovernorGordon,1.2527185768945009e+18,,1.081334766924755e+18,False,,en,April,Q2,"['13', 'extend', 'condolences', 'northern', 'arapaho', 'tribe', 'families', 'four', 'individuals', 'passed', 'away', 'night', 'due', 'covid19', 'deaths', 'highlight', 'insidious', 'nature', 'illness']"
27892,"Happening SOON:

@LukeAFB will be doing a 15-ship flyover formation starting at 3:10 p.m. to honor Arizona’s frontline workers responding to #COVID19. Don’t miss it! #AZTogether #TheArizonaWay",216,2020-05-01 21:56:16,Twitter Web App,180,35,dougducey,1.2563416944982671e+18,,20217019.0,False,https://t.co/jOX2BxiFbK,en,May,Q2,"['happening', 'soon@lukeafb', '15ship', 'flyover', 'formation', 'starting', '310', 'honor', 'arizonas', 'frontline', 'workers', 'responding', '#covid19', 'miss', '#aztogether', '#thearizonaway']"
28540,"Arizona will continue to be proactive in our approach, and act urgently to prioritize public health and safety. For daily updates, visit:  3/3",165,2020-03-18 22:59:59,Twitter Web App,20,4,dougducey,1.2404126636596838e+18,20217019.0,20217019.0,False,https://t.co/nHPqqGhUmu,en,March,Q1,"['arizona', 'continue', 'proactive', 'approach', 'act', 'urgently', 'prioritize', 'public', 'health', 'safety', 'daily', 'updates', 'visit', '33']"
8108,"I do not want to have to close down businesses again like other states are now doing. If you want your local shops and restaurants to stay open, then wear a face covering when out in public. It's up to all of us what happens next.",230,2020-06-29 21:01:20,Twitter Web App,1795,363,OregonGovBrown,1.277708756042707e+18,3023272478.0,3023272478.0,False,,en,June,Q2,"['close', 'businesses', 'states', 'local', 'shops', 'restaurants', 'stay', 'wear', 'face', 'covering', 'public', 'happens', 'next']"
35576,@petertabuns Premier Ford could save these businesses by bringing in a moratorium on small business evictions. He has to act now. If he doesn’t we could see boarded up shops and restaurants along all our main streets @petertabuns #StopCommericalEvictions,254,2020-05-14 14:24:49,TweetDeck,2,0,kristynwongtam,1.2609391281553777e+18,20452161.0,20452161.0,False,,en,May,Q2,"['@petertabuns', 'premier', 'ford', 'could', 'save', 'businesses', 'bringing', 'moratorium', 'business', 'evictions', 'act', 'could', 'boarded', 'shops', 'restaurants', 'along', 'main', 'streets', '@petertabuns', '#stopcommericalevictions']"
6286,Fun to be in Volga tonight cheering on Booker’s team...Sioux Valley is moving on! Congratulations Cossacks!,131,2020-03-07 03:52:08,Twitter for iPhone,34,5,govkristinoem,1.236137532628353e+18,,235251868.0,False,https://t.co/7yv5hLz9S0,en,March,Q1,"['fun', 'volga', 'tonight', 'cheering', 'bookers', 'teamsioux', 'valley', 'moving', 'congratulations', 'cossacks']"
23895,📺ICYMI: Watch today's news briefing with the latest updates on COVID-19,95,2020-06-29 22:08:17,Twitter Web App,23,4,govnedlamont,1.277725602011738e+18,,1.0762939037232332e+18,False,https://t.co/Fi65jpihUP,en,June,Q2,"['icymi', 'watch', 'todays', 'news', 'briefing', 'latest', 'updates', 'covid19']"
5033,"Due to an expected heavy winter storm tomorrow, we are delaying the opening of state offices by two hours. State employees should arrive by 10:00 am. Drive safely!",187,2020-01-16 23:56:01,TweetDeck,79,26,GovHerbert,1.2179587163953562e+18,,60688326.0,False,https://t.co/c6UxUCoFcm,en,January,Q1,"['due', 'expected', 'heavy', 'winter', 'storm', 'tomorrow', 'delaying', 'opening', 'state', 'offices', 'hours', 'state', 'employees', 'arrive', '1000', 'drive', 'safely']"
36136,"The notion that rooming house tenants may not have equal protections, under provincial law, has far-reaching implications, in terms of preserving this deeply affordable housing form for our city's most vulnerable residents.",223,2020-01-27 13:18:49,Twitter Web App,17,2,kristynwongtam,1.2217846269240648e+18,20452161.0,20452161.0,False,,en,January,Q1,"['notion', 'rooming', 'house', 'tenants', 'may', 'equal', 'protections', 'provincial', 'law', 'farreaching', 'implications', 'terms', 'preserving', 'deeply', 'affordable', 'housing', 'form', 'citys', 'vulnerable', 'residents']"
26993,Tune in now for a #COVID19 update.,58,2020-06-25 19:00:19,Twitter for iPhone,241,52,GavinNewsom,1.276228747604095e+18,,11347122.0,False,https://t.co/EPREgkbrLd,en,June,Q2,"['tune', '#covid19', 'update']"
24159,"A big congratulations to the three Connecticut high school students named 2020 U.S. Presidential Scholars!

▶️Cynthia Chen – Greenwich High School
▶️Brandon Demkowicz – Farmington High School
▶️Elizabeth Ann Wozniak – Platt High School (Meriden)",269,2020-05-22 17:57:40,Twitter Web App,247,45,govnedlamont,1.26389179287074e+18,,1.0762939037232332e+18,False,https://t.co/JW95kIineY,en,May,Q2,"['big', 'congratulations', 'connecticut', 'high', 'school', 'students', 'named', '2020', 'presidential', 'scholarscynthia', 'chen', 'greenwich', 'high', 'schoolbrandon', 'demkowicz', 'farmington', 'high', 'schoolelizabeth', 'ann', 'wozniak', 'platt', 'high', 'school', 'meriden']"
13711,"For those in and around Fallon, be sure to check out this Census kickoff event on Monday to learn all about how having an accurate count helps Nevada!",174,2020-01-24 18:19:05,Twitter for iPhone,11,4,GovSisolak,1.2207730295101235e+18,,1.080586433088258e+18,False,https://t.co/rBZZVKpPh4,en,January,Q1,"['fallon', 'check', 'census', 'kickoff', 'event', 'monday', 'learn', 'accurate', 'count', 'helps', 'nevada']"
35223,"Contrary to what the Democratic Leader has tried to claim, he very clearly was not addressing Republican lawmakers. The minority leader of the United States Senate threatened two associate justices of the U.S. Supreme Court. Period.",256,2020-03-05 16:25:00,Twitter Media Studio,37466,13129,senatemajldr,1.235602221775102e+18,,1249982359.0,False,https://t.co/DZJb5qW7yO,en,March,Q1,"['contrary', 'democratic', 'leader', 'tried', 'claim', 'clearly', 'addressing', 'republican', 'lawmakers', 'minority', 'leader', 'united', 'states', 'senate', 'threatened', 'associate', 'justices', 'supreme', 'court', 'period']"
1950,"We all want to get back to our favorite local spots, but social distancing remains the best tool we have to prevent the spread of #COVID19. Support Wisconsin’s small businesses by using WEDC’s new Main Street Marketplace website.",255,2020-05-28 15:52:25,Twitter Web App,183,65,GovEvers,1.2660346032711311e+18,,234896532.0,False,https://t.co/ROtliksMuV,en,May,Q2,"['favorite', 'local', 'spots', 'social', 'distancing', 'remains', 'best', 'tool', 'prevent', 'spread', '#covid19', 'support', 'wisconsins', 'businesses', 'using', 'wedcs', 'new', 'main', 'street', 'marketplace', 'website']"
684,"3/ Today, I share my prayers and condolences with Darran’s family and loved ones, with his team at The Washington Post, and with our local press corps that has been working so diligently during these uncertain and often tragic times to keep our community informed and safe.",273,2020-04-10 21:19:35,Twitter Web App,48,10,MayorBowser,1.2487223184377774e+18,976542720.0,976542720.0,False,,en,April,Q2,"['3', 'share', 'prayers', 'condolences', 'darrans', 'family', 'loved', 'ones', 'team', 'washington', 'post', 'local', 'press', 'corps', 'working', 'diligently', 'uncertain', 'often', 'tragic', 'times', 'community', 'informed', 'safe']"
44585,Washed up Creepster John Bolton is a lowlife who should be in jail money seized for disseminating for profit highly Classified information. Remember what they did to the young submarine sailor but did nothing to Crooked Hillary. I ended up pardoning him - It wasn’t fair!,273,2020-06-23 10:28,Twitter for iPhone,109841,26268,realDonaldTrump,1.28e+18,,,False,,en,June,Q2,"['washed', 'creepster', 'john', 'bolton', 'lowlife', 'jail', 'money', 'seized', 'disseminating', 'profit', 'highly', 'classified', 'information', 'remember', 'young', 'submarine', 'sailor', 'nothing', 'crooked', 'hillary', 'ended', 'pardoning', 'wasnt', 'fair']"
30906,"To support the American people during this pandemic, Congress must:

💵 Guarantee 100% of all workers' paychecks
💊 Empower Medicare to pay all out-of-pocket costs
🏦 Provide $2,000 a month for all
🤒 Give paid sick leave to all workers
🏡 Suspend rent and mortgage payments",269,2020-04-09 12:09:43,Twitter for iPhone,40595,7547,SenSanders,1.2482215521238958e+18,,29442313.0,False,,en,April,Q2,"['support', 'american', 'people', 'pandemic', 'congress', 'guarantee', '100', 'workers', 'paychecks', 'empower', 'medicare', 'pay', 'outofpocket', 'costs', 'provide', '2000', 'month', 'give', 'paid', 'sick', 'leave', 'workers', 'suspend', 'rent', 'mortgage', 'payments']"
29453,"Corona, Queens is the most heavily COVID-impacted zip code in America. I can tell you 1st hand that many ppl are too scared to go to the hospital &amp; continue to work bc of Trump’s xenophobic COVID response.

In that uncertainty, street vendors are stepping up and saving lives ⬇️",306,2020-04-11 15:38:19,Twitter for iPhone,16962,3038,aoc,1.2489988249385492e+18,,138203134.0,False,https://t.co/nYkjhwXcPI,en,April,Q2,"['corona', 'queens', 'heavily', 'covidimpacted', 'zip', 'code', 'america', 'tell', '1st', 'hand', 'ppl', 'scared', 'hospital', 'continue', 'work', 'bc', 'trumps', 'xenophobic', 'covid', 'responsein', 'uncertainty', 'street', 'vendors', 'stepping', 'saving', 'lives']"
27522,.@AZDHS has a list of #COVID19 testing sites and locations. Find more information HERE:,112,2020-06-22 16:28:50,Twitter Web App,51,40,dougducey,1.2751034641340293e+18,,20217019.0,False,https://t.co/wGvGKbrjRP,en,June,Q2,"['@azdhs', 'list', '#covid19', 'testing', 'sites', 'locations', 'find', 'information']"
32165,"The vast majority of our city is taking social distancing seriously — but we need to go even further to save lives. 

That’s where our social distancing ambassadors come in.",173,2020-05-10 19:53:19,Twitter for iPhone,487,53,NYCMayor,1.2595722439417242e+18,,19834403.0,False,,en,May,Q2,"['vast', 'majority', 'city', 'taking', 'social', 'distancing', 'seriously', 'save', 'lives', 'social', 'distancing', 'ambassadors']"
3915,"Together with @VDSS, we're adapting child care operations to increase flexibility for families and providers.

And we've provided guidance to child care facilities to contain the spread of #COVID19, while supporting essential personnel. More details here:",279,2020-03-19 23:20:34,Twitter Web App,34,10,GovernorVA,1.2407802320361554e+18,104198706.0,104198706.0,False,https://t.co/rJG7v2MC0H,en,March,Q1,"['together', '@vdss', 'adapting', 'child', 'care', 'operations', 'increase', 'flexibility', 'families', 'providersand', 'provided', 'guidance', 'child', 'care', 'facilities', 'contain', 'spread', '#covid19', 'supporting', 'essential', 'personnel', 'details']"
5706,"We're continuing urgent action to fight the COVID-19 pandemic in Tennessee. 

We need your help to stop the spread. 

Stay Home. Save Tennessee Lives.",200,2020-04-08 18:10:00,Twitter Media Studio,83,26,GovBillLee,1.2479498314163405e+18,,1.084924525232513e+18,False,https://t.co/LMvu79KjtJ,en,April,Q2,"['continuing', 'urgent', 'action', 'fight', 'covid19', 'pandemic', 'tennessee', 'help', 'stop', 'spread', 'stay', 'home', 'save', 'tennessee', 'lives']"
39890,"@its_georgeg I’d be happy to discuss it with you. Please feel welcome to email me at councillor_matlow@toronto.ca with a number I can reach you at, and I’ll call you this week.",176,2020-06-10 00:37:22,Twitter for iPhone,0,0,joshmatlow,1.2705153649846927e+18,4290634349.0,15844405.0,False,,en,June,Q2,"['@its_georgeg', 'id', 'happy', 'discuss', 'please', 'feel', 'welcome', 'email', 'councillor_matlow@torontoca', 'number', 'reach', 'call', 'week']"
30112,"To my Democrat colleagues: Why won't you work with Republicans to hold China accountable for the deaths of over 60,000 Americans and putting 30 million Americans out of work? It's time for Democrats to step up. China is the problem – not Trump!",268,2020-05-07 22:05:00,TweetDeck,13117,3761,LindseyGrahamSC,1.2585182194693857e+18,,432895323.0,False,https://t.co/qZBUYXLj5t,en,May,Q2,"['democrat', 'colleagues', 'wont', 'work', 'republicans', 'hold', 'china', 'accountable', 'deaths', '60000', 'americans', 'putting', '30', 'million', 'americans', 'work', 'democrats', 'step', 'china', 'problem', 'trump']"
43873,....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago) some at a very high level &amp; important to Iran &amp;  the Iranian culture and those targets and Iran itself WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!,277,2020-01-04 22:52,Twitter for iPhone,272582,63641,realDonaldTrump,1.21e+18,,,False,,en,January,Q1,"['targeted', '52', 'iranian', 'sites', 'representing', '52', 'american', 'hostages', 'taken', 'iran', 'high', 'level', 'important', 'iran', 'iranian', 'culture', 'targets', 'iran', 'hit', 'hard', 'usa', 'wants', 'threats']"
30625,This action by President Trump and our military was in direct response to Iranian aggression orchestrated by General Soleimani and his proxies.,143,2020-01-03 03:22:09,Twitter for iPhone,5485,1118,LindseyGrahamSC,1.2129371644403753e+18,432895323.0,432895323.0,False,,en,January,Q1,"['action', 'president', 'trump', 'military', 'direct', 'response', 'iranian', 'aggression', 'orchestrated', 'general', 'soleimani', 'proxies']"
16767,"Today, we are entering into Stage 2 to safely reopen Mississippi while continuing to flatten the curve.

While we work to reopen our state, the fight is not over. We must all continue to do our part to combat #COVID19. Stay safe, Mississippi! #SaferAtHome #StayHealthyMS",294,2020-05-07 14:08:37,Twitter for iPhone,191,84,tatereeves,1.2583983331708475e+18,,259341329.0,False,https://t.co/DZUAiNbi9r,en,May,Q2,"['entering', 'stage', '2', 'safely', 'reopen', 'mississippi', 'continuing', 'flatten', 'curvewhile', 'work', 'reopen', 'state', 'fight', 'continue', 'part', 'combat', '#covid19', 'stay', 'safe', 'mississippi', '#saferathome', '#stayhealthyms']"
5077,"We honor those who sacrificed for our freedom, today and every day.

#MemorialDay",105,2020-05-25 12:30:42,Twitter for iPhone,1486,352,govabbott,1.2648966746500383e+18,,19291441.0,False,https://t.co/6IqRv5K2Rq,en,May,Q2,"['honor', 'sacrificed', 'freedom', 'day#memorialday']"
39251,"We understand that it’s a big ask to keep children at home and inside. But our government is doing everything we can to keep people safe, and save lives. We’re providing one-time funding to parents to help ease the burden they may be facing.",265,2020-04-06 20:44:38,Twitter for iPhone,1373,232,fordnation,1.2472639721323684e+18,,2809959174.0,False,https://t.co/zRz0tQkWD5,en,April,Q2,"['understand', 'big', 'ask', 'children', 'home', 'inside', 'government', 'people', 'safe', 'save', 'lives', 'providing', 'onetime', 'funding', 'parents', 'help', 'ease', 'burden', 'may', 'facing']"
7801,"Rescheduling the upcoming primary election to June 2 so Pennsylvania can focus on fighting the spread of #COVID19.

NEW DEADLINES:
📋 May 18 to register to vote: .
📬 May 26 to sign up to vote by mail ballot: .",278,2020-03-27 16:00:00,TweetDeck,706,467,GovernorTomWolf,1.2435684636264366e+18,,2978837542.0,False,https://t.co/QQh46hPu76,en,March,Q1,"['rescheduling', 'upcoming', 'primary', 'election', 'june', '2', 'pennsylvania', 'focus', 'fighting', 'spread', '#covid19new', 'deadlines', 'may', '18', 'register', 'vote', 'may', '26', 'sign', 'vote', 'mail', 'ballot']"
11460,"Today we're also announcing $1.5 million in #CARESAct commitments to @VolunteerNH, which has done amazing work to connect Granite Staters seeking to help those in need. 

NH's commitment to service runs deeps, and we're proud to further strengthen that commitment today.",294,2020-06-25 19:18:02,Twitter Web App,20,12,GovChrisSununu,1.2762332091986452e+18,,8.162821207672914e+17,False,https://t.co/3KDkwsBxGz,en,June,Q2,"['announcing', '15', 'million', '#caresact', 'commitments', '@volunteernh', 'amazing', 'work', 'connect', 'granite', 'staters', 'seeking', 'help', 'nhs', 'commitment', 'service', 'runs', 'deeps', 'proud', 'strengthen', 'commitment']"
9266,"Powerful tribute to North Dakota’s health care workers and others protecting us on the front lines in the fight against COVID-19. Thanks to the airmen at @TeamMinot for today’s #AFSalute in Bismarck, Fargo, Grand Forks and Minot!",253,2020-05-18 19:17:06,Twitter Web App,96,17,DougBurgum,1.2624622337805926e+18,,518700708.0,False,https://t.co/BvIMT0l3GY,en,May,Q2,"['powerful', 'tribute', 'north', 'dakotas', 'health', 'care', 'workers', 'protecting', 'front', 'lines', 'fight', 'covid19', 'thanks', 'airmen', '@teamminot', 'todays', '#afsalute', 'bismarck', 'fargo', 'grand', 'forks', 'minot']"
38742,"We stand shoulder to shoulder with farmers, and we need their help to keep farms safe. 

If you work on a farm, please get tested for #COVID19.",167,2020-06-24 15:02:12,Twitter for iPhone,206,54,fordnation,1.275806434949808e+18,,2809959174.0,False,https://t.co/oWXDo9RYoW,en,June,Q2,"['stand', 'shoulder', 'shoulder', 'farmers', 'help', 'farms', 'safe', 'work', 'farm', 'please', 'tested', '#covid19']"
18080,"On Tuesday, January 21, 2020 at 7:00 p.m., I will deliver the State of the State before a joint convention of the Maine House and Senate. I look forward to sharing my vision for our state and to setting us on a path of hope and prosperity as we begin our next two hundred years.",302,2020-01-13 16:41:59,Twitter Web App,37,5,GovJanetMills,1.2167623262436598e+18,,1.0837953190270894e+18,False,https://t.co/K7imYM7Dt2,en,January,Q1,"['tuesday', 'january', '21', '2020', '700', 'deliver', 'state', 'state', 'joint', 'convention', 'maine', 'house', 'senate', 'forward', 'sharing', 'vision', 'state', 'setting', 'path', 'hope', 'prosperity', 'begin', 'next', 'hundred']"
12424,"Thank you, @CityOfLasVegas ! #maskupNV",62,2020-06-25 01:13:28,TweetDeck,248,26,GovSisolak,1.2759602681665577e+18,,1.080586433088258e+18,False,https://t.co/M1sKEOXfl3,en,June,Q2,"['thank', '@cityoflasvegas', '#maskupnv']"
1787,I have been asked to provide clarification of the statewide order issued today by the State Health Officer. A copy of the order is posted on my website. County Health Officers can also provide additional information.,240,2020-03-20 01:30:38,Twitter for iPhone,18,13,GovernorGordon,1.2408129622913884e+18,,1.081334766924755e+18,False,https://t.co/eljFaL6IDm,en,March,Q1,"['asked', 'provide', 'clarification', 'statewide', 'order', 'issued', 'state', 'health', 'officer', 'copy', 'order', 'posted', 'website', 'county', 'health', 'officers', 'provide', 'additional', 'information']"
27357,"California is an enterprising, modernizing, pluralizing, unionizing, nation-state of opportunity. We’ve had 118 consecutive months of net job growth. We remain the 5th-largest economy in the world. #CASOTS",205,2020-02-19 18:51:59,Sprout Social,1395,207,GavinNewsom,1.2302033944444805e+18,,11347122.0,False,,en,February,Q1,"['california', 'enterprising', 'modernizing', 'pluralizing', 'unionizing', 'nationstate', 'opportunity', '118', 'consecutive', 'months', 'net', 'job', 'growth', 'remain', '5thlargest', 'economy', 'world', '#casots']"
