Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Today, I signed Executive Order No. 50, which extends the State of Emergency in Tennessee to Aug. 29, and promotes regulatory flexibility and social distancing measures.

Read more:",229,2020-06-29 19:38:23,Twitter Web App,486,261,GovBillLee,1277687878341050370,,1084924525232513025,False,https://t.co/6oO2FAhQfI,en,June,Q2,"['signed', 'executive', 'order', '50', 'extends', 'state', 'emergency', 'tennessee', 'aug', '29', 'promotes', 'regulatory', 'flexibility', 'social', 'distancing', 'measuresread']"
"The Tennessee Business Relief Program is on track to distribute $200 million in relief payments to 28,000+ small businesses affected by this economic crisis.

For payment amounts, eligibility info, and program FAQs, visit . @TNDeptofRevenue",287,2020-06-29 18:30:00,TweetDeck,44,20,GovBillLee,1277670669421932545,,1084924525232513025,False,https://t.co/cJlS3oJKRb,en,June,Q2,"['tennessee', 'business', 'relief', 'program', 'track', 'distribute', '200', 'million', 'relief', 'payments', '28000', 'businesses', 'affected', 'economic', 'crisisfor', 'payment', 'amounts', 'eligibility', 'info', 'program', 'faqs', 'visit', '@tndeptofrevenue']"
".@SBAgov's Economic Injury Disaster Loan (EIDL) continues to offer relief for Tennessee's small businesses and non-profits facing the financial impact of COVID-19. For more information, visit .

Apply here:",277,2020-06-29 17:05:00,Twitter Media Studio,33,16,GovBillLee,1277649278895153155,,1084924525232513025,False,https://t.co/KC3Jr7Zvpv,en,June,Q2,"['@sbagovs', 'economic', 'injury', 'disaster', 'loan', 'eidl', 'continues', 'offer', 'relief', 'tennessees', 'businesses', 'nonprofits', 'facing', 'financial', 'impact', 'covid19', 'information', 'visit', 'apply']"
Announcing the appointment of Dr. Logan C. Hampton of @thelanecollege to the State Capitol Commission. I thank him for accepting this role and his willingness to serve his fellow Tennesseans.,216,2020-06-25 17:43:11,Twitter Web App,70,13,GovBillLee,1276209336595943426,,1084924525232513025,False,https://t.co/9hkz2K4p8J,en,June,Q2,"['announcing', 'appointment', 'dr', 'logan', 'c', 'hampton', '@thelanecollege', 'state', 'capitol', 'commission', 'thank', 'accepting', 'role', 'willingness', 'serve', 'fellow', 'tennesseans']"
"Thanks to @JackDaniels_US and @SLTennessee for working with our Economic Recovery Group to provide free testing to employees and community members.

Interested in on-site testing? Visit .",235,2020-06-24 19:11:12,Twitter for iPhone,66,18,GovBillLee,1275869100481413121,,1084924525232513025,False,https://t.co/9xNx6Bn9Io,en,June,Q2,"['thanks', '@jackdaniels_us', '@sltennessee', 'working', 'economic', 'recovery', 'group', 'provide', 'free', 'testing', 'employees', 'community', 'membersinterested', 'onsite', 'testing', 'visit']"
"28,000+ small businesses across the state are expected to qualify for the Tennessee Business Relief Program, a $200 million economic relief package for those facing the costly impact of COVID-19.

Learn more at .",259,2020-06-24 16:00:00,Twitter Media Studio,63,20,GovBillLee,1275820983811702786,,1084924525232513025,False,https://t.co/ckf8SmDIOT,en,June,Q2,"['28000', 'businesses', 'across', 'state', 'expected', 'qualify', 'tennessee', 'business', 'relief', 'program', '200', 'million', 'economic', 'relief', 'package', 'facing', 'costly', 'impact', 'covid19learn']"
"New from @TNDeptofHealth: 705,000+ #COVID19 tests have been conducted across Tennessee since March.

Free testing is available Monday - Friday at your local county health department, even if you don't have traditional symptoms.",277,2020-06-23 19:56:59,Twitter Web App,37,17,GovBillLee,1275518233383251969,,1084924525232513025,False,https://t.co/77jGlCcX21,en,June,Q2,"['new', '@tndeptofhealth', '705000', '#covid19', 'tests', 'conducted', 'across', 'tennessee', 'marchfree', 'testing', 'available', 'monday', 'friday', 'local', 'county', 'health', 'department', 'traditional', 'symptoms']"
"NEW @OppInsights data shows Tennessee’s economic recovery efforts paying off in consumer confidence and recovery for restaurant, hotel, apparel, and general merchandise spending.",227,2020-06-23 18:19:39,Twitter Web App,164,25,GovBillLee,1275493737368616961,,1084924525232513025,False,https://t.co/wxyU047zLh,en,June,Q2,"['new', '@oppinsights', 'data', 'shows', 'tennessees', 'economic', 'recovery', 'efforts', 'paying', 'consumer', 'confidence', 'recovery', 'restaurant', 'hotel', 'apparel', 'general', 'merchandise', 'spending']"
"Today's media briefing starts at 10:30 AM CT / 11:30 AM ET.

ASL Interpretation: 
Facebook Live:",167,2020-06-23 15:15:00,TweetDeck,15,5,GovBillLee,1275447269932756993,,1084924525232513025,False,https://t.co/OqjgFEwvVK,en,June,Q2,"['todays', 'media', 'briefing', 'starts', '1030', 'ct', '1130', 'etasl', 'interpretation', 'facebook', 'live']"
"The Tennessee Business Relief Program will distribute $200 million in federal funds among 28,000+ small businesses affected by this economic crisis.

To learn more, visit .",219,2020-06-22 19:30:00,Twitter Media Studio,50,25,GovBillLee,1275149054964633601,,1084924525232513025,False,https://t.co/ckf8SmDIOT,en,June,Q2,"['tennessee', 'business', 'relief', 'program', 'distribute', '200', 'million', 'federal', 'funds', 'among', '28000', 'businesses', 'affected', 'economic', 'crisisto', 'learn', 'visit']"
