Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Personal responsibility means it is everyone’s responsibility. If we continue going in the wrong direction, and our hospitals are not able to handle the capacity of patients, then we’re going to reserve the right to come back in &amp; reverse course.  #TogetherAL 5/5",267,2020-06-30 15:06:10,Twitter for iPhone,69,24,GovernorKayIvey,1277981761046228992,19668491.0,19668491,False,,en,June,Q2,"['personal', 'responsibility', 'means', 'everyones', 'responsibility', 'continue', 'wrong', 'direction', 'hospitals', 'able', 'handle', 'capacity', 'patients', 'reserve', 'reverse', 'course', '#togetheral', '55']"
"I urge you, in the strongest way I know how, to incorporate #COVID19 precautions into your daily routine. You are strongly encouraged to maintain a 6-foot distance &amp; to wear a mask when out in public. #TogetherAL 4/5",244,2020-06-30 15:05:44,Twitter for iPhone,71,46,GovernorKayIvey,1277981653969670144,19668491.0,19668491,False,https://t.co/oGRgXW5kkF,en,June,Q2,"['urge', 'strongest', 'incorporate', '#covid19', 'precautions', 'daily', 'routine', 'strongly', 'encouraged', 'maintain', '6foot', 'distance', 'wear', 'mask', 'public', '#togetheral', '45']"
#alpolitics The extended Safer at Home Order.,69,2020-06-30 15:05:13,Twitter for iPhone,17,15,GovernorKayIvey,1277981522415333380,19668491.0,19668491,False,https://t.co/v5xZceBXDK,en,June,Q2,"['#alpolitics', 'extended', 'safer', 'home', 'order']"
"Today, I am announcing that our current #SaferatHome order is being extended from the July 3 expiration date to July 31 at 5 p.m. Learn more:   #TogetherAL #alpolitics 3/5",194,2020-06-30 15:04:15,Twitter for iPhone,24,30,GovernorKayIvey,1277981280299134991,19668491.0,19668491,False,https://t.co/hKeJqe5eQj,en,June,Q2,"['announcing', 'current', '#saferathome', 'order', 'extended', 'july', '3', 'expiration', 'date', 'july', '31', '5', 'learn', '#togetheral', '#alpolitics', '35']"
"In the last few weeks, the #COVID19 cases have continued to rise &amp; currently there are over 33,000 Alabamians who’ve contracted this disease today. Over 800 have died. The fact is, folks, we are still in the thick of it. #TogetherAL 2/5",240,2020-06-30 15:01:48,Twitter for iPhone,20,13,GovernorKayIvey,1277980664105545731,19668491.0,19668491,False,,en,June,Q2,"['weeks', '#covid19', 'cases', 'continued', 'rise', 'currently', '33000', 'alabamians', 'whove', 'contracted', 'disease', '800', 'died', 'fact', 'folks', 'still', 'thick', '#togetheral', '25']"
"Folks, in a couple of weeks, it'll mark 4 months that our state has responded to #COVID19. I’m fully aware of the physical, mental &amp; emotional toll this has taken on AL. This is indeed an unprecedented year for not only our state, but the entire country &amp; world. #TogetherAL 1/5",310,2020-06-30 15:01:04,Twitter for iPhone,101,30,GovernorKayIvey,1277980480646733824,,19668491,False,https://t.co/ZGzAHm3VxQ,en,June,Q2,"['folks', 'couple', 'weeks', 'itll', 'mark', '4', 'months', 'state', 'responded', '#covid19', 'fully', 'aware', 'physical', 'mental', 'emotional', 'toll', 'taken', 'al', 'indeed', 'unprecedented', 'year', 'state', 'entire', 'country', 'world', '#togetheral', '15']"
⬇️ Take a listen to this special message from @BoJackson! #BoKnows #TogetherAL #alpolitics,114,2020-06-30 14:44:49,Twitter for iPhone,699,234,GovernorKayIvey,1277976388234956808,,19668491,False,https://t.co/UmS4ViZIut,en,June,Q2,"['take', 'listen', 'special', 'message', '@bojackson', '#boknows', '#togetheral', '#alpolitics']"
I’m hosting a press conference with Dr. Scott Harris &amp; local officials today at 10 a.m. to provide an update on our state’s #COVID19 efforts. You can watch it live at  or your local news stations. #alpolitics #TogetherAL @ALPublicHealth,287,2020-06-30 14:10:40,TweetDeck,59,36,GovernorKayIvey,1277967793581731841,,19668491,False,https://t.co/Y9juKjEtTO,en,June,Q2,"['hosting', 'press', 'conference', 'dr', 'scott', 'harris', 'local', 'officials', '10', 'provide', 'update', 'states', '#covid19', 'efforts', 'watch', 'live', 'local', 'news', 'stations', '#alpolitics', '#togetheral', '@alpublichealth']"
"Be sure to check out Commerce Sec. @gregcanfield’s interview with @fDiIntelligence where he underlines our pride in our #MadeinAL workforce &amp; products! #alpolitics @MadeinAL 

Read:",208,2020-06-29 22:49:47,Twitter for iPhone,17,1,GovernorKayIvey,1277736045120028674,,19668491,False,https://t.co/bGq8hal1jR,en,June,Q2,"['check', 'commerce', 'sec', '@gregcanfields', 'interview', '@fdiintelligence', 'underlines', 'pride', '#madeinal', 'workforce', 'products', '#alpolitics', '@madeinal']"
"Today, I’m awarding $30 million of #CARESAct money to establish #COVID19 testing &amp; safety development programs. The two programs will be implemented by a coalition led by @ALPublicHealth &amp; @UABNews. #alpolitics #TogetherAL 

Learn more:",292,2020-06-29 15:28:55,Twitter for iPhone,64,35,GovernorKayIvey,1277625101547175937,,19668491,False,https://t.co/6yUB1SgWeJ,en,June,Q2,"['awarding', '30', 'million', '#caresact', 'money', 'establish', '#covid19', 'testing', 'safety', 'development', 'programs', 'programs', 'implemented', 'coalition', 'led', '@alpublichealth', '@uabnews', '#alpolitics', '#togetheral', 'learn']"
