Tweets,Month,Quarter,sampling,TweetsTokenized
"The gunman who opened fire on a gay nightclub in Orlando, Florida on Sunday has been named as an Afghan-born immigrant who was previously deported five times to his native country of Sudan.
Afghan national Abdulrahman M",January,Q1,23,"['gunman', 'opened', 'fire', 'gay', 'nightclub', 'orlando', 'florida', 'sunday', 'named', 'afghanborn', 'immigrant', 'previously', 'deported', 'five', 'times', 'native', 'country', 'sudanafghan', 'national', 'abdulrahman']"
Comments from a top US official that Iran was too slow to stop it's programme of subverting the US made headlines around the world. This is the same Iranian regime that just overtook Iraq and started a proxy war in Syria,January,Q1,23,"['comments', 'top', 'official', 'iran', 'slow', 'stop', 'programme', 'subverting', 'headlines', 'world', 'iranian', 'regime', 'overtook', 'iraq', 'started', 'proxy', 'war', 'syria']"
"The government's only real contribution to the economy since the global financial crisis has been to prop up an economy that is still struggling from the aftermath of the worst economic storm to hit our shores in decades.
@Opinion",January,Q1,23,"['governments', 'real', 'contribution', 'economy', 'global', 'financial', 'crisis', 'prop', 'economy', 'still', 'struggling', 'aftermath', 'worst', 'economic', 'storm', 'hit', 'shores', 'decades@opinion']"
"The FBI just admitted they made a massive mess of the Hillary Clinton email probe. In fact they were doing more harm than good. This is why we need a Special Prosecutor to bring justice to the people of our Country!
",January,Q1,23,"['fbi', 'admitted', 'massive', 'mess', 'hillary', 'clinton', 'email', 'probe', 'fact', 'harm', 'good', 'special', 'prosecutor', 'bring', 'justice', 'people', 'country']"
You probably noticed that I haven't shared with you how much money the UNITED STATES is spending on our military. I have because it is so important to YOU. If we didn’t have the finest military in the world,January,Q1,23,"['probably', 'noticed', 'havent', 'shared', 'money', 'united', 'states', 'spending', 'military', 'important', 'finest', 'military', 'world']"
"The B.C. NDP is calling on Premier Christy Clark to release the names of the 79 provincial and 500 municipal employees who were suspended or fired for their part in the B.C. Liberal corruption scandal.
https://",January,Q1,23,"['bc', 'ndp', 'calling', 'premier', 'christy', 'clark', 'release', 'names', '79', 'provincial', '500', 'municipal', 'employees', 'suspended', 'fired', 'part', 'bc', 'liberal', 'corruption', 'scandalhttps']"
"The fabulous Sarah Chayes has just dropped this bombshell – China is planning to build the longest battery ever built in the USA.
This is great for America's grid companies and medical patients. China (and other countries)",January,Q1,23,"['fabulous', 'sarah', 'chayes', 'dropped', 'bombshell', 'china', 'planning', 'build', 'longest', 'battery', 'built', 'usathis', 'great', 'americas', 'grid', 'companies', 'medical', 'patients', 'china', 'countries']"
"The Senate Intelligence Committee has asked the Department of Justice for documents related to the James Comey letter to Congress. Is the Senate going to get answers about whether or not the President obstructed justice by firing James Comey?
The Senate",January,Q1,23,"['senate', 'intelligence', 'committee', 'asked', 'department', 'justice', 'documents', 'related', 'james', 'comey', 'letter', 'congress', 'senate', 'answers', 'whether', 'president', 'obstructed', 'justice', 'firing', 'james', 'comeythe', 'senate']"
"The Minister of Transportation has given the go ahead for the Metro Vancouver Area to adopt the Blue Chip sign.
March 19th 2017 was a historic day for the Metro Vancouver Area. On that day the first bus ever running under",January,Q1,23,"['minister', 'transportation', 'given', 'ahead', 'metro', 'vancouver', 'area', 'adopt', 'blue', 'chip', 'signmarch', '19th', '2017', 'historic', 'metro', 'vancouver', 'area', 'bus', 'running']"
"On the heels of the Senate's vote to confirm Neil Gorsuch to the United States Supreme Court, I am proud to announce that we've now moved past the 800-pound gorilla. We have reached over 500,000 voters through",January,Q1,23,"['heels', 'senates', 'vote', 'confirm', 'neil', 'gorsuch', 'united', 'states', 'supreme', 'court', 'proud', 'announce', 'moved', 'past', '800pound', 'gorilla', 'reached', '500000', 'voters']"
"Honest questions are the real enemy of the people. And the best way to shut them down is to laugh at them!
What about the Fake News that said that I was going to open up Pandora's Box with the Im",January,Q1,23,"['honest', 'questions', 'real', 'enemy', 'people', 'best', 'shut', 'laugh', 'themwhat', 'fake', 'news', 'pandoras', 'box']"
"It would be nice to live in a country where it was not just politically correct but also morally wrong to criticize our enemies.
“The U.S. cannot allow the killing of its citizens to go unpunished",January,Q1,23,"['nice', 'live', 'country', 'politically', 'correct', 'morally', 'wrong', 'criticize', 'enemiesthe', 'cannot', 'allow', 'killing', 'citizens', 'unpunished']"
I'm not sure what is worse but the fact that the DNC and Hillary Clinton are still in office or that they continue to support and even give money to this man which by the way he also defeated in a landslide (I,January,Q1,23,"['worse', 'fact', 'dnc', 'hillary', 'clinton', 'still', 'office', 'continue', 'support', 'give', 'money', 'man', 'defeated', 'landslide']"
"Ethan Miller/Getty Images

Conservatives may think they're winning the culture war, but they are losing the intellectual one.

At the center of this culture war is free speech.
Liberals seem to",January,Q1,23,"['ethan', 'millergetty', 'imagesconservatives', 'may', 'think', 'winning', 'culture', 'war', 'losing', 'intellectual', 'oneat', 'center', 'culture', 'war', 'free', 'speechliberals', 'seem']"
"The New York Times editorial board gave Donald J. Trump a very very mixed review this week.
I think the Times totally gave Donald Trump a pass. He didn’t deserve it. He has been doing a lot",January,Q1,23,"['new', 'york', 'times', 'editorial', 'board', 'gave', 'donald', 'j', 'trump', 'mixed', 'review', 'weeki', 'think', 'times', 'totally', 'gave', 'donald', 'trump', 'pass', 'deserve', 'lot']"
