Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
Watch live:,35,2020-06-30 19:57:31,Twitter Web App,31,8,GovAndyBeshear,1278055082878275585,,1192549822865297409,False,https://t.co/apE9elaxTb,en,June,Q2,"['watch', 'live']"
"Watch today's live update via  or . 

We'll see you at 4 p.m. EDT. #TeamKentucky",150,2020-06-30 17:41:36,Twitter Web App,67,11,GovAndyBeshear,1278020876949168131,,1192549822865297409,False,https://t.co/n7homY7tSv,en,June,Q2,"['watch', 'todays', 'live', 'update', 'via', '4', 'edt', '#teamkentucky']"
Wearing a mask is the easiest thing you can do to protect those around you from #COVID19. Let's come together as #TeamKentucky and do what is needed to protect our neighbor. #WhyIWearAMask #TogetherKy,224,2020-06-30 15:40:29,Twitter Web App,470,87,GovAndyBeshear,1277990396430299138,,1192549822865297409,False,https://t.co/bjL2osz059,en,June,Q2,"['wearing', 'mask', 'easiest', 'thing', 'protect', '#covid19', 'lets', 'together', '#teamkentucky', 'needed', 'protect', 'neighbor', '#whyiwearamask', '#togetherky']"
This executive order sends the right message about our compassion and our priorities.,133,2020-06-30 13:09:20,Twitter Web App,429,69,GovAndyBeshear,1277952358069272577,,1192549822865297409,False,https://t.co/SCqrNOQ2u3,en,June,Q2,"['executive', 'order', 'sends', 'message', 'compassion', 'priorities']"
"Together as #TeamKentucky, we can accomplish anything. 

#TogetherKy",92,2020-06-29 22:51:00,TweetDeck,394,35,GovAndyBeshear,1277736352176500736,,1192549822865297409,False,https://t.co/deRdmnFhtD,en,June,Q2,"['together', '#teamkentucky', 'accomplish', 'anything', '#togetherky']"
Gov. Andy Beshear on Monday updated Kentuckians on the state’s continued efforts to fight #COVID19.,147,2020-06-29 21:41:57,Twitter Web App,112,27,GovAndyBeshear,1277718977771376641,,1192549822865297409,False,https://t.co/FStYsg2DgH,en,June,Q2,"['gov', 'andy', 'beshear', 'monday', 'updated', 'kentuckians', 'states', 'continued', 'efforts', 'fight', '#covid19']"
"This week's live update will be tomorrow, Tuesday, June 30, at 4 p.m. It will include the latest on #COVID19, new steps we are taking to improve unemployment and positive changes taking place in the commonwealth. 

Let's get through this together, Kentucky. #TogetherKy",293,2020-06-29 19:10:36,Twitter Web App,183,29,GovAndyBeshear,1277680887275159553,,1192549822865297409,False,https://t.co/6kJx52vlJl,en,June,Q2,"['weeks', 'live', 'update', 'tomorrow', 'tuesday', 'june', '30', '4', 'include', 'latest', '#covid19', 'new', 'steps', 'taking', 'improve', 'unemployment', 'positive', 'changes', 'taking', 'place', 'commonwealth', 'lets', 'together', 'kentucky', '#togetherky']"
"The United States has the highest confirmed fatality count from #COVID19. In Kentucky, we've successfully flattened the curve, but now more than ever it's critical we double down, come together and do what it takes to beat this virus. 

 #Togetherky",272,2020-06-29 18:13:39,Twitter Web App,761,128,GovAndyBeshear,1277666557422903297,,1192549822865297409,False,https://t.co/N1Fzvxi2Lx,en,June,Q2,"['united', 'states', 'highest', 'confirmed', 'fatality', 'count', '#covid19', 'kentucky', 'successfully', 'flattened', 'curve', 'critical', 'double', 'together', 'takes', 'beat', 'virus', '#togetherky']"
Gov. Andy Beshear on Sunday updated Kentuckians on the state’s continued efforts to fight #COVID19.,147,2020-06-28 21:46:00,Twitter Web App,132,22,GovAndyBeshear,1277357607796314112,,1192549822865297409,False,https://t.co/TVcCSs9och,en,June,Q2,"['gov', 'andy', 'beshear', 'sunday', 'updated', 'kentuckians', 'states', 'continued', 'efforts', 'fight', '#covid19']"
"When we unite, we can do anything. We will get through this. We will get through this together. ^AB #TogetherKy",135,2020-06-28 21:08:17,Twitter for iPhone,837,62,GovAndyBeshear,1277348115939577856,,1192549822865297409,False,https://t.co/juXJxhwBK1,en,June,Q2,"['unite', 'anything', 'together', 'ab', '#togetherky']"
