Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"America has survived a civil war, two world wars, economic depression, and, yes, pandemics. These are trying times, but as I have said before, history will remember how we dealt with the challenges.",222,2020-06-29 21:31:34,TweetDeck,93,11,GovernorLittle,1277716361473449985,,41266395,False,https://t.co/QIqZ1TYGT3,en,June,Q2,"['america', 'survived', 'civil', 'war', 'world', 'wars', 'economic', 'depression', 'yes', 'pandemics', 'trying', 'times', 'history', 'remember', 'dealt', 'challenges']"
Idaho leads again!,42,2020-06-29 15:14:03,Twitter for iPhone,17,2,GovernorLittle,1277621357216362496,,41266395,False,https://t.co/NZcpGkmjKE,en,June,Q2,"['idaho', 'leads']"
"He may not be from Idaho, but he’s welcome here anytime! #MaskUpIdaho",93,2020-06-27 01:17:05,Twitter for iPhone,207,22,GovernorLittle,1276685953885589504,,41266395,False,https://t.co/4a5CTX2YMY,en,June,Q2,"['may', 'idaho', 'hes', 'welcome', 'anytime', '#maskupidaho']"
Congrats and great work! #MaskUpidaho,61,2020-06-26 19:43:26,TweetDeck,13,3,GovernorLittle,1276601988633866240,,41266395,False,https://t.co/nA2rQiys2p,en,June,Q2,"['congrats', 'great', 'work', '#maskupidaho']"
"Thank you, @Dr_Mark_Peters! #MaskUpIdaho",64,2020-06-26 16:54:10,TweetDeck,20,1,GovernorLittle,1276559389235703808,,41266395,False,https://t.co/5jCCM8R9fI,en,June,Q2,"['thank', '@dr_mark_peters', '#maskupidaho']"
10/10 for Fritz. A good boy and a great mask-wearer! #MaskUpIdaho,89,2020-06-25 21:00:10,TweetDeck,122,12,GovernorLittle,1276258908391092224,,41266395,False,https://t.co/g9IFzzo516,en,June,Q2,"['1010', 'fritz', 'good', 'boy', 'great', 'maskwearer', '#maskupidaho']"
"You can engage in the economy, safely go back to work, and safely receive care from your medical provider, but you must do so while practicing the proven measures to fight the spread of coronavirus.",222,2020-06-25 19:50:55,TweetDeck,32,5,GovernorLittle,1276241482601467904,,41266395,False,https://t.co/eNmlHZkKbo,en,June,Q2,"['engage', 'economy', 'safely', 'work', 'safely', 'receive', 'care', 'medical', 'provider', 'practicing', 'proven', 'measures', 'fight', 'spread', 'coronavirus']"
Let’s see you #MaskUpIdaho! Show your mask selfie and take the  pledge to protect yourself and others from COVID-19!,163,2020-06-25 16:23:43,Twitter for iPhone,516,97,GovernorLittle,1276189337583943680,,41266395,False,https://t.co/bU2vCl9Krw,en,June,Q2,"['lets', '#maskupidaho', 'show', 'mask', 'selfie', 'take', 'pledge', 'protect', 'covid19']"
"We want Idahoans back to work! 

60-70% of folks on unemployment are making more than they did at their job because of the additional $600 in federal benefits. That’s a disincentive to go back to work.

Idaho already offers Return to Work bonuses!",271,2020-06-24 21:50:23,TweetDeck,73,11,GovernorLittle,1275909160505274369,,41266395,False,https://t.co/uJPB3OSHVX,en,June,Q2,"['idahoans', 'work', '6070', 'folks', 'unemployment', 'making', 'job', 'additional', '600', 'federal', 'benefits', 'disincentive', 'workidaho', 'offers', 'return', 'work', 'bonuses']"
"Thank you @SecBrouillette for visiting the @INL! Brouillette announced the DOE will provide $65 million in research funding to advance 93 nuclear technology projects in 28 states -- including the INL, the nation’s leading nuclear energy research facility.",279,2020-06-24 21:30:26,TweetDeck,18,7,GovernorLittle,1275904138862161922,,41266395,False,https://t.co/EepfZovu4q,en,June,Q2,"['thank', '@secbrouillette', 'visiting', '@inl', 'brouillette', 'announced', 'doe', 'provide', '65', 'million', 'research', 'funding', 'advance', '93', 'nuclear', 'technology', 'projects', '28', 'states', 'inl', 'nations', 'leading', 'nuclear', 'energy', 'research', 'facility']"
Thank you for joining us!,49,2020-06-24 20:47:18,Twitter for iPhone,18,1,GovernorLittle,1275893282547982337,,41266395,False,https://t.co/cymUhZwAjw,en,June,Q2,"['thank', 'joining']"
"Good news for the future of our country: Today, the U.S. Senate confirmed President Trump’s 200th judicial appointment - a historic legacy that will shape the courts for years to come.",209,2020-06-24 19:11:39,TweetDeck,69,12,GovernorLittle,1275869213828067329,,41266395,False,https://t.co/AueYyN2QIc,en,June,Q2,"['good', 'news', 'future', 'country', 'senate', 'confirmed', 'president', 'trumps', '200th', 'judicial', 'appointment', 'historic', 'legacy', 'shape', 'courts']"
Take the pledge to protect yourself and others at !,98,2020-06-24 16:02:04,TweetDeck,51,13,GovernorLittle,1275821501183188995,,41266395,False,https://t.co/bU2vCl9Krw,en,June,Q2,"['take', 'pledge', 'protect']"
"Had a great day with members of the Idaho legislature. We discussed sovereignty over our water, toured aquifer recharge sites that will help ensure water for future generations, and learned about the UI research that will help support continued multiple uses of our public lands!",303,2020-06-23 23:00:27,Twitter for iPhone,130,6,GovernorLittle,1275564403446829056,,41266395,False,https://t.co/Ftv75aDyWj,en,June,Q2,"['great', 'members', 'idaho', 'legislature', 'discussed', 'sovereignty', 'water', 'toured', 'aquifer', 'recharge', 'sites', 'help', 'ensure', 'water', 'future', 'generations', 'learned', 'ui', 'research', 'help', 'support', 'continued', 'multiple', 'uses', 'public', 'lands']"
Idaho’s unprecedented advances in telehealth and healthcare access this year will be preserved long after COVID-19 with a new executive order.  #IdahoCovid19 #IDLeg #IDGov,220,2020-06-22 18:46:25,TweetDeck,50,12,GovernorLittle,1275138085399851009,,41266395,False,https://t.co/yMQVjVwzCA,en,June,Q2,"['idahos', 'unprecedented', 'advances', 'telehealth', 'healthcare', 'access', 'year', 'preserved', 'covid19', 'new', 'executive', 'order', '#idahocovid19', '#idleg', '#idgov']"
I encourage all Idahoans to reflect on this historical day and our future as a country. #Juneteenth,123,2020-06-19 17:56:44,TweetDeck,79,14,GovernorLittle,1274038421409763328,,41266395,False,https://t.co/gxwdcOiZCR,en,June,Q2,"['encourage', 'idahoans', 'reflect', 'historical', 'future', 'country', '#juneteenth']"
President Trump is looking to Idaho on our Return to Work bonuses. The bonuses are needed to counteract federal programs that disincentivize returning to work so we can continue our economic rebound.,223,2020-06-19 17:03:51,TweetDeck,43,8,GovernorLittle,1274025110156931073,,41266395,False,https://t.co/TeSE7561SN,en,June,Q2,"['president', 'trump', 'looking', 'idaho', 'return', 'work', 'bonuses', 'bonuses', 'needed', 'counteract', 'federal', 'programs', 'disincentivize', 'returning', 'work', 'continue', 'economic', 'rebound']"
"A strong economic rebound cannot occur without workers returning to a job, and the new Return to Work cash bonuses counteract the federal payouts and incentivize our workforce to get back to work safely.",227,2020-06-18 20:12:46,Twitter for iPhone,35,7,GovernorLittle,1273710267134705664,,41266395,False,https://t.co/lytd8k4Yi3,en,June,Q2,"['strong', 'economic', 'rebound', 'cannot', 'occur', 'without', 'workers', 'returning', 'job', 'new', 'return', 'work', 'cash', 'bonuses', 'counteract', 'federal', 'payouts', 'incentivize', 'workforce', 'work', 'safely']"
The Return to Work bonuses are Idaho's conservative approach to counteracting enhanced federal benefits that disincentivize workers returning to jobs.,174,2020-06-17 21:09:21,TweetDeck,11,1,GovernorLittle,1273362118801158144,,41266395,False,https://t.co/0AymcvNNo4,en,June,Q2,"['return', 'work', 'bonuses', 'idahos', 'conservative', 'approach', 'counteracting', 'enhanced', 'federal', 'benefits', 'disincentivize', 'workers', 'returning', 'jobs']"
"It is our intent to have schools safely reopen across Idaho in the fall, although it may look different than it has in the past. Guidance and resources for reopening will be available to school districts and charter schools in the coming weeks.",268,2020-06-17 16:42:51,TweetDeck,49,16,GovernorLittle,1273295052891025410,,41266395,False,https://t.co/6ATSCQfgnz,en,June,Q2,"['intent', 'schools', 'safely', 'reopen', 'across', 'idaho', 'fall', 'although', 'may', 'different', 'past', 'guidance', 'resources', 'reopening', 'available', 'school', 'districts', 'charter', 'schools', 'coming', 'weeks']"
Here’s some good information on the face coverings we all should be wearing to keep our economic rebound going strong!,142,2020-06-17 16:11:55,TweetDeck,137,42,GovernorLittle,1273287265515495425,,41266395,False,https://t.co/txxyqipRXS,en,June,Q2,"['heres', 'good', 'information', 'face', 'coverings', 'wearing', 'economic', 'rebound', 'strong']"
"Top economic advisor to @realdonaldtrump and the @whitehouse discusses the benefits of return to work bonuses, a concept we're pursuing in Idaho to help our economic rebound, get people off unemployment, and save taxpayer dollars in the long run.",270,2020-06-16 17:34:14,Twitter Web App,48,11,GovernorLittle,1272945594189770752,,41266395,False,https://t.co/4qeQBucZ2N,en,June,Q2,"['top', 'economic', 'advisor', '@realdonaldtrump', '@whitehouse', 'discusses', 'benefits', 'return', 'work', 'bonuses', 'concept', 'pursuing', 'idaho', 'help', 'economic', 'rebound', 'people', 'unemployment', 'save', 'taxpayer', 'dollars', 'run']"
"Join Attorney General Lawrence Wasden and me as we answer your questions on fraud and COVID-19 during an AARP Telephone Town-hall on Tuesday, June 16 at noon Mountain Time.",198,2020-06-15 17:06:25,Twitter for iPhone,15,2,GovernorLittle,1272576207003869185,,41266395,False,https://t.co/9amd03e7WB,en,June,Q2,"['join', 'attorney', 'general', 'lawrence', 'wasden', 'answer', 'questions', 'fraud', 'covid19', 'aarp', 'telephone', 'townhall', 'tuesday', 'june', '16', 'noon', 'mountain']"
"Way to go, @Idaho_Central!",50,2020-06-12 20:26:36,TweetDeck,22,1,GovernorLittle,1271539421712531456,,41266395,False,https://t.co/zSWRpYiPDR,en,June,Q2,['@idaho_central']
"Thank you to Idaho Forest Group's Athol Mill for hosting a discussion on forestry with representatives from Idaho, the West, and with U.S. Dept. of Agriculture Secretary Sonny Perdue!",207,2020-06-12 17:24:29,TweetDeck,61,10,GovernorLittle,1271493587637862402,,41266395,False,https://t.co/gczQqs01aG,en,June,Q2,"['thank', 'idaho', 'forest', 'groups', 'athol', 'mill', 'hosting', 'discussion', 'forestry', 'representatives', 'idaho', 'west', 'dept', 'agriculture', 'secretary', 'sonny', 'perdue']"
"This ends the extreme emergency declaration, consolidates much of the actions we have taken to date, and ensures Idaho can continue to access federal assistance to mitigate COVID-19.",182,2020-06-11 21:44:59,TweetDeck,13,1,GovernorLittle,1271196756315828226,41266395.0,41266395,False,,en,June,Q2,"['ends', 'extreme', 'emergency', 'declaration', 'consolidates', 'actions', 'taken', 'date', 'ensures', 'idaho', 'continue', 'access', 'federal', 'assistance', 'mitigate', 'covid19']"
"My latest disaster emergency proclamation ensures we can respond quickly to COVID-19 in our state in order to protect our citizens, preserve healthcare capacity, and rebound our economy. View the proclamation here:",238,2020-06-11 21:44:46,TweetDeck,17,7,GovernorLittle,1271196704511938560,,41266395,False,https://t.co/uteGwj9RE1,en,June,Q2,"['latest', 'disaster', 'emergency', 'proclamation', 'ensures', 'respond', 'quickly', 'covid19', 'state', 'order', 'protect', 'citizens', 'preserve', 'healthcare', 'capacity', 'rebound', 'economy', 'view', 'proclamation']"
"Protocols are added for long-term care facilities, nightclubs, and employers of people who are at greater risk of COVID-19. The protocols for restaurants were also updated to allow for more than six people at a table along with a few other small changes.",278,2020-06-11 21:12:42,TweetDeck,26,12,GovernorLittle,1271188635241439232,,41266395,False,https://t.co/9bj8DE8Lpl,en,June,Q2,"['protocols', 'added', 'longterm', 'care', 'facilities', 'nightclubs', 'employers', 'people', 'greater', 'risk', 'covid19', 'protocols', 'restaurants', 'updated', 'allow', 'six', 'people', 'table', 'along', 'changes']"
We narrowly met criteria to enter the final stage of our Idaho Rebounds plan to safely and responsibly open the economy in stages. Please continue to strengthen your personal actions to slow the spread of COVID-19 so we can keep Idaho open.,264,2020-06-11 19:02:36,Twitter for iPhone,90,22,GovernorLittle,1271155894068248576,,41266395,False,https://t.co/61JdNwT5BG,en,June,Q2,"['narrowly', 'criteria', 'enter', 'final', 'stage', 'idaho', 'rebounds', 'plan', 'safely', 'responsibly', 'economy', 'stages', 'please', 'continue', 'strengthen', 'personal', 'actions', 'slow', 'spread', 'covid19', 'idaho']"
"I will host a press conference regarding Stage 4 of Idaho Rebounds at 10 a.m. MT, Thursday, June 11, in Capitol Room EW 42. The conference will be streamed to the public through Idaho Public Television.",227,2020-06-10 19:50:03,TweetDeck,11,11,GovernorLittle,1270805444831789057,,41266395,False,https://t.co/mh0kplS2wi,en,June,Q2,"['host', 'press', 'conference', 'regarding', 'stage', '4', 'idaho', 'rebounds', '10', 'mt', 'thursday', 'june', '11', 'capitol', 'room', 'ew', '42', 'conference', 'streamed', 'public', 'idaho', 'public', 'television']"
