kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
hard,3,post,3,state,3,person,3,wall,3,show,3,report,15
investigating,3,places,3,republican,3,investigation,3,morning,3,russia,3,billion,15
year,3,man,3,happy,3,terrible,3,ceo,3,serious,3,nothing,15
action,3,announce,3,turkey,3,worst,3,turn,3,news,3,million,15
man,3,german,3,thing,3,court,3,election,3,washington,3,voted,15
bill,3,presidential,3,clinton,3,national,3,post,3,federal,3,clinton,15
imperial,3,found,3,futures,3,powerful,3,investigation,3,important,3,hillary,15
help,3,archive,3,work,3,gods,3,reported,3,house,3,year,15
border,3,2016,3,signed,3,americans,3,private,3,month,3,announced,15
conservative,3,3,3,budget,3,ahead,3,minister,3,downtown,3,radical,14
decision,3,named,3,green,3,apron,3,hillary,3,high,3,following,14
supreme,3,clinton,3,deal,3,next,3,shot,3,end,3,looking,14
mike,3,trumps,3,poll,3,variant,3,working,3,iran,3,important,14
doj,3,job,3,country,3,may,3,decided,3,game,3,investigating,14
democrat,3,voted,3,stock,3,another,3,station,3,arabia,3,game,14
