Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"I want to remind everyone that we are on the road to recovery, but please continue to be aware of COVID.

SOCIAL DISTANCE is key. If you can’t social distance, wear a mask or face covering and take additional precautions.

Be proactive, wash your hands, and use common sense.",275,2020-06-30 20:17:48,Twitter Web App,462,79,GovParsonMO,1278060186188513281,,1003672320781807616,False,,en,June,Q2,"['remind', 'everyone', 'road', 'recovery', 'please', 'continue', 'aware', 'covidsocial', 'distance', 'key', 'cant', 'social', 'distance', 'wear', 'mask', 'face', 'covering', 'take', 'additional', 'precautionsbe', 'proactive', 'wash', 'hands', 'use', 'common', 'sense']"
"As a business owner himself, Treasurer Fitzpatrick understands the impact of COVID-19 on our budget and economy, and we appreciate his efforts and leadership in making the most of these funds for all Missourians.",212,2020-06-30 20:12:53,Twitter Web App,4,1,GovParsonMO,1278058949481242624,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['business', 'owner', 'treasurer', 'fitzpatrick', 'understands', 'impact', 'covid19', 'budget', 'economy', 'appreciate', 'efforts', 'leadership', 'making', 'funds', 'missourians']"
"Throughout this process, the @MOTreasurer has played an important role in helping us oversee federal funding coming into the state. 

Treasurer Fitzpatrick is here LIVE to give an update.",212,2020-06-30 20:11:44,Twitter Web App,13,2,GovParsonMO,1278058661022236672,,1003672320781807616,False,https://t.co/JQ97snP3ip,en,June,Q2,"['throughout', 'process', '@motreasurer', 'played', 'important', 'role', 'helping', 'oversee', 'federal', 'funding', 'coming', 'state', 'treasurer', 'fitzpatrick', 'live', 'give', 'update']"
"However, as difficult as these decisions are, we are hopeful that the economy will bounce back quickly and that we may be able to release some of these funds as the year goes on.",178,2020-06-30 20:09:59,Twitter Web App,5,1,GovParsonMO,1278058219164794880,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['however', 'difficult', 'decisions', 'hopeful', 'economy', 'bounce', 'quickly', 'may', 'able', 'release', 'funds', 'year', 'goes']"
"In addition to these vetoes, we are restricting over $448 million from the 2021 budget to ensure we are financially prepared for this fiscal year.

As we adjusted our budget projections, we left no agency, division, or program out of a review.",243,2020-06-30 20:08:58,Twitter Web App,7,1,GovParsonMO,1278057966219022342,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['addition', 'vetoes', 'restricting', '448', 'million', '2021', 'budget', 'ensure', 'financially', 'prepared', 'fiscal', 'yearas', 'adjusted', 'budget', 'projections', 'left', 'agency', 'division', 'program', 'review']"
"We had to restrict over $430 million in 2020 spending to balance the budget, and we will continue to face budget shortfalls in fiscal year 2021.

With that said, we are vetoing 17 items totaling almost $11 million today.",220,2020-06-30 20:08:13,Twitter Web App,6,1,GovParsonMO,1278057774568607746,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['restrict', '430', 'million', '2020', 'spending', 'balance', 'budget', 'continue', 'face', 'budget', 'shortfalls', 'fiscal', 'year', '2021with', 'vetoing', '17', 'items', 'totaling', 'almost', '11', 'million']"
"For FY 2020, state revenues are going to finish approximately 7% down from last year.

We expect to be almost $1 billion dollars below what we forecast in January.",163,2020-06-30 20:04:26,Twitter Web App,3,1,GovParsonMO,1278056821757001730,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['fy', '2020', 'state', 'revenues', 'finish', 'approximately', '7', 'yearwe', 'expect', 'almost', '1', 'billion', 'dollars', 'forecast', 'january']"
"As everyone is well aware, COVID-19 has SEVERELY impacted our economy and our expectations.

We could have never imagined this is where we would be today, but we have had to face the reality and make some extremely difficult decisions about our budget.",252,2020-06-30 20:03:34,Twitter Web App,5,2,GovParsonMO,1278056604781469703,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['everyone', 'aware', 'covid19', 'severely', 'impacted', 'economy', 'expectationswe', 'could', 'imagined', 'face', 'reality', 'extremely', 'difficult', 'decisions', 'budget']"
"Today, I signed the Fiscal Year 2021 budget bills passed by the General Assembly.

Although this legislative session was shortened and looked very different, we appreciate their efforts to push through these difficult times and create the 2021 state budget. #moleg",288,2020-06-30 20:02:49,Twitter Web App,23,6,GovParsonMO,1278056416373280768,,1003672320781807616,False,https://t.co/vljhEfXEEB,en,June,Q2,"['signed', 'fiscal', 'year', '2021', 'budget', 'bills', 'passed', 'general', 'assemblyalthough', 'legislative', 'session', 'shortened', 'looked', 'different', 'appreciate', 'efforts', 'push', 'difficult', 'times', 'create', '2021', 'state', 'budget', '#moleg']"
"Gave a COVID-19 briefing to @comochamber this morning and shared more info on our #ShowMeStrong Recovery Plan. 

We are working to move forward and get the economy back up and running while STILL protecting public health.",245,2020-06-30 18:08:04,Twitter for iPhone,35,5,GovParsonMO,1278027540435795971,,1003672320781807616,False,https://t.co/53fAx7unuH,en,June,Q2,"['gave', 'covid19', 'briefing', '@comochamber', 'morning', 'shared', 'info', '#showmestrong', 'recovery', 'plan', 'working', 'move', 'forward', 'economy', 'running', 'still', 'protecting', 'public', 'health']"
"This morning, I spoke with the @STLRegChamber as part of the COVID-19 Business Sustainability &amp; Recovery Series.

I gave a brief update on the state of Missouri’s economy, our reopening efforts, and insights into the healthcare data we use to make decisions. #ShowMeStrong",300,2020-06-30 16:28:51,Twitter for iPhone,29,2,GovParsonMO,1278002571110543360,,1003672320781807616,False,https://t.co/mUeK4rlYg6,en,June,Q2,"['morning', 'spoke', '@stlregchamber', 'part', 'covid19', 'business', 'sustainability', 'recovery', 'seriesi', 'gave', 'brief', 'update', 'state', 'missouris', 'economy', 'reopening', 'efforts', 'insights', 'healthcare', 'data', 'use', 'decisions', '#showmestrong']"
"Join me for a budget update this afternoon at 3pm. 

I'll be LIVE on Facebook along with:
- State Budget Director Dan Haug
- @MOTreasurer Scott Fitzpatrick
- @HealthyLivingMo Director Dr. Randall Williams",228,2020-06-30 15:03:00,Twitter Media Studio,30,13,GovParsonMO,1277980964677750791,,1003672320781807616,False,https://t.co/Mkh5QeLwYO,en,June,Q2,"['join', 'budget', 'update', 'afternoon', '3pm', 'live', 'facebook', 'along', 'state', 'budget', 'director', 'dan', 'haug', '@motreasurer', 'scott', 'fitzpatrick', '@healthylivingmo', 'director', 'dr', 'randall', 'williams']"
"At a time when many Missourians are looking for work, @AccentureFed's expansion will create more job opportunities, grow our technology workforce, and strengthen our standing as a technology leader in the U.S.",233,2020-06-30 14:09:54,Twitter Web App,31,5,GovParsonMO,1277967601151303681,,1003672320781807616,False,https://t.co/agUPACPxyS,en,June,Q2,"['missourians', 'looking', 'work', '@accenturefeds', 'expansion', 'create', 'job', 'opportunities', 'grow', 'technology', 'workforce', 'strengthen', 'standing', 'technology', 'leader']"
"Critical infrastructure projects keep moving #MissouriForward, meet the needs of our communities, and fuel economic growth. We are excited to get this momentum going again. #ShowMeStrong",186,2020-06-29 18:28:19,Twitter Web App,20,4,GovParsonMO,1277670245247987714,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['critical', 'infrastructure', 'projects', 'moving', '#missouriforward', 'meet', 'needs', 'communities', 'fuel', 'economic', 'growth', 'excited', 'momentum', '#showmestrong']"
"Our plan to address Missouri’s critical infrastructure needs will accelerate nearly $1 billion worth of local projects with no new taxes.

As of today, @MoDOT has placed a total of 114 bridges under contract, completed 15, and has 59 bridges under construction.",285,2020-06-29 18:28:18,Twitter Web App,58,9,GovParsonMO,1277670243637362688,,1003672320781807616,False,https://t.co/uwr6uiV7y5,en,June,Q2,"['plan', 'address', 'missouris', 'critical', 'infrastructure', 'needs', 'accelerate', 'nearly', '1', 'billion', 'worth', 'local', 'projects', 'new', 'taxesas', '@modot', 'placed', '114', 'bridges', 'contract', 'completed', '15', '59', 'bridges', 'construction']"
"Holtec Gas Systems is a great example of the hard-working Missouri businesses skillfully navigating the challenges of COVID-19.

Holtec has announced a $3 million expansion in St. Charles. A sign that our economy is recovering and will come out of this even stronger than before.",279,2020-06-29 17:13:21,Twitter for Advertisers,36,9,GovParsonMO,1277651379054673922,,1003672320781807616,False,,en,June,Q2,"['holtec', 'gas', 'systems', 'great', 'example', 'hardworking', 'missouri', 'businesses', 'skillfully', 'navigating', 'challenges', 'covid19holtec', 'announced', '3', 'million', 'expansion', 'st', 'charles', 'sign', 'economy', 'recovering', 'stronger']"
"Missouri’s technology industry continues to grow, and we’re proud to be developing the next generation of tech talent to fill these high-demand jobs.",173,2020-06-28 21:01:00,Twitter Web App,35,14,GovParsonMO,1277346282118369280,,1003672320781807616,False,https://t.co/VP1VUHxdOq,en,June,Q2,"['missouris', 'technology', 'industry', 'continues', 'grow', 'proud', 'developing', 'next', 'generation', 'tech', 'talent', 'fill', 'highdemand', 'jobs']"
".@WOWAquarium in Springfield, Missouri has been nominated for America’s Best Aquarium by USA TODAY. Let’s make Missouri proud! Vote now through July 6:",199,2020-06-27 15:10:00,Twitter Media Studio,88,23,GovParsonMO,1276895562189557760,,1003672320781807616,False,https://t.co/pX93ZrZXT2,en,June,Q2,"['@wowaquarium', 'springfield', 'missouri', 'nominated', 'americas', 'best', 'aquarium', 'usa', 'lets', 'missouri', 'proud', 'vote', 'july', '6']"
"Congratulations to our newest @MSHPTrooperGHQ Troopers!

We appreciate your service to our communities and your willingness to face risks every day to keep us safe. #WeServeMO",199,2020-06-26 15:32:26,Twitter Web App,186,26,GovParsonMO,1276538819307810817,,1003672320781807616,False,https://t.co/bhyMIMymiW,en,June,Q2,"['congratulations', 'newest', '@mshptrooperghq', 'trooperswe', 'appreciate', 'service', 'communities', 'willingness', 'face', 'risks', 'safe', '#weservemo']"
"We are alarmed by the increase in Missouri traffic fatalities, particularly since they occurred with reduced traffic due to the impacts of COVID-19.

Despite traffic volumes in the state dropping, traffic fatalities in Missouri are up 12% compared to 2019.",304,2020-06-25 22:52:17,Twitter Web App,29,13,GovParsonMO,1276287124292149251,,1003672320781807616,False,https://t.co/V2Vf5Ys0dm,en,June,Q2,"['alarmed', 'increase', 'missouri', 'traffic', 'fatalities', 'particularly', 'occurred', 'reduced', 'traffic', 'due', 'impacts', 'covid19despite', 'traffic', 'volumes', 'state', 'dropping', 'traffic', 'fatalities', 'missouri', '12', 'compared', '2019']"
"Overall, Missouri is still in a good place. We constantly monitor the data across the state, and our positive rate continues to decline.

Missouri is recovering, and we are moving forward.",188,2020-06-25 20:23:09,Twitter Web App,59,11,GovParsonMO,1276249593399906304,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['overall', 'missouri', 'still', 'good', 'place', 'constantly', 'monitor', 'data', 'across', 'state', 'positive', 'rate', 'continues', 'declinemissouri', 'recovering', 'moving', 'forward']"
"Again, while certain areas may experience outbreaks, this does NOT mean there has been a “second wave.”

We are now able to aggressively test in these areas and box-in the virus.",178,2020-06-25 20:23:09,Twitter Web App,41,3,GovParsonMO,1276249592519168004,1.0036723207818076e+18,1003672320781807616,False,,en,June,Q2,"['certain', 'areas', 'may', 'experience', 'outbreaks', 'mean', 'second', 'wavewe', 'able', 'aggressively', 'test', 'areas', 'boxin', 'virus']"
"Any Missouri resident who would like to be tested for COVID-19 can do so at these sites at no cost – you do not have to live in the county OR be experiencing symptoms.

Register at",204,2020-06-25 20:21:30,Twitter Web App,13,2,GovParsonMO,1276249179212439564,1.0036723207818076e+18,1003672320781807616,False,https://t.co/LGZx7a9C1E,en,June,Q2,"['missouri', 'resident', 'tested', 'covid19', 'sites', 'cost', 'live', 'county', 'experiencing', 'symptomsregister']"
"I also want to remind everyone that we continue to hold community testing events throughout Missouri.

We have already held community testing in 40 counties across the state, and will be holding testing events in another 10 counties over the next couple weeks.",284,2020-06-25 20:21:30,Twitter Web App,33,9,GovParsonMO,1276249177710878736,,1003672320781807616,False,https://t.co/eo6hu0bD5W,en,June,Q2,"['remind', 'everyone', 'continue', 'hold', 'community', 'testing', 'events', 'throughout', 'missouriwe', 'held', 'community', 'testing', '40', 'counties', 'across', 'state', 'holding', 'testing', 'events', 'another', '10', 'counties', 'next', 'couple', 'weeks']"
"Today, @MoDOT Director McKenna is here to give an update and share some good news about a grant MoDOT recently received.

LIVE NOW.",155,2020-06-25 20:13:22,Twitter Web App,7,1,GovParsonMO,1276247134220816390,1.0036723207818076e+18,1003672320781807616,False,https://t.co/kkExsP8Q0W,en,June,Q2,"['@modot', 'director', 'mckenna', 'give', 'update', 'share', 'good', 'news', 'grant', 'modot', 'recently', 'receivedlive']"
"Workforce development &amp; infrastructure are a critical part of Missouri’s recovery. Before COVID-19, we were making great progress with infrastructure.

As we continue to recover, we are excited to get momentum going again and move forward with critical infrastructure projects.",305,2020-06-25 20:13:22,Twitter Web App,34,7,GovParsonMO,1276247132094291983,,1003672320781807616,False,https://t.co/9cA28tejkq,en,June,Q2,"['workforce', 'development', 'infrastructure', 'critical', 'part', 'missouris', 'recovery', 'covid19', 'making', 'great', 'progress', 'infrastructureas', 'continue', 'recover', 'excited', 'momentum', 'move', 'forward', 'critical', 'infrastructure', 'projects']"
"Today, @MOEducation Commissioner Vandeven joined me to give an update during the 3pm briefing.

LIVE NOW.",129,2020-06-25 20:03:54,Twitter Web App,10,3,GovParsonMO,1276244748622331909,1.0036723207818076e+18,1003672320781807616,False,https://t.co/kkExsP8Q0W,en,June,Q2,"['@moeducation', 'commissioner', 'vandeven', 'joined', 'give', 'update', '3pm', 'briefinglive']"
