Tweets,Month,Quarter,sampling,TweetsTokenized
"CONTEXT:

This study compared the health of African American and white U.S. adults over a 10-year period to compare increased health and survival rates (P<.001) in the two racial/ethnic",January,Q1,13,"['contextthis', 'study', 'compared', 'health', 'african', 'american', 'white', 'adults', '10year', 'period', 'compare', 'increased', 'health', 'survival', 'rates', 'p001', 'racialethnic']"
"The former CEO of a lucrative Tennessee poultry company was sentenced to 40 months in prison for defrauding the government out of millions of dollars.
Bill Pearson had built a successful poultry company and was doing very well. But in",January,Q1,13,"['former', 'ceo', 'lucrative', 'tennessee', 'poultry', 'company', 'sentenced', '40', 'months', 'prison', 'defrauding', 'government', 'millions', 'dollarsbill', 'pearson', 'built', 'successful', 'poultry', 'company']"
"At least 10 people have been killed and hundreds injured after a truck ploughed into a crowd in a busy tourist area of Berlin.
#BREAKING 10 dead, many seriously injured in #berlin truck attack. All",January,Q1,13,"['least', '10', 'people', 'killed', 'hundreds', 'injured', 'truck', 'ploughed', 'crowd', 'busy', 'tourist', 'area', 'berlin#breaking', '10', 'dead', 'seriously', 'injured', '#berlin', 'truck', 'attack']"
In a landmark victory for the rights of every American to engage in the political process Americans United for Change won the Election Lawsuit Against the State of Virginia. With the decision the United States Supreme Court has set us on a path,January,Q1,13,"['landmark', 'victory', 'rights', 'american', 'engage', 'political', 'process', 'americans', 'united', 'change', 'election', 'lawsuit', 'state', 'virginia', 'decision', 'united', 'states', 'supreme', 'court', 'set', 'path']"
"Senator Mike Lee (R-UT) is on the right track on health care. He is working to Make America Great Again.
The really great things about @SenMikeLee are that he is a Great Law Enforcement Officer",January,Q1,13,"['senator', 'mike', 'lee', 'rut', 'track', 'health', 'care', 'working', 'america', 'great', 'againthe', 'great', '@senmikelee', 'great', 'law', 'enforcement', 'officer']"
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: In a stunning attack on our most basic human rights, Saudi Arabia on Saturday executed more than a dozen people for what activists called",January,Q1,13,"['rush', 'transcript', 'copy', 'may', 'final', 'formamy', 'goodman', 'stunning', 'attack', 'basic', 'human', 'rights', 'saudi', 'arabia', 'saturday', 'executed', 'dozen', 'people', 'activists', 'called']"
"Falling oil prices have been good for Nissan but bad for American workers and our economy. The President is right!
Nissan USA is firing all of their Bad “employers”. They are all getting out",January,Q1,13,"['falling', 'oil', 'prices', 'good', 'nissan', 'bad', 'american', 'workers', 'economy', 'president', 'rightnissan', 'usa', 'firing', 'bad', 'employers']"
It is important to understand that this is not an indictment of your president. This is an indictment of your president who has shown so little respect for our heritage and our way of life. He has spent his entire life trying to,January,Q1,13,"['important', 'understand', 'indictment', 'president', 'indictment', 'president', 'shown', 'little', 'respect', 'heritage', 'life', 'spent', 'entire', 'life', 'trying']"
"In the wake of yesterday's terror attack in San Bernadino, California we are reminded of the need for increased vigilance and vigilance on the part of all Americans. We are also reminded that we are a Nation of laws protected",January,Q1,13,"['wake', 'yesterdays', 'terror', 'attack', 'san', 'bernadino', 'california', 'reminded', 'increased', 'vigilance', 'vigilance', 'part', 'americans', 'reminded', 'nation', 'laws', 'protected']"
"Deal to Help Puerto Rico After 4 Years in Negotiating Stage
The United States is once again helping Puerto Rico as it tries to get back on its feet after being devastated by Hurricane Maria. This week the Federal Government agreed",January,Q1,13,"['deal', 'help', 'puerto', 'rico', '4', 'negotiating', 'stagethe', 'united', 'states', 'helping', 'puerto', 'rico', 'tries', 'feet', 'devastated', 'hurricane', 'maria', 'week', 'federal', 'government', 'agreed']"
We are very pleased to announce that Hillary Clinton is set to receive the Congressional Gold Medal from our Nation's Armed Services. Mrs. Clinton has been a tireless advocate for our Nation in important areas and is a true American hero,January,Q1,13,"['pleased', 'announce', 'hillary', 'clinton', 'set', 'receive', 'congressional', 'gold', 'medal', 'nations', 'armed', 'services', 'mrs', 'clinton', 'tireless', 'advocate', 'nation', 'important', 'areas', 'american', 'hero']"
"It's been said that Washington, D.C. is the most corrupt city in America. Well the truth is it's the 2nd most corrupt city in the union and the District6 most corrupt city in the union.",January,Q1,13,"['washington', 'dc', 'corrupt', 'city', 'america', 'truth', '2nd', 'corrupt', 'city', 'union', 'district6', 'corrupt', 'city', 'union']"
"We are one of a very few countries in the world that is able to fulfill all our humanitarian needs from Ebola to the recent CREST outage. So what gives?
Great question. Thank you!
Only in America!",January,Q1,13,"['countries', 'world', 'able', 'fulfill', 'humanitarian', 'needs', 'ebola', 'recent', 'crest', 'outage', 'givesgreat', 'question', 'thank', 'youonly', 'america']"
"Come see us today on @FoxNews for the final debate before Super Tuesday!
A truly horrible development occurred last night. The husband and wife Las Vegas shooting survivors were on CNN talking about the need to step up our vetting",January,Q1,13,"['@foxnews', 'final', 'debate', 'super', 'tuesdaya', 'truly', 'horrible', 'development', 'occurred', 'night', 'husband', 'wife', 'las', 'vegas', 'shooting', 'survivors', 'cnn', 'talking', 'step', 'vetting']"
"Flooding in Boulder? Use BoulderNPS or CALL 303-473-GUNS.
No way!
Great job on @RepJohnHarrisNPT.
Reports are that the Justice Department and the Fed",January,Q1,13,"['flooding', 'boulder', 'use', 'bouldernps', 'call', '303473gunsno', 'waygreat', 'job', '@repjohnharrisnptreports', 'justice', 'department', 'fed']"
This is a conversation between a dead rat and Mom. . . . and a dead mouse. . . . and a fucking heart attack . . . . Shit happens. . . . This is a conversation between a dead rat,January,Q1,13,"['conversation', 'dead', 'rat', 'mom', 'dead', 'mouse', 'fucking', 'heart', 'attack', 'shit', 'happens', 'conversation', 'dead', 'rat']"
"Welcome to the internet's largest and most contentious free speech debate! We are witnessing a true STANDING VOICE for the American People!
THE FACT IS THAT WE ARE LOOKING AT A FRAUDULENT &",January,Q1,13,"['welcome', 'internets', 'largest', 'contentious', 'free', 'speech', 'debate', 'witnessing', 'standing', 'voice', 'american', 'peoplethe', 'fact', 'looking', 'fraudulent']"
"Jimmy Wales Makes His Opinion Editorial Appointment A Thing of Historic Importance
With President Trump's approval rating at just under 40% the time and with a general election just days away it is not surprising that the Fake News",January,Q1,13,"['jimmy', 'wales', 'makes', 'opinion', 'editorial', 'appointment', 'thing', 'historic', 'importancewith', 'president', 'trumps', 'approval', 'rating', '40', 'general', 'election', 'days', 'away', 'surprising', 'fake', 'news']"
"Maybe it's because it's a fictional character! — Donald J. Trump (@realDonaldTrump) August 30, 2017
*****
Great job on the economy with the lowest unemployment in decades!
*****
The Dem narrative is that",January,Q1,13,"['maybe', 'fictional', 'character', 'donald', 'j', 'trump', '@realdonaldtrump', 'august', '30', '2017great', 'job', 'economy', 'lowest', 'unemployment', 'decadesthe', 'dem', 'narrative']"
The Governor of Indiana signed into law on Thursday a bill that will ensure that those who are preparing to commit terrorism in the United States will not be able to receive a firearm. State Senator Tom Tiffany (@TomTiffanyND,January,Q1,13,"['governor', 'indiana', 'signed', 'law', 'thursday', 'bill', 'ensure', 'preparing', 'commit', 'terrorism', 'united', 'states', 'able', 'receive', 'firearm', 'state', 'senator', 'tom', 'tiffany', '@tomtiffanynd']"
"The evolution of the Trump Organization into the largest foreign investment debacle in U.S. history has been the biggest scam in U.S. political history.
CAVS!
The Trump campaign has just released a new statement",January,Q1,13,"['evolution', 'trump', 'organization', 'largest', 'foreign', 'investment', 'debacle', 'history', 'biggest', 'scam', 'political', 'historycavsthe', 'trump', 'campaign', 'released', 'new', 'statement']"
"I have been working at the White House closely with @VP Pence who is doing a fantastic job. The American people are greatly appreciative of what we are doing!

I got just called up to be VP. I",January,Q1,13,"['working', 'white', 'house', 'closely', '@vp', 'pence', 'fantastic', 'job', 'american', 'people', 'greatly', 'appreciative', 'doingi', 'called', 'vp']"
"Cooling for a Moon shot is now at 95.5 F (44 C). It is the highest ever and will easily top that number in the future.
...The President of the United States was given nuclear material and",January,Q1,13,"['cooling', 'moon', 'shot', '955', 'f', '44', 'c', 'highest', 'easily', 'top', 'number', 'futurethe', 'president', 'united', 'states', 'given', 'nuclear', 'material']"
"Xenoblade Chronicles 2 Will Be A 'Great Game' Starred A Massive 75.4% On Metacritic And No One Knows Where This Is Going ¯\_(ツ)_/¯

T",January,Q1,13,"['xenoblade', 'chronicles', '2', 'great', 'game', 'starred', 'massive', '754', 'metacritic', 'knows', '__t']"
"Other than some token efforts to pass some kind of healthcare reform (I can only assume to do nothing and let us all mourn our loss), the Democrats have gone berserk. They have destroyed the reputation of the United States",January,Q1,13,"['token', 'efforts', 'pass', 'kind', 'healthcare', 'reform', 'assume', 'nothing', 'mourn', 'loss', 'democrats', 'gone', 'berserk', 'destroyed', 'reputation', 'united', 'states']"
"The next time someone tells you that you're doing a bad job at living a ""normal"" life — or anything else that involves government — just remind them that they were lied to!
A great day at the White House",January,Q1,13,"['next', 'someone', 'tells', 'bad', 'job', 'living', 'normal', 'life', 'anything', 'else', 'involves', 'government', 'remind', 'lied', 'toa', 'great', 'white', 'house']"
"NewsAbortion

MADISON, WI (October 13, 2017) – Today, the People v. Daleiden U.S. Court of Appeals for the Seventh Circuit issued a resounding and very important decision in",January,Q1,13,"['newsabortionmadison', 'wi', 'october', '13', '2017', 'people', 'v', 'daleiden', 'court', 'appeals', 'seventh', 'circuit', 'issued', 'resounding', 'important', 'decision']"
"For the first time in ten years, more people are working than in part-time jobs, according to the Labor Department. That means more money for the middle class and more jobs for hardworking Americans. Thank you to @",January,Q1,13,"['ten', 'people', 'working', 'parttime', 'jobs', 'according', 'labor', 'department', 'means', 'money', 'middle', 'class', 'jobs', 'hardworking', 'americans', 'thank', '@']"
